alpha,dictionary,horizon,target,seed,nmse
0.5,cdf_cosine,4,cdf,630005,0.9623300332223129
0.5,cdf_cosine,4,cdf,630006,0.9753681407712009
0.5,cdf_cosine,4,cdf,630007,1.0005118656969882
0.5,cdf_cosine,4,cdf,630008,1.0026923214744272
0.5,cdf_cosine,4,cdf,630009,0.9667868401884046
0.5,cdf_cosine,4,cdf,630010,0.9684380410284993
0.5,cdf_cosine,4,cdf,630011,0.9737280295934672
0.5,cdf_cosine,4,cdf,630012,0.9920172397617789
0.5,cdf_cosine,4,cdf,630013,0.9961651622912504
0.5,cdf_cosine,4,cdf,630014,0.940660795568524
0.5,cdf_cosine,4,cdf,630015,0.9420858877471834
0.5,cdf_cosine,4,cdf,630016,0.9828509308788941
0.5,cdf_cosine,4,cdf,630017,0.9572068372495941
0.5,cdf_cosine,4,cdf,630018,0.9724947463632235
0.5,cdf_cosine,4,cdf,630019,0.9854961606552703
0.5,cdf_cosine,4,cdf,630020,0.9755861003002539
0.5,cdf_cosine,4,cdf,630021,0.9273877899214417
0.5,cdf_cosine,4,cdf,630022,0.9896384446969994
0.5,cdf_cosine,4,cdf,630023,0.9850310981170838
0.5,cdf_legendre,1,cayley,630000,6.725847140904873e-09
0.5,cdf_legendre,1,cayley,630001,6.7046436679502826e-09
0.5,cdf_legendre,1,cayley,630002,6.7121028832924105e-09
0.5,cdf_legendre,1,cayley,630003,6.7166138875154375e-09
0.5,cdf_legendre,1,cayley,630004,6.727788265597096e-09
0.5,cdf_legendre,1,cayley,630005,6.7318294224542716e-09
0.5,cdf_legendre,1,cayley,630006,6.717324584235812e-09
0.5,cdf_legendre,1,cayley,630007,6.726361480310776e-09
0.5,cdf_legendre,1,cayley,630008,6.7176933094811765e-09
0.5,cdf_legendre,1,cayley,630009,6.718963514620976e-09
0.5,cdf_legendre,1,cayley,630010,6.7158010298668315e-09
0.5,cdf_legendre,1,cayley,630011,6.712922053154769e-09
0.5,cdf_legendre,1,cayley,630012,6.716622814758901e-09
0.5,cdf_legendre,1,cayley,630013,6.7116389754616655e-09
0.5,cdf_legendre,1,cayley,630014,6.7145343143472075e-09
0.5,cdf_legendre,1,cayley,630015,6.723403942809447e-09
0.5,cdf_legendre,1,cayley,630016,6.740606561482707e-09
0.5,cdf_legendre,1,cayley,630017,6.711024807060315e-09
0.5,cdf_legendre,1,cayley,630018,6.726220677145788e-09
0.5,cdf_legendre,1,cayley,630019,6.730490172229151e-09
0.5,cdf_legendre,1,cayley,630020,6.7290435567553045e-09
0.5,cdf_legendre,1,cayley,630021,6.725229166192647e-09
0.5,cdf_legendre,1,cayley,630022,6.724360481198045e-09
0.5,cdf_legendre,1,cayley,630023,6.711183933188453e-09
0.5,cdf_legendre,1,cdf,630000,0.1137576921038014
0.5,cdf_legendre,1,cdf,630001,0.11124895587169814
0.5,cdf_legendre,1,cdf,630002,0.1386504703130379
0.5,cdf_legendre,1,cdf,630003,0.10467888249157448
0.5,cdf_legendre,1,cdf,630004,0.11475189296285748
0.5,cdf_legendre,1,cdf,630005,0.11170667462453403
0.5,cdf_legendre,1,cdf,630006,0.1131535925866043
0.5,cdf_legendre,1,cdf,630007,0.12374704420712754
0.5,cdf_legendre,1,cdf,630008,0.12594283599045825
0.5,cdf_legendre,1,cdf,630009,0.1147688985286451
0.5,cdf_legendre,1,cdf,630010,0.1181462662453118
0.5,cdf_legendre,1,cdf,630011,0.11105943875629212
0.5,cdf_legendre,1,cdf,630012,0.11542742923277267
0.5,cdf_legendre,1,cdf,630013,0.12130981733784035
0.5,cdf_legendre,1,cdf,630014,0.10711921310494986
0.5,cdf_legendre,1,cdf,630015,0.1104835741602171
0.5,cdf_legendre,1,cdf,630016,0.12061021982757263
0.5,cdf_legendre,1,cdf,630017,0.10744100138798446
0.5,cdf_legendre,1,cdf,630018,0.1156692504441118
0.5,cdf_legendre,1,cdf,630019,0.12126309748008152
0.5,cdf_legendre,1,cdf,630020,0.1135695228399308
0.5,cdf_legendre,1,cdf,630021,0.10531211159774881
0.5,cdf_legendre,1,cdf,630022,0.11967719536537177
0.5,cdf_legendre,1,cdf,630023,0.12078740694896095
0.5,cdf_legendre,2,cayley,630000,0.00020860521268708488
0.5,cdf_legendre,2,cayley,630001,0.00021714826606493572
0.5,cdf_legendre,2,cayley,630002,0.00021426122536179996
0.5,cdf_legendre,2,cayley,630003,0.00021187719978363925
0.5,cdf_legendre,2,cayley,630004,0.00020470599881191608
0.5,cdf_legendre,2,cayley,630005,0.00020484237374752127
0.5,cdf_legendre,2,cayley,630006,0.00023145228352789218
0.5,cdf_legendre,2,cayley,630007,0.00020099667357185113
0.5,cdf_legendre,2,cayley,630008,0.000217796053268992
0.5,cdf_legendre,2,cayley,630009,0.00021227750661512564
0.5,cdf_legendre,2,cayley,630010,0.00021053586616985261
0.5,cdf_legendre,2,cayley,630011,0.00021261454477493615
0.5,cdf_legendre,2,cayley,630012,0.0002099297207143931
0.5,cdf_legendre,2,cayley,630013,0.00019642903000983996
0.5,cdf_legendre,2,cayley,630014,0.00021415938170030258
0.5,cdf_legendre,2,cayley,630015,0.00020358066310866273
0.5,cdf_legendre,2,cayley,630016,0.0002074165065725984
0.5,cdf_legendre,2,cayley,630017,0.00022369514630207204
0.5,cdf_legendre,2,cayley,630018,0.00022240051107527443
0.5,cdf_legendre,2,cayley,630019,0.00021238177107633365
0.5,cdf_legendre,2,cayley,630020,0.0002101843432661132
0.5,cdf_legendre,2,cayley,630021,0.00020607191979580696
0.5,cdf_legendre,2,cayley,630022,0.0002107708594822086
0.5,cdf_legendre,2,cayley,630023,0.00021617449742498913
0.5,cdf_legendre,2,cdf,630000,0.2862034378751434
0.5,cdf_legendre,2,cdf,630001,0.2855595016534676
0.5,cdf_legendre,2,cdf,630002,0.3296470041259282
0.5,cdf_legendre,2,cdf,630003,0.26559759838119645
0.5,cdf_legendre,2,cdf,630004,0.284403717005787
0.5,cdf_legendre,2,cdf,630005,0.27736858761277156
0.5,cdf_legendre,2,cdf,630006,0.2864641186831723
0.5,cdf_legendre,2,cdf,630007,0.3029408142812231
0.5,cdf_legendre,2,cdf,630008,0.30734898908335023
0.5,cdf_legendre,2,cdf,630009,0.27968437841687604
0.5,cdf_legendre,2,cdf,630010,0.2840433399840224
0.5,cdf_legendre,2,cdf,630011,0.28295868268823354
0.5,cdf_legendre,2,cdf,630012,0.2986516843420583
0.5,cdf_legendre,2,cdf,630013,0.2992683170422538
0.5,cdf_legendre,2,cdf,630014,0.2685325202529428
0.5,cdf_legendre,2,cdf,630015,0.2782261221565906
0.5,cdf_legendre,2,cdf,630016,0.2982997482145686
0.5,cdf_legendre,2,cdf,630017,0.2685491081966747
0.5,cdf_legendre,2,cdf,630018,0.284713993770626
0.5,cdf_legendre,2,cdf,630019,0.297655310243365
0.5,cdf_legendre,2,cdf,630020,0.28569461151536446
0.5,cdf_legendre,2,cdf,630021,0.27069778980054293
0.5,cdf_legendre,2,cdf,630022,0.2962746715487071
0.5,cdf_legendre,2,cdf,630023,0.29710505857553626
0.5,cdf_legendre,3,cayley,630000,0.7574570985607268
0.5,cdf_legendre,3,cayley,630001,0.7635680608962762
0.5,cdf_legendre,3,cayley,630002,0.7069537185039126
0.5,cdf_legendre,3,cayley,630003,0.7633653692133426
0.5,cdf_legendre,3,cayley,630004,0.7604930298872953
0.5,cdf_legendre,3,cayley,630005,0.7605615219142557
0.5,cdf_legendre,3,cayley,630006,0.760970455790885
0.5,cdf_legendre,3,cayley,630007,0.7413453194264924
0.5,cdf_legendre,3,cayley,630008,0.7479192958257375
0.5,cdf_legendre,3,cayley,630009,0.7547653134188437
0.5,cdf_legendre,3,cayley,630010,0.7642419827782102
0.5,cdf_legendre,3,cayley,630011,0.7572585316870953
0.5,cdf_legendre,3,cayley,630012,0.7433598149431732
0.5,cdf_legendre,3,cayley,630013,0.7358877896139283
0.5,cdf_legendre,3,cayley,630014,0.7776797381592826
0.5,cdf_legendre,3,cayley,630015,0.7861916524103922
0.5,cdf_legendre,3,cayley,630016,0.7576205488105114
0.5,cdf_legendre,3,cayley,630017,0.7717984176736893
0.5,cdf_legendre,3,cayley,630018,0.75332216313459
0.5,cdf_legendre,3,cayley,630019,0.760202989667247
0.5,cdf_legendre,3,cayley,630020,0.7491487075511292
0.5,cdf_legendre,3,cayley,630021,0.7981375104346956
0.5,cdf_legendre,3,cayley,630022,0.7455299402792949
0.5,cdf_legendre,3,cayley,630023,0.7539449343882376
0.5,cdf_legendre,3,cdf,630000,0.8218968647843365
0.5,cdf_legendre,3,cdf,630001,0.8251906580716774
0.5,cdf_legendre,3,cdf,630002,0.8668388448519844
0.5,cdf_legendre,3,cdf,630003,0.797901088409421
0.5,cdf_legendre,3,cdf,630004,0.8262093853342335
0.5,cdf_legendre,3,cdf,630005,0.8100599988246894
0.5,cdf_legendre,3,cdf,630006,0.8237921718916857
0.5,cdf_legendre,3,cdf,630007,0.8479847053108298
0.5,cdf_legendre,3,cdf,630008,0.8483362179107651
0.5,cdf_legendre,3,cdf,630009,0.8048895854525309
0.5,cdf_legendre,3,cdf,630010,0.8022416465621895
0.5,cdf_legendre,3,cdf,630011,0.830427459166481
0.5,cdf_legendre,3,cdf,630012,0.8492827744101339
0.5,cdf_legendre,3,cdf,630013,0.8511546007400967
0.5,cdf_legendre,3,cdf,630014,0.7972360956656701
0.5,cdf_legendre,3,cdf,630015,0.8064722705342331
0.5,cdf_legendre,3,cdf,630016,0.8269985799130076
0.5,cdf_legendre,3,cdf,630017,0.7905095504054355
0.5,cdf_legendre,3,cdf,630018,0.8244094349900603
0.5,cdf_legendre,3,cdf,630019,0.8293265987753914
0.5,cdf_legendre,3,cdf,630020,0.8236183832578965
0.5,cdf_legendre,3,cdf,630021,0.8077158198960575
0.5,cdf_legendre,3,cdf,630022,0.8390652900156861
0.5,cdf_legendre,3,cdf,630023,0.8279051574370468
0.5,cdf_legendre,4,cayley,630000,0.9461365371939683
0.5,cdf_legendre,4,cayley,630001,0.9385965295019478
0.5,cdf_legendre,4,cayley,630002,0.9270541562886858
0.5,cdf_legendre,4,cayley,630003,0.9572046424627454
0.5,cdf_legendre,4,cayley,630004,0.9544204422066768
0.5,cdf_legendre,4,cayley,630005,0.9515957592370471
0.5,cdf_legendre,4,cayley,630006,0.9457362630208295
0.5,cdf_legendre,4,cayley,630007,0.9491608440797861
0.5,cdf_legendre,4,cayley,630008,0.9292030554795306
0.5,cdf_legendre,4,cayley,630009,0.942191645083406
0.5,cdf_legendre,4,cayley,630010,0.9405149378426393
0.5,cdf_legendre,4,cayley,630011,0.9429434997782278
0.5,cdf_legendre,4,cayley,630012,0.939216282099208
0.5,cdf_legendre,4,cayley,630013,0.9486127610147389
0.5,cdf_legendre,4,cayley,630014,0.9465137288025743
0.5,cdf_legendre,4,cayley,630015,0.9429982851075931
0.5,cdf_legendre,4,cayley,630016,0.9393697305110831
0.5,cdf_legendre,4,cayley,630017,0.9547891714307198
0.5,cdf_legendre,4,cayley,630018,0.9384667713368032
0.5,cdf_legendre,4,cayley,630019,0.934410876180886
0.5,cdf_legendre,4,cayley,630020,0.9459824785939875
0.5,cdf_legendre,4,cayley,630021,0.9478036698157476
0.5,cdf_legendre,4,cayley,630022,0.9375664395989586
0.5,cdf_legendre,4,cayley,630023,0.9385572614761177
0.5,cdf_legendre,4,cdf,630000,0.9263317607225223
0.5,cdf_legendre,4,cdf,630001,0.9119822468322575
0.5,cdf_legendre,4,cdf,630002,1.0048556723254918
0.5,cdf_legendre,4,cdf,630003,0.9140593456509446
0.5,cdf_legendre,4,cdf,630004,0.9371699669426786
0.5,cdf_legendre,4,cdf,630005,0.9265911037941942
0.5,cdf_legendre,4,cdf,630006,0.9296341268061975
0.5,cdf_legendre,4,cdf,630007,0.9710417571965052
0.5,cdf_legendre,4,cdf,630008,0.9511426507431731
0.5,cdf_legendre,4,cdf,630009,0.9200176786358352
0.5,cdf_legendre,4,cdf,630010,0.9133296585793991
0.5,cdf_legendre,4,cdf,630011,0.9249483278292481
0.5,cdf_legendre,4,cdf,630012,0.9499385056356592
0.5,cdf_legendre,4,cdf,630013,0.9575030882400453
0.5,cdf_legendre,4,cdf,630014,0.8992738878470172
0.5,cdf_legendre,4,cdf,630015,0.8970560161990715
0.5,cdf_legendre,4,cdf,630016,0.9289365777708041
0.5,cdf_legendre,4,cdf,630017,0.9120514471274888
0.5,cdf_legendre,4,cdf,630018,0.9199198362959697
0.5,cdf_legendre,4,cdf,630019,0.9333957765340627
0.5,cdf_legendre,4,cdf,630020,0.9376666503705536
0.5,cdf_legendre,4,cdf,630021,0.8801063198576942
0.5,cdf_legendre,4,cdf,630022,0.9513968905594962
0.5,cdf_legendre,4,cdf,630023,0.9390560978777333
0.5,cdf_rbf,1,cayley,630000,5.038511043527342e-07
0.5,cdf_rbf,1,cayley,630001,5.524618394476824e-07
0.5,cdf_rbf,1,cayley,630002,5.08822659289767e-07
0.5,cdf_rbf,1,cayley,630003,5.124912184727009e-07
0.5,cdf_rbf,1,cayley,630004,4.4713512850533867e-07
0.5,cdf_rbf,1,cayley,630005,4.6486252844021907e-07
0.5,cdf_rbf,1,cayley,630006,5.701498286599826e-07
0.5,cdf_rbf,1,cayley,630007,4.458293075045815e-07
0.5,cdf_rbf,1,cayley,630008,5.111719823809239e-07
0.5,cdf_rbf,1,cayley,630009,5.208411316808374e-07
0.5,cdf_rbf,1,cayley,630010,5.446013750737826e-07
0.5,cdf_rbf,1,cayley,630011,5.067000001068557e-07
0.5,cdf_rbf,1,cayley,630012,4.808165766449666e-07
0.5,cdf_rbf,1,cayley,630013,4.690807727280461e-07
0.5,cdf_rbf,1,cayley,630014,4.819549130494953e-07
0.5,cdf_rbf,1,cayley,630015,4.92360213246243e-07
0.5,cdf_rbf,1,cayley,630016,5.13644417642317e-07
0.5,cdf_rbf,1,cayley,630017,5.663186600315052e-07
0.5,cdf_rbf,1,cayley,630018,5.469285044336012e-07
0.5,cdf_rbf,1,cayley,630019,5.093162826541923e-07
0.5,cdf_rbf,1,cayley,630020,5.049098724728547e-07
0.5,cdf_rbf,1,cayley,630021,4.799168096894422e-07
0.5,cdf_rbf,1,cayley,630022,4.751664590250567e-07
0.5,cdf_rbf,1,cayley,630023,5.199358693960784e-07
0.5,cdf_rbf,1,cdf,630000,0.0938365373725756
0.5,cdf_rbf,1,cdf,630001,0.09190624721078726
0.5,cdf_rbf,1,cdf,630002,0.11491322681272254
0.5,cdf_rbf,1,cdf,630003,0.08391194543347034
0.5,cdf_rbf,1,cdf,630004,0.09507900114982948
0.5,cdf_rbf,1,cdf,630005,0.09213929136852934
0.5,cdf_rbf,1,cdf,630006,0.09287868509467287
0.5,cdf_rbf,1,cdf,630007,0.10273110702992508
0.5,cdf_rbf,1,cdf,630008,0.10762759212206617
0.5,cdf_rbf,1,cdf,630009,0.09466488653034888
0.5,cdf_rbf,1,cdf,630010,0.09817280512215788
0.5,cdf_rbf,1,cdf,630011,0.09111397377531366
0.5,cdf_rbf,1,cdf,630012,0.09675487169985203
0.5,cdf_rbf,1,cdf,630013,0.09810087641378716
0.5,cdf_rbf,1,cdf,630014,0.08894077756839308
0.5,cdf_rbf,1,cdf,630015,0.09336945307226968
0.5,cdf_rbf,1,cdf,630016,0.10158752070223005
0.5,cdf_rbf,1,cdf,630017,0.08670455720397491
0.5,cdf_rbf,1,cdf,630018,0.0947132234691356
0.5,cdf_rbf,1,cdf,630019,0.10174084189812137
0.5,cdf_rbf,1,cdf,630020,0.09370486237974383
0.5,cdf_rbf,1,cdf,630021,0.08803231213703265
0.5,cdf_rbf,1,cdf,630022,0.09997306647287074
0.5,cdf_rbf,1,cdf,630023,0.10029501700294233
0.5,cdf_rbf,2,cayley,630000,2.9528915482157814e-05
0.5,cdf_rbf,2,cayley,630001,3.307081750722385e-05
0.5,cdf_rbf,2,cayley,630002,2.9992044254989755e-05
0.5,cdf_rbf,2,cayley,630003,2.9951820919104692e-05
0.5,cdf_rbf,2,cayley,630004,2.6311066321354878e-05
0.5,cdf_rbf,2,cayley,630005,2.7285524767750766e-05
0.5,cdf_rbf,2,cayley,630006,3.41849894604362e-05
0.5,cdf_rbf,2,cayley,630007,2.640194475653335e-05
0.5,cdf_rbf,2,cayley,630008,3.0534522292727936e-05
0.5,cdf_rbf,2,cayley,630009,3.064455339642352e-05
0.5,cdf_rbf,2,cayley,630010,3.1867221411597774e-05
0.5,cdf_rbf,2,cayley,630011,3.010965341397808e-05
0.5,cdf_rbf,2,cayley,630012,2.8513605351345764e-05
0.5,cdf_rbf,2,cayley,630013,2.7622863726300982e-05
0.5,cdf_rbf,2,cayley,630014,2.8683098573508862e-05
0.5,cdf_rbf,2,cayley,630015,2.9284613962129244e-05
0.5,cdf_rbf,2,cayley,630016,3.0114585245300095e-05
0.5,cdf_rbf,2,cayley,630017,3.359172524050397e-05
0.5,cdf_rbf,2,cayley,630018,3.2247306346941966e-05
0.5,cdf_rbf,2,cayley,630019,3.0051880895308555e-05
0.5,cdf_rbf,2,cayley,630020,2.9941825931688578e-05
0.5,cdf_rbf,2,cayley,630021,2.8293557246669183e-05
0.5,cdf_rbf,2,cayley,630022,2.8383818113274617e-05
0.5,cdf_rbf,2,cayley,630023,3.087943195539778e-05
0.5,cdf_rbf,2,cdf,630000,0.28818333403266944
0.5,cdf_rbf,2,cdf,630001,0.2868030930817051
0.5,cdf_rbf,2,cdf,630002,0.3339231459324416
0.5,cdf_rbf,2,cdf,630003,0.26841784169101934
0.5,cdf_rbf,2,cdf,630004,0.28627514047570135
0.5,cdf_rbf,2,cdf,630005,0.2797006752126034
0.5,cdf_rbf,2,cdf,630006,0.2883267042682051
0.5,cdf_rbf,2,cdf,630007,0.30538104466290955
0.5,cdf_rbf,2,cdf,630008,0.30864172013746866
0.5,cdf_rbf,2,cdf,630009,0.28245992706330336
0.5,cdf_rbf,2,cdf,630010,0.2875095445450697
0.5,cdf_rbf,2,cdf,630011,0.2845051443848792
0.5,cdf_rbf,2,cdf,630012,0.29908045100796526
0.5,cdf_rbf,2,cdf,630013,0.30270456401009804
0.5,cdf_rbf,2,cdf,630014,0.2697438131619886
0.5,cdf_rbf,2,cdf,630015,0.2789765031814442
0.5,cdf_rbf,2,cdf,630016,0.3001248966184107
0.5,cdf_rbf,2,cdf,630017,0.2718188884999565
0.5,cdf_rbf,2,cdf,630018,0.28719121717855645
0.5,cdf_rbf,2,cdf,630019,0.29967619830450637
0.5,cdf_rbf,2,cdf,630020,0.28764103033491606
0.5,cdf_rbf,2,cdf,630021,0.27107031297666073
0.5,cdf_rbf,2,cdf,630022,0.2980027145802985
0.5,cdf_rbf,2,cdf,630023,0.29946671650136464
0.5,cdf_rbf,3,cayley,630000,0.861169987674337
0.5,cdf_rbf,3,cayley,630001,0.8680170298166605
0.5,cdf_rbf,3,cayley,630002,0.8248143131900826
0.5,cdf_rbf,3,cayley,630003,0.8731854726507878
0.5,cdf_rbf,3,cayley,630004,0.862317087219734
0.5,cdf_rbf,3,cayley,630005,0.8629837702341439
0.5,cdf_rbf,3,cayley,630006,0.8687217308509433
0.5,cdf_rbf,3,cayley,630007,0.8463717934889251
0.5,cdf_rbf,3,cayley,630008,0.8531519505044783
0.5,cdf_rbf,3,cayley,630009,0.8616600625034629
0.5,cdf_rbf,3,cayley,630010,0.8679526892578114
0.5,cdf_rbf,3,cayley,630011,0.8628321026754749
0.5,cdf_rbf,3,cayley,630012,0.8468059452347607
0.5,cdf_rbf,3,cayley,630013,0.8442366218043235
0.5,cdf_rbf,3,cayley,630014,0.8742575645364798
0.5,cdf_rbf,3,cayley,630015,0.876860134753024
0.5,cdf_rbf,3,cayley,630016,0.8627013076938049
0.5,cdf_rbf,3,cayley,630017,0.880676131670537
0.5,cdf_rbf,3,cayley,630018,0.8621217898939613
0.5,cdf_rbf,3,cayley,630019,0.8610030465270874
0.5,cdf_rbf,3,cayley,630020,0.8575658775948272
0.5,cdf_rbf,3,cayley,630021,0.883663774745462
0.5,cdf_rbf,3,cayley,630022,0.8490148557896351
0.5,cdf_rbf,3,cayley,630023,0.8603120749474947
0.5,cdf_rbf,3,cdf,630000,0.8414619351485456
0.5,cdf_rbf,3,cdf,630001,0.835403563423736
0.5,cdf_rbf,3,cdf,630002,0.904555918024483
0.5,cdf_rbf,3,cdf,630003,0.8311736682148438
0.5,cdf_rbf,3,cdf,630004,0.8455246038180174
0.5,cdf_rbf,3,cdf,630005,0.8378395103597615
0.5,cdf_rbf,3,cdf,630006,0.8429513057078912
0.5,cdf_rbf,3,cdf,630007,0.873216113535256
0.5,cdf_rbf,3,cdf,630008,0.8585607651460293
0.5,cdf_rbf,3,cdf,630009,0.8330642694722578
0.5,cdf_rbf,3,cdf,630010,0.828894147387147
0.5,cdf_rbf,3,cdf,630011,0.8455458326766971
0.5,cdf_rbf,3,cdf,630012,0.8623518157947764
0.5,cdf_rbf,3,cdf,630013,0.8748828611076714
0.5,cdf_rbf,3,cdf,630014,0.81151260457518
0.5,cdf_rbf,3,cdf,630015,0.813139498462504
0.5,cdf_rbf,3,cdf,630016,0.8407545212989394
0.5,cdf_rbf,3,cdf,630017,0.8285296861943754
0.5,cdf_rbf,3,cdf,630018,0.8403265143259213
0.5,cdf_rbf,3,cdf,630019,0.8431607295842619
0.5,cdf_rbf,3,cdf,630020,0.8464167264872133
0.5,cdf_rbf,3,cdf,630021,0.8055088122473844
0.5,cdf_rbf,3,cdf,630022,0.8549196680819022
0.5,cdf_rbf,3,cdf,630023,0.8472089269105084
0.5,cdf_rbf,4,cayley,630000,0.9725116187319701
0.5,cdf_rbf,4,cayley,630001,0.9648700608534957
0.5,cdf_rbf,4,cayley,630002,0.9621821364614137
0.5,cdf_rbf,4,cayley,630003,0.9798476268727949
0.5,cdf_rbf,4,cayley,630004,0.9732888598606843
0.5,cdf_rbf,4,cayley,630005,0.9742112732716153
0.5,cdf_rbf,4,cayley,630006,0.9630486067254115
0.5,cdf_rbf,4,cayley,630007,0.9723074034213831
0.5,cdf_rbf,4,cayley,630008,0.9587252422652092
0.5,cdf_rbf,4,cayley,630009,0.96834556884582
0.5,cdf_rbf,4,cayley,630010,0.9676238528884522
0.5,cdf_rbf,4,cayley,630011,0.9679020832448297
0.5,cdf_rbf,4,cayley,630012,0.9631028217817827
0.5,cdf_rbf,4,cayley,630013,0.973546143626486
0.5,cdf_rbf,4,cayley,630014,0.9676489464444684
0.5,cdf_rbf,4,cayley,630015,0.9654108795819017
0.5,cdf_rbf,4,cayley,630016,0.9631358866173471
0.5,cdf_rbf,4,cayley,630017,0.9738407335070867
0.5,cdf_rbf,4,cayley,630018,0.9692034006809016
0.5,cdf_rbf,4,cayley,630019,0.9672207862010996
0.5,cdf_rbf,4,cayley,630020,0.9666124282441266
0.5,cdf_rbf,4,cayley,630021,0.9713378932689293
0.5,cdf_rbf,4,cayley,630022,0.9630650964825623
0.5,cdf_rbf,4,cayley,630023,0.9639041088210872
0.5,cdf_rbf,4,cdf,630000,0.9388642630079224
0.5,cdf_rbf,4,cdf,630001,0.925634808724917
0.5,cdf_rbf,4,cdf,630002,1.0191142089376475
0.5,cdf_rbf,4,cdf,630003,0.9286997611679224
0.5,cdf_rbf,4,cdf,630004,0.9526167066696527
0.5,cdf_rbf,4,cdf,630005,0.9379205112655653
0.5,cdf_rbf,4,cdf,630006,0.9456062485770172
0.5,cdf_rbf,4,cdf,630007,0.9836870696772115
0.5,cdf_rbf,4,cdf,630008,0.9620729794179443
0.5,cdf_rbf,4,cdf,630009,0.9332641137444976
0.5,cdf_rbf,4,cdf,630010,0.9293353476552582
0.5,cdf_rbf,4,cdf,630011,0.9400174328980859
0.5,cdf_rbf,4,cdf,630012,0.9577134217837802
0.5,cdf_rbf,4,cdf,630013,0.9697048603449459
0.5,cdf_rbf,4,cdf,630014,0.9163660620081681
0.5,cdf_rbf,4,cdf,630015,0.9117113589517526
0.5,cdf_rbf,4,cdf,630016,0.9442454740013815
0.5,cdf_rbf,4,cdf,630017,0.9259859352140074
0.5,cdf_rbf,4,cdf,630018,0.9402365735866055
0.5,cdf_rbf,4,cdf,630019,0.9486721970252804
0.5,cdf_rbf,4,cdf,630020,0.9499035067327689
0.5,cdf_rbf,4,cdf,630021,0.8931591745199849
0.5,cdf_rbf,4,cdf,630022,0.968272814710153
0.5,cdf_rbf,4,cdf,630023,0.9560504202879258
0.75,tm,1,cayley,630000,4.555173431259354e-05
0.75,tm,1,cayley,630001,4.643667174937002e-05
0.75,tm,1,cayley,630002,4.558906099011005e-05
0.75,tm,1,cayley,630003,4.7806044236803574e-05
0.75,tm,1,cayley,630004,4.501044247582615e-05
0.75,tm,1,cayley,630005,4.491019803061952e-05
0.75,tm,1,cayley,630006,4.802788172610924e-05
0.75,tm,1,cayley,630007,4.5479528472940786e-05
0.75,tm,1,cayley,630008,4.644065308604421e-05
0.75,tm,1,cayley,630009,4.5665811467834134e-05
0.75,tm,1,cayley,630010,4.507008336296044e-05
0.75,tm,1,cayley,630011,4.6197669619743536e-05
0.75,tm,1,cayley,630012,4.6204308842145326e-05
0.75,tm,1,cayley,630013,4.695056973798373e-05
0.75,tm,1,cayley,630014,4.683842633252945e-05
0.75,tm,1,cayley,630015,4.644439032318582e-05
0.75,tm,1,cayley,630016,4.538950026385782e-05
0.75,tm,1,cayley,630017,4.460498196587401e-05
0.75,tm,1,cayley,630018,4.776501558063236e-05
0.75,tm,1,cayley,630019,4.659466394857124e-05
0.75,tm,1,cayley,630020,4.544908751784526e-05
0.75,tm,1,cayley,630021,4.7558993628699164e-05
0.75,tm,1,cayley,630022,4.667517198197015e-05
0.75,tm,1,cayley,630023,4.600079930597181e-05
0.75,tm,1,cdf,630000,0.14289393246780552
0.75,tm,1,cdf,630001,0.11479287525656176
0.75,tm,1,cdf,630002,0.13729257393826855
0.75,tm,1,cdf,630003,0.11037330863754317
0.75,tm,1,cdf,630004,0.14362635368932397
0.75,tm,1,cdf,630005,0.13319206269121373
0.75,tm,1,cdf,630006,0.09166375371342425
0.75,tm,1,cdf,630007,0.13835555364213703
0.75,tm,1,cdf,630008,0.15882433628967202
0.75,tm,1,cdf,630009,0.1898475497952103
0.75,tm,1,cdf,630010,0.12050235598140137
0.75,tm,1,cdf,630011,0.13922323471092068
0.75,tm,1,cdf,630012,0.1563782286117633
0.75,tm,1,cdf,630013,0.14974148858136893
0.75,tm,1,cdf,630014,0.12896742706516517
0.75,tm,1,cdf,630015,0.14286973609943288
0.75,tm,1,cdf,630016,0.15550260297789753
0.75,tm,1,cdf,630017,0.21364613103666671
0.75,tm,1,cdf,630018,0.07717812663803904
0.75,tm,1,cdf,630019,0.15474786371009744
0.75,tm,1,cdf,630020,0.17386494550573323
0.75,tm,1,cdf,630021,0.10314775489900321
0.75,tm,1,cdf,630022,0.12123356500640227
0.75,tm,1,cdf,630023,0.1281427648965909
0.75,tm,2,cayley,630000,0.02179125408574559
0.75,tm,2,cayley,630001,0.022420630743804543
0.75,tm,2,cayley,630002,0.021877125135547827
0.75,tm,2,cayley,630003,0.023124542973217505
0.75,tm,2,cayley,630004,0.021406715219341396
0.75,tm,2,cayley,630005,0.021406886215926887
0.75,tm,2,cayley,630006,0.02322661104832415
0.75,tm,2,cayley,630007,0.021951746217014935
0.75,tm,2,cayley,630008,0.022401760288245295
0.75,tm,2,cayley,630009,0.02189418333000741
0.75,tm,2,cayley,630010,0.021410192142744984
0.75,tm,2,cayley,630011,0.02230232170732819
0.75,tm,2,cayley,630012,0.02220841816900818
0.75,tm,2,cayley,630013,0.022664083916990065
0.75,tm,2,cayley,630014,0.022669363936584568
0.75,tm,2,cayley,630015,0.022273856172528646
0.75,tm,2,cayley,630016,0.021759396779186136
0.75,tm,2,cayley,630017,0.021352281729660683
