distribution,node_count,matrix_seed,initialization,coupling_strength,sample_absolute_mean,sample_signed_mean,row_mean_std,mean_tm_order,q05_tm_order,mean_phase_mad,median_sync_residual,median_adaptive_scale,max_tm_modulus_error,local_initial_growth_rate,near_zero_rate,nonfinite_event_rate,finite_completed,first_nonfinite_step,synchronized
rademacher,128,20260830,local,0.5,1.0,0.000984251968503937,0.08205970215391618,0.06737585075057789,0.013801961747917434,1.3585717734815963,0.3853896275698232,0.6526297621686092,4.440892098500626e-16,0.17141189119967934,0.0,0.0,True,-1,False
rademacher,128,20260830,local,0.55,1.0,0.000984251968503937,0.08205970215391618,0.07498427001607837,0.019673499483949475,1.329075317498312,0.3960276443178232,0.6703185446902762,4.440892098500626e-16,0.17513882808195927,0.0,0.0,True,-1,False
rademacher,128,20260830,local,0.6,1.0,0.000984251968503937,0.08205970215391618,0.07021742202361288,0.017731356771352146,1.3637335196709268,0.3930168271436336,0.6614849852694447,4.440892098500626e-16,0.17172008382947335,0.0,0.0,True,-1,False
rademacher,128,20260830,local,0.65,1.0,0.000984251968503937,0.08205970215391618,0.06949870778991597,0.018218348678618605,1.2965790515963307,0.389358934799903,0.6970299140419798,4.440892098500626e-16,0.17317241411078071,0.0,0.0,True,-1,False
rademacher,128,20260830,local,0.7,1.0,0.000984251968503937,0.08205970215391618,0.07312421593576675,0.017870994969998912,1.3343294261855028,0.3919171355963015,0.6735954915099944,4.440892098500626e-16,0.16701259000752075,0.0,0.0,True,-1,False
rademacher,128,20260831,global,0.0,1.0,-0.022637795275590553,0.0855506919191293,0.06458999038316278,0.014249642425120508,1.4453624005040018,0.3641130816354323,0.5727652729116329,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
rademacher,128,20260831,global,0.1,1.0,-0.022637795275590553,0.0855506919191293,0.05726156967526136,0.012676347027717702,1.4240297583851387,0.3693278792216956,0.589139712742898,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
rademacher,128,20260831,global,0.2,1.0,-0.022637795275590553,0.0855506919191293,0.06145764420220833,0.014728581869521858,1.4208500585667914,0.36699369435531953,0.5913408552830168,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
rademacher,128,20260831,global,0.3,1.0,-0.022637795275590553,0.0855506919191293,0.06804940054548458,0.018037805362381372,1.3673396214496594,0.37752050164092127,0.620326146208511,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
rademacher,128,20260831,global,0.4,1.0,-0.022637795275590553,0.0855506919191293,0.06642981790342614,0.015988820608493406,1.3642789293243929,0.37848334903497094,0.6330837544569251,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
rademacher,128,20260831,global,0.45,1.0,-0.022637795275590553,0.0855506919191293,0.07370441609687209,0.017102787168763765,1.3416376448440088,0.37247915789514796,0.6259143659028115,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
rademacher,128,20260831,global,0.5,1.0,-0.022637795275590553,0.0855506919191293,0.06926492016945754,0.01599742707298284,1.312807848346478,0.3939098456963903,0.6551924064128103,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
rademacher,128,20260831,global,0.55,1.0,-0.022637795275590553,0.0855506919191293,0.07393270848586742,0.019761991051928548,1.2849864210508684,0.383470047244601,0.6736740514943402,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
rademacher,128,20260831,global,0.6,1.0,-0.022637795275590553,0.0855506919191293,0.06542753307387832,0.015266750244444176,1.381721356648007,0.39104166846804944,0.644105203261371,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
rademacher,128,20260831,global,0.65,1.0,-0.022637795275590553,0.0855506919191293,0.07038013767057784,0.019498141032914872,1.2900149686186406,0.40478738331864694,0.7411722676247096,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
rademacher,128,20260831,global,0.7,1.0,-0.022637795275590553,0.0855506919191293,0.06864990986823548,0.01669603352344534,1.3359608229134994,0.3999042193309249,0.719581205473039,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
rademacher,128,20260831,local,0.0,1.0,-0.022637795275590553,0.0855506919191293,0.057217485126779814,0.012346635910888536,1.4522006391403963,0.36600112574619753,0.5765425369611039,4.440892098500626e-16,0.7044152759530917,0.0,0.0,True,-1,False
rademacher,128,20260831,local,0.1,1.0,-0.022637795275590553,0.0855506919191293,0.06471364691776865,0.013843595241047446,1.4050255071901425,0.3683811504413691,0.5904781542479978,4.440892098500626e-16,0.18108182067603526,0.0,0.0,True,-1,False
rademacher,128,20260831,local,0.2,1.0,-0.022637795275590553,0.0855506919191293,0.05847836198472112,0.015189633531793329,1.3904454354863591,0.3690935011085421,0.5882198739288185,4.440892098500626e-16,0.15851441867925917,0.0,0.0,True,-1,False
rademacher,128,20260831,local,0.3,1.0,-0.022637795275590553,0.0855506919191293,0.06448224268549686,0.014085850259919732,1.3967515352960103,0.3671456485504774,0.5847263152033839,4.440892098500626e-16,0.14941771704047344,0.0,0.0,True,-1,False
rademacher,128,20260831,local,0.4,1.0,-0.022637795275590553,0.0855506919191293,0.06525065085401754,0.014608174488929962,1.3607413968667552,0.3790697740489373,0.6251873111591298,4.440892098500626e-16,0.13660778102343443,0.0,0.0,True,-1,False
rademacher,128,20260831,local,0.45,1.0,-0.022637795275590553,0.0855506919191293,0.06760836474759553,0.015487880285831502,1.3707116070359788,0.38540651539625265,0.6224493615003522,4.440892098500626e-16,0.13850065916879414,0.0,0.0,True,-1,False
rademacher,128,20260831,local,0.5,1.0,-0.022637795275590553,0.0855506919191293,0.07179220164514694,0.018416706308754603,1.298180341853752,0.3919891176810558,0.6692965222297108,4.440892098500626e-16,0.13445858489605717,0.0,0.0,True,-1,False
rademacher,128,20260831,local,0.55,1.0,-0.022637795275590553,0.0855506919191293,0.07376936765346284,0.01784962174002928,1.3273235435497668,0.3932397221188507,0.6598884781379339,4.440892098500626e-16,0.13476387001935636,0.0,0.0,True,-1,False
rademacher,128,20260831,local,0.6,1.0,-0.022637795275590553,0.0855506919191293,0.06837225260572896,0.01673600702103792,1.3486847097560073,0.38333484320017264,0.6351504936677063,4.440892098500626e-16,0.13394180932509456,0.0,0.0,True,-1,False
rademacher,128,20260831,local,0.65,1.0,-0.022637795275590553,0.0855506919191293,0.07104836156733135,0.019777401016782957,1.3523230556590755,0.40903192365856855,0.7039937358439591,4.440892098500626e-16,0.14173385262235585,0.0,0.0,True,-1,False
rademacher,128,20260831,local,0.7,1.0,-0.022637795275590553,0.0855506919191293,0.06733484814780986,0.01989215984363143,1.3880281214009886,0.39676492677219893,0.6549874058490561,4.440892098500626e-16,0.1280661514177528,0.0,0.0,True,-1,False
rademacher,128,20260832,global,0.0,1.0,0.008366141732283465,0.09112573412762633,0.06378037306577691,0.015628696333078,1.4431087471691069,0.3679060617023962,0.5816653632152796,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
