distribution,node_count,initialization,coupling_strength,seed_count,finite_seed_count,mean_tm_order,std_tm_order,mean_q05_tm_order,median_sync_residual,synchronization_success_rate
biased_sign,256,local,0.7,3,3,0.5781727953092697,0.014952103273869975,0.06343991758228905,0.16630718983204873,0.0
positive_binary,64,global,0.0,3,3,0.08873872945182527,0.004760248064638114,0.02245684014189885,0.36339722648951184,0.0
positive_binary,64,global,0.1,3,3,0.16920032401867333,0.030971194660543207,0.0253407612120215,0.35393425443230986,0.0
positive_binary,64,global,0.2,3,3,0.24116975432448248,0.03631668174664757,0.03238696564833757,0.3418699790353351,0.0
positive_binary,64,global,0.3,3,3,0.34414257931320935,0.04002998530260256,0.040645280264974465,0.31968511340682093,0.0
positive_binary,64,global,0.4,3,3,0.4574474354358782,0.023042587949661606,0.05345153905816084,0.29191810640418914,0.0
positive_binary,64,global,0.45,3,3,0.47075663268501033,0.020088147013423166,0.05662777216809963,0.28248501743156806,0.0
positive_binary,64,global,0.5,3,3,0.5591085853770235,0.036603679601748984,0.06018299828430279,0.22060037370404995,0.0
positive_binary,64,global,0.55,3,3,0.6149857789453228,0.031376607893475565,0.06381438911852143,0.18349923109043864,0.0
positive_binary,64,global,0.6,3,3,0.6615921000765325,0.047575897035987004,0.09027999550898941,0.1615246061323545,0.0
positive_binary,64,global,0.65,3,3,0.7362780898380096,0.09851721679014928,0.11348216120035777,0.11496978383354867,0.0
positive_binary,64,global,0.7,3,3,0.8691536971334801,0.10094098467441363,0.422015008266216,0.0812054443070685,0.3333333333333333
positive_binary,64,local,0.0,3,3,0.08054675312485708,0.0036814492497374124,0.018959324024159365,0.36361600136072747,0.0
positive_binary,64,local,0.1,3,3,0.18694814427984138,0.025591236112050542,0.03050234186065035,0.3497243082086119,0.0
positive_binary,64,local,0.2,3,3,0.24035909345269482,0.033289081870263144,0.03811954748026985,0.3403157906904069,0.0
positive_binary,64,local,0.3,3,3,0.3560590806546475,0.012018044318433983,0.0387331300868372,0.3215665286080679,0.0
positive_binary,64,local,0.4,3,3,0.4400441591658451,0.07693548273721988,0.04903131331666407,0.28950342535226326,0.0
positive_binary,64,local,0.45,3,3,0.4516882813087421,0.053909620649771985,0.054465749049848376,0.3027371331598063,0.0
positive_binary,64,local,0.5,3,3,0.5265484933469112,0.027572617400298843,0.058438356710433396,0.26429152536038,0.0
positive_binary,64,local,0.55,3,3,0.5295641822668783,0.023120132296207952,0.05946259369333463,0.24210562432729546,0.0
positive_binary,64,local,0.6,3,3,0.640790716228175,0.025821379419378225,0.08315986994361318,0.18823834951195814,0.0
positive_binary,64,local,0.65,3,3,0.7824984099291384,0.045751772706508036,0.07765728323564287,0.0918667299804019,0.0
positive_binary,64,local,0.7,3,3,0.9178626920784683,0.08684563048267185,0.5814246310010255,0.08663931521279211,0.6666666666666666
positive_binary,128,global,0.0,3,3,0.06274053306550807,0.0025347385059751007,0.01598579582741116,0.3641130816354323,0.0
positive_binary,128,global,0.1,3,3,0.18470573498970033,0.00443913322563644,0.022170253671574325,0.35165130821227053,0.0
positive_binary,128,global,0.2,3,3,0.2321198934525772,0.028952892768219052,0.024810205390481777,0.34924675471075595,0.0
positive_binary,128,global,0.3,3,3,0.3490471994982845,0.025243862284535148,0.037301415878828514,0.3299363215013561,0.0
positive_binary,128,global,0.4,3,3,0.4317273812063303,0.034431283186000756,0.04298618783457605,0.30063577638861816,0.0
positive_binary,128,global,0.45,3,3,0.45772013127481365,0.04708784999334342,0.04857272847428192,0.2851395591789151,0.0
positive_binary,128,global,0.5,3,3,0.5507035284453269,0.03759501036949081,0.05261326677503699,0.2571804263090546,0.0
positive_binary,128,global,0.55,3,3,0.5883130697196662,0.020646590688594688,0.06288294624712795,0.23083244378139242,0.0
positive_binary,128,global,0.6,3,3,0.6578461552772631,0.06622122235479473,0.06779288587885653,0.13422544618529003,0.0
positive_binary,128,global,0.65,3,3,0.7140116502688497,0.045798591264811825,0.08959203653176834,0.09800404187307032,0.0
positive_binary,128,global,0.7,3,3,0.773201754159618,0.008412588590897701,0.14475704031319703,0.05875031042013588,0.0
positive_binary,128,local,0.0,3,3,0.056515273154520686,0.0025714318281352963,0.011826833067044802,0.36600112574619753,0.0
positive_binary,128,local,0.1,3,3,0.16906642626957344,0.021092693026112493,0.022347278576754084,0.35492024921327014,0.0
positive_binary,128,local,0.2,3,3,0.2777203503108552,0.042195453428910616,0.028206599514997144,0.3423763146681046,0.0
positive_binary,128,local,0.3,3,3,0.3348377127042839,0.051808542860376464,0.034973902307675206,0.32342176251419913,0.0
positive_binary,128,local,0.4,3,3,0.4038648222987254,0.029212736675551194,0.037477123365101395,0.3033056317090422,0.0
positive_binary,128,local,0.45,3,3,0.45284883103952683,0.014501596398909673,0.04060838444590282,0.28902773394764875,0.0
positive_binary,128,local,0.5,3,3,0.5078087872765091,0.019278380277422916,0.04889911120604822,0.2680977135250846,0.0
positive_binary,128,local,0.55,3,3,0.6407489032317777,0.020871943059295288,0.07473567302531596,0.19356053040647175,0.0
positive_binary,128,local,0.6,3,3,0.6446456777505243,0.06927082294397106,0.09538011566779615,0.21057666560899616,0.0
positive_binary,128,local,0.65,3,3,0.7136102951737836,0.05758947429846544,0.08546706498240604,0.1258341030748601,0.0
positive_binary,128,local,0.7,3,3,0.8583036954990959,0.008773771118758877,0.17862534721342183,0.05779453743300349,0.0
positive_binary,256,global,0.0,3,3,0.04242000049858815,0.0015796472770177189,0.009356586996014651,0.36663847487643175,0.0
positive_binary,256,global,0.1,3,3,0.15245442033614132,0.004075000149467376,0.017846916302396345,0.3595371305652725,0.0
positive_binary,256,global,0.2,3,3,0.21116371751104276,0.029558339485038485,0.020320766884335043,0.3523615337635971,0.0
positive_binary,256,global,0.3,3,3,0.3097523235102421,0.006978979632516712,0.02636735880512932,0.3352830057554354,0.0
positive_binary,256,global,0.4,3,3,0.43469912367246216,0.059655583049523654,0.04249407345509057,0.29879232102525366,0.0
positive_binary,256,global,0.45,3,3,0.42416745799106575,0.025609563617522566,0.03396072697997809,0.31145651482029335,0.0
positive_binary,256,global,0.5,3,3,0.5755108617725968,0.01996457652030907,0.059064822315667787,0.23777290906020943,0.0
positive_binary,256,global,0.55,3,3,0.5877554338960239,0.006001925975550723,0.055855855184869165,0.2157641833916773,0.0
positive_binary,256,global,0.6,3,3,0.6265874743808157,0.025954907230765885,0.07125387233396384,0.19232561176032864,0.0
positive_binary,256,global,0.65,3,3,0.7390391188628858,0.061136247602890416,0.09998129355884376,0.08871740629845373,0.0
positive_binary,256,global,0.7,3,3,0.8235718211022731,0.07600403687218525,0.13510311345281165,0.03832130294179096,0.0
