beta,seed,n,k,real,imag,square
1.1,3,50000,8,0.0028838253513810003,0.0003858944147785463,8.465363156625027e-06
1.1,3,200000,8,-6.512837912378161e-05,-0.00199953242301846,4.002371616469365e-06
1.1,3,1000000,8,-0.0005272409471951075,0.0007048390125289467,7.747810499819748e-07
1.1,4,50000,1,0.004379755513569203,0.003678452290740637,3.271326961389487e-05
1.1,4,200000,1,0.004752884009335814,0.0037459723909921273,3.662221556027536e-05
1.1,4,1000000,1,0.0009397554831831673,0.0020003716939269237,4.884627282036899e-06
1.1,4,50000,2,0.0009720496050474376,-0.0005112927663457774,1.2063007275903972e-06
1.1,4,200000,2,-0.0012669784852291856,0.000864277039973911,2.3522092838597067e-06
1.1,4,1000000,2,0.0011379892019577683,0.00041973920565589935,1.471200424537124e-06
1.1,4,50000,4,0.005496246910950124,-0.003737461160688243,4.4177346033781884e-05
1.1,4,200000,4,-0.0011569091619762482,-0.0008635673360907789,2.0841873530275096e-06
1.1,4,1000000,4,-0.0006607699435070495,0.00013485749618173893,4.5480346251871703e-07
1.1,4,50000,8,0.004115773532690304,-0.005082655408602092,4.277297777498613e-05
1.1,4,200000,8,0.0010867683415789024,-0.0003167953230405596,1.2814247049585304e-06
1.1,4,1000000,8,0.00043300595216317337,0.0011088943712090963,1.4171408811079534e-06
1.1,5,50000,1,0.0009827342637729439,-0.00982799353689429,9.755522359442928e-05
1.1,5,200000,1,-0.0076177617552278774,-0.003145072679845348,6.792177632092211e-05
1.1,5,1000000,1,-0.0006826046592175551,0.0006985879512098938,9.539742463611512e-07
1.1,5,50000,2,0.0017714928945957258,0.005890379142276534,3.783475351536957e-05
1.1,5,200000,2,0.004820947861016161,-0.0014247406596850413,2.5271424225996067e-05
1.1,5,1000000,2,-5.082280877922316e-05,-0.0017191223259667402,2.9579645295295043e-06
1.1,5,50000,4,-0.0003247264324050838,0.0033670685892273336,1.1442598140463881e-05
1.1,5,200000,4,0.0007304821908711674,-0.0019915350310407845,4.4998160110425594e-06
1.1,5,1000000,4,-5.5411649280404915e-05,-0.0008677304301086522,7.560265502125211e-07
1.1,5,50000,8,-0.0022175994262245095,0.004813993637056542,2.8092281952812146e-05
1.1,5,200000,8,0.0006772564049429289,0.0006247413067161164,8.489779383535812e-07
1.1,5,1000000,8,0.0004824052261636014,-0.0002924375071443143,3.182344978147363e-07
1.1,6,50000,1,-0.002116279657558125,0.006388032743381505,4.5285601919508564e-05
1.1,6,200000,1,0.0011832815965251865,0.006931217879587085,4.944193663098289e-05
1.1,6,1000000,1,-0.001460733256495231,0.0007982185218731517,2.770894455292521e-06
1.1,6,50000,2,-0.0037776676634874336,-0.005557218244323053,4.5153447590795596e-05
1.1,6,200000,2,0.00021888565096689876,-0.0020358909997913823,4.192763091230758e-06
1.1,6,1000000,2,0.0003020345453333717,-0.0016922704229944516,2.955004051116557e-06
1.1,6,50000,4,0.006706827876941807,-0.0020317275827626364,4.9109457141482255e-05
1.1,6,200000,4,0.0017039738571165612,0.0003773751470888503,3.0459389073770225e-06
1.1,6,1000000,4,-0.00011968370773029566,0.0007770693221900846,6.181609213850285e-07
1.1,6,50000,8,0.0039007860550628972,-0.003323731169146998,2.626332073213243e-05
1.1,6,200000,8,0.0016606272107062222,-3.0215945814658155e-05,2.7585957363194025e-06
1.1,6,1000000,8,-0.0007608362110309169,-0.0008835658455007625,1.3595603433513593e-06
1.1,7,50000,1,0.008279998132385084,-0.009783783010221701,0.0001642807790634033
1.1,7,200000,1,0.0021149810176042416,0.006350460278142626,4.480149044909358e-05
1.1,7,1000000,1,0.0027224190880650893,0.0006521197299471913,7.83682583324755e-06
1.1,7,50000,2,-0.001443160153779279,0.01190579371359562,0.00014383063518014918
1.1,7,200000,2,-0.0018203801478183694,-0.0017668009249447267,6.43536939095677e-06
1.1,7,1000000,2,-0.0019243601680015805,0.00034588591580724003,3.822799122944885e-06
1.1,7,50000,4,-0.006039117580396351,0.0008338936865617975,3.716631983033991e-05
1.1,7,200000,4,-0.0018076620082254655,-0.004730819683894782,2.564829681750804e-05
1.1,7,1000000,4,-0.00047126494655903275,-6.99720100383844e-05,2.2698673204409976e-07
1.1,7,50000,8,-0.0018015849636212216,-0.0002168140589411983,3.292716717300636e-06
1.1,7,200000,8,0.0003642469580237733,-0.0015532111478630635,2.5451407162756676e-06
1.1,7,1000000,8,-6.837909853361173e-05,-9.88658924856118e-05,1.4450165813245935e-08
1.1,8,50000,1,0.012866739499617594,-0.005482607072220415,0.00019561196565938096
1.1,8,200000,1,0.00019035652961633191,-0.005359362524485548,2.8759002277227686e-05
1.1,8,1000000,1,-3.2647007985037776e-05,-0.0028204756063323106,7.95614847304599e-06
1.1,8,50000,2,-0.005425337003719533,0.006260754754584554,6.863133170098156e-05
1.1,8,200000,2,-5.3744168044695264e-05,0.0036025295721579917,1.2981107753871657e-05
1.1,8,1000000,2,0.0004206542067068761,0.001271872614816179,1.7946099099395353e-06
1.1,8,50000,4,-0.004816723512916145,0.0013617088782432519,2.5055076468965745e-05
1.1,8,200000,4,-0.00015157768546777202,0.0005515145570901517,3.2714410141411303e-07
1.1,8,1000000,4,-0.0005205299030026225,0.0014536106350549612,2.383935258264807e-06
1.1,8,50000,8,0.0007960357678840589,-0.00038304244872713146,7.803944612776404e-07
1.1,8,200000,8,-0.0001957047725363595,0.00040458536191570883,2.019896730699733e-07
1.1,8,1000000,8,6.142793693123013e-05,0.0008034059431904455,6.492345009893565e-07
1.1,9,50000,1,-0.012540148650636455,-0.010213892887358304,0.0002615789360944879
1.1,9,200000,1,-0.00822085547843881,0.0013019670111983593,6.927758289562618e-05
1.1,9,1000000,1,-0.0020088205279302973,-0.00010779223686876881,4.0469790797633296e-06
1.1,9,50000,2,0.005481255220272817,0.013582409751507827,0.00021452601344762288
1.1,9,200000,2,0.0020163738647892846,0.0005703320005405543,4.391042153445868e-06
1.1,9,1000000,2,0.00014588763489438935,0.0009676428960284176,9.576159762493416e-07
1.1,9,50000,4,-0.000216917568348609,0.00958313908831343,9.188360801741902e-05
1.1,9,200000,4,-0.0011007403326872,0.0022124327767710245,6.106488071735073e-06
1.1,9,1000000,4,-0.0007035296082980289,0.000672253174618374,9.468782405364599e-07
1.1,9,50000,8,-0.0017013354250079518,0.006716927490103596,4.8011657135696374e-05
1.1,9,200000,8,0.0003747708004042103,0.0015581520782218742,2.5682910517027577e-06
1.1,9,1000000,8,-3.0506878235880476e-05,0.00045509289482375805,2.0804021253876693e-07
1.1,10,50000,1,-0.015514153470118362,-0.014905169965091412,0.0004628530495826487
1.1,10,200000,1,-0.004527226477531616,0.0008215287363475808,2.1170689043508176e-05
1.1,10,1000000,1,0.0017073423854875019,-0.0016234604427217086,5.550641830364319e-06
1.1,10,50000,2,0.0075768242164809775,0.005226939117307205,8.47291577434888e-05
1.1,10,200000,2,0.005541405082208585,-0.002967349661569731,3.951233429914513e-05
1.1,10,1000000,2,0.0004814138894403382,0.0018515616446961461,3.660039857055972e-06
1.1,10,50000,4,0.0008466730988970399,0.006781597205325204,4.670691599167054e-05
1.1,10,200000,4,0.0016710165132623332,-0.0016118348661345687,5.390307823282448e-06
1.1,10,1000000,4,-3.3244305211771684e-05,-0.000767343230882924,5.899208178108577e-07
1.1,10,50000,8,0.00019479204169622078,0.002564153839990115,6.612828854644233e-06
1.1,10,200000,8,-0.00018211550016106914,-0.0004273710973613958,2.1581211025880007e-07
1.1,10,1000000,8,7.51520233257236e-05,-0.00041664762091658765,1.792430666254026e-07
1.1,11,50000,1,0.005888005173167472,-0.0069828613410380875,8.342895742741113e-05
1.1,11,200000,1,0.00035419462863662773,-0.00399613904242039,1.6094581081311593e-05
1.1,11,1000000,1,0.0021658836820625934,-0.0019751727475568566,8.592359506916319e-06
1.1,11,50000,2,-0.004541193231755311,0.01340760941825142,0.00020038642628052443
1.1,11,200000,2,-0.00282640314540713,0.0071562444050440625,5.9200388725091764e-05
1.1,11,1000000,2,-0.0014265199924021065,0.0012091399716406422,3.4969787597420393e-06
1.1,11,50000,4,-0.003379433040821828,0.006878859753810019,5.8739279189985497e-05
1.1,11,200000,4,-0.0018225204094067758,0.0022349509676722512,8.316586470603372e-06
1.1,11,1000000,4,-0.0008730088894230946,0.001901735361121248,4.37874190475071e-06
1.1,11,50000,8,0.0012986400624482232,0.0043564287118119565,2.066493713289511e-05
1.1,11,200000,8,-0.001652519334860214,0.0015026160197055755,4.988675054762671e-06
1.1,11,1000000,8,-0.0003846128328266772,0.0008743825109289879,9.12471806593443e-07
1.1,12,50000,1,-0.0010203922962845064,-0.0017749594207810547,4.191681383736185e-06
1.1,12,200000,1,-0.006167758095449064,-0.004897274207963625,6.202453459196321e-05
1.1,12,1000000,1,-0.0010123162468801373,-0.0007670426306197525,1.6131385808855569e-06
1.1,12,50000,2,0.0027682338466938,-0.0055868878737548875,3.887643474389056e-05
1.1,12,200000,2,0.0037502171218037287,6.408204065091407e-05,1.4068234968603827e-05
1.1,12,1000000,2,0.0021375227766106566,-0.0006293934405376914,4.965139723521204e-06
1.1,12,50000,4,0.001598679876221112,-0.0025724633239818913,9.173344899866313e-06
1.1,12,200000,4,0.0016377418405726489,0.002611002691330469,9.499533390497238e-06
1.1,12,1000000,4,-0.0006307645965695971,0.001956548744967094,4.225946967717917e-06
1.1,12,50000,8,0.0004564922279510194,0.0005974437171309962,5.653241493189873e-07
1.1,12,200000,8,-0.0004707935935280268,0.0012658478772717384,1.8240174561003993e-06
1.1,12,1000000,8,-0.0012003275369676645,-0.0001307763312192678,1.4578886448100315e-06
1.1,13,50000,1,-0.014376566112642913,0.012765852886338195,0.0003696526531068218
1.1,13,200000,1,8.516021613872845e-05,0.006259518368295074,3.9188822465436216e-05
1.1,13,1000000,1,0.0013848897696001514,0.0020842933007388493,6.262198237448007e-06
1.1,13,50000,2,0.006965263544401741,-0.007879140491472158,0.00011059575112732801
1.1,13,200000,2,-0.00016980287636927642,-0.002186456808845058,4.809426393768195e-06
1.1,13,1000000,2,0.0011524296982287404,-0.0009980168406109261,2.3241318235026004e-06
1.1,13,50000,4,0.004042010253291822,-0.008080911604834047,8.16389792528578e-05
1.1,13,200000,4,0.00033329622402857603,-0.005562861684671509,3.105651649573805e-05
1.1,13,1000000,4,0.0016139391362228507,-0.002148841088205566,7.222317557792243e-06
1.1,13,50000,8,-0.005101472988898585,-0.006369139702887392,6.659096721135835e-05
1.1,13,200000,8,-0.0005103187480629309,-0.005223854700998868,2.7549083161772492e-05
1.1,13,1000000,8,0.00040878710687844053,-0.0016199987911150598,2.7915029819643004e-06
1.1,14,50000,1,0.00743833479235183,-0.0047999765522039155,7.836859938481915e-05
1.1,14,200000,1,-0.0015438882155552269,0.004780809531059824,2.523973059440276e-05
1.1,14,1000000,1,-0.0013617601658450133,0.0016300829594740598,4.5115612040499474e-06
1.1,14,50000,2,0.0008660224243421443,0.0018278527801929342,4.091040625522483e-06
1.1,14,200000,2,0.0014182503830767303,-0.005731116202714818,3.485712707811761e-05
1.1,14,1000000,2,0.0012698479681135229,-0.001039607120117554,2.693296826321157e-06
1.1,14,50000,4,0.0033023135774155657,9.212567328035236e-05,1.091376210326055e-05
1.1,14,200000,4,-0.001410839623611529,-0.0017888045842428084,5.190290284160407e-06
1.1,14,1000000,4,0.00041754051272828647,-0.0008456014009149468,8.893818089987211e-07
1.1,14,50000,8,0.001462688070515157,0.005087235343863943,2.8019419835485845e-05
1.1,14,200000,8,-0.0021337856261594936,0.0021369823282208693,9.11973456953315e-06
1.1,14,1000000,8,-0.0001308469219037828,-0.00012485496595447093,3.270967949518673e-08
1.1,15,50000,1,-0.0009482105530823957,-0.010630847952784414,0.00011391403144819739
1.1,15,200000,1,0.0015119985800437549,-0.0023436632390519806,7.778897084137952e-06
1.1,15,1000000,1,0.002460163679068365,-0.0028427714650439465,1.4133754930275297e-05
1.1,15,50000,2,-0.00011316971352815331,0.00896979477893052,8.047002576018928e-05
1.1,15,200000,2,-0.002616828154311439,0.003059417945658953,1.6207827755417062e-05
1.1,15,1000000,2,-0.0005639549419480636,0.0009530672520536645,1.226382363484767e-06
1.1,15,50000,4,0.0008451196062949888,0.006371411559766785,4.130911241287402e-05
1.1,15,200000,4,-0.00334245672733965,0.0014139846718813926,1.3171369626453612e-05
1.1,15,1000000,4,-0.0010756935661034182,-0.0002704157053480562,1.2302413018551758e-06
1.1,15,50000,8,-0.006710553161114932,0.0032025518533762218,5.5287862101713084e-05
1.1,15,200000,8,-0.002178889722720389,0.0014482878335985118,6.845098072726004e-06
1.1,15,1000000,8,5.873808907057267e-05,-0.0009922860641398434,9.880817961938038e-07
1.1,16,50000,1,-0.010688810354115126,0.000847523727475475,0.00011496896325487265
1.1,16,200000,1,-0.003435736110134398,0.001097895101841897,1.3009656273129875e-05
1.1,16,1000000,1,0.0011837289765271976,0.0004942209310954231,1.6454686186029537e-06
1.1,16,50000,2,0.016606677231294494,-0.0020247310067737175,0.00027988126431418593
1.1,16,200000,2,0.0024733540727117243,0.00034844730963951606,6.23889589659469e-06
1.1,16,1000000,2,-0.0007540243428921124,-0.0012087602227214178,2.029653985707414e-06
1.1,16,50000,4,0.012001924575386147,-0.0025715582751892215,0.0001506591054759521
1.1,16,200000,4,0.0022267411454629103,-0.00015315818951122483,4.98183355991183e-06
1.1,16,1000000,4,0.0006774291507507539,0.0007932572937182749,1.0881673883241289e-06
1.1,16,50000,8,0.008935650138081782,-0.0028975732067705114,8.824177387879533e-05
1.1,16,200000,8,0.0015318347253736916,0.0019667264401040324,6.214530516064975e-06
1.1,16,1000000,8,0.0007664939020736117,0.0008990383555338286,1.3957828666370022e-06
1.1,17,50000,1,0.01591311935075384,0.0038652333452260787,0.00026816739628438387
1.1,17,200000,1,0.0019981074420560136,0.0018851266647005544,7.546135891964661e-06
1.1,17,1000000,1,0.0005284651088849709,0.0024526761122554298,6.294895482937215e-06
1.1,17,50000,2,-0.005624889834085448,-0.002743472455064224,3.916602675729395e-05
1.1,17,200000,2,-9.622296439583359e-05,-0.00308221029750996,9.509279176953558e-06
1.1,17,1000000,2,-0.000814831659944729,-0.0009685276647870709,1.6019964715061791e-06
1.1,17,50000,4,-0.0027769457130807896,-0.001390001205016169,9.643530843344177e-06
1.1,17,200000,4,0.00017930664351814197,0.0004241238652985078,2.1203192552548886e-07
1.1,17,1000000,4,0.00012441058127881166,-0.0005287461887160402,2.9505052481587016e-07
1.1,17,50000,8,0.0009117486181277816,-0.0018370870499994198,4.20617437193349e-06
1.1,17,200000,8,0.0018568503265957465,-0.0023743699449057516,9.085525770650472e-06
1.1,17,1000000,8,0.00021358223626514008,-0.0019276630480882888,3.7615021986130503e-06
1.1,18,50000,1,0.002284268467116747,0.025335272808670775,0.0006470939307196366
1.1,18,200000,1,0.0025014090781015725,0.011273839374831271,0.0001333565016255049
1.1,18,1000000,1,-0.0023897224605223706,0.005955956683245522,4.118419345102209e-05
1.1,18,50000,2,-0.011552158960335393,-0.012511963799831652,0.000290001614773155
1.1,18,200000,2,-0.0037325294154879262,-0.006355389963238628,5.432275742231694e-05
1.1,18,1000000,2,-0.0007751107926261448,-0.0039943786734853975,1.6555857728040496e-05
1.1,18,50000,4,-0.00543988800280565,-0.008843739293012479,0.00010780410616584169
1.1,18,200000,4,-0.0018499220517324264,-0.005324270858528662,3.177007177246345e-05
1.1,18,1000000,4,0.0003946637341804969,-0.00140260245295329,2.12305310410788e-06
1.1,18,50000,8,-0.001843243328415016,-0.0047205512631798415,2.5681150196055263e-05
1.1,18,200000,8,-0.002157715940268481,-0.0023380202068964333,1.0122076566744734e-05
1.1,18,1000000,8,-0.0002532357446673169,-0.0012960384923163385,1.7438441159428184e-06
1.1,19,50000,1,0.005277154388742094,0.0060760337022288495,6.476654399324075e-05
1.1,19,200000,1,-0.00603697609556104,0.0052065405502561305,6.355314487983683e-05
1.1,19,1000000,1,-0.0012210154976905739,0.0005085812815071209,1.749533765499985e-06
1.1,19,50000,2,0.0007695171078132421,-0.008673983544587108,7.583014711098516e-05
1.1,19,200000,2,0.00546392237968918,-0.004285753249530938,4.822212868713327e-05
1.1,19,1000000,2,0.0008147592552148597,-0.00031886997346417196,7.655107039353148e-07
1.1,19,50000,4,0.00062592460623761,0.0022223413795469447,5.330582819940326e-06
1.1,19,200000,4,0.0016466174882465755,-0.002267825235194849,7.854380449986034e-06
1.1,19,1000000,4,-0.0005059338178994224,0.00020144685330266687,2.9654986279983206e-07
1.1,19,50000,8,0.0031781334739374935,-0.003423137313246752,2.181840144350419e-05
1.1,19,200000,8,0.0011656700326079655,-0.00038315175859321573,1.5055918950333292e-06
1.1,19,1000000,8,-0.0007094793513015854,-3.8853927155241784e-05,5.048705775787033e-07
1.1,20,50000,1,0.0007386159566812252,-0.007468900278073206,5.633002489526613e-05
1.1,20,200000,1,0.0013191717948142709,-0.004351005403607521,2.067146224645535e-05
1.1,20,1000000,1,0.0018079801496048546,-0.002179401788390956,8.018584376606889e-06
1.1,20,50000,2,0.004589129271070268,0.008607238675984336,9.514466509195451e-05
1.1,20,200000,2,0.004131337357348109,0.0032935039920473897,2.7915116905852152e-05
1.1,20,1000000,2,0.0013659553910244935,-0.0004769005560514862,2.0932682706310936e-06
1.1,20,50000,4,0.0064416728313922925,0.006833961898972869,8.819818410331043e-05
1.1,20,200000,4,0.0025350154178756493,0.005226651639222176,3.374419052665112e-05
1.1,20,1000000,4,0.0015780324705833737,0.00022701439439150455,2.5417220134764085e-06
1.1,20,50000,8,0.00207949593994892,0.0033330028687101254,1.5433211487093964e-05
1.1,20,200000,8,0.001207229921894001,0.001754607172338163,4.536050413536719e-06
1.1,20,1000000,8,0.0013627803262327611,-0.00023882038431304468,1.9142053935305008e-06
1.1,21,50000,1,-0.0014261955577176688,0.005474642791615774,3.2005747464644165e-05
1.1,21,200000,1,-0.0029376169766351166,-0.0013831590124323842,1.0542722355087772e-05
1.1,21,1000000,1,-0.0034676167116142083,-0.0013167116936974302,1.3758095342985693e-05
1.1,21,50000,2,0.008488697323550549,-0.0058130484418217635,0.00010584951443782071
1.1,21,200000,2,0.001119086669322292,0.000478338418689255,1.4811626162489983e-06
1.1,21,1000000,2,0.0027991353102610615,0.00022206944808601036,7.884473324923516e-06
1.1,21,50000,4,0.004699472036223724,-0.001081180271732087,2.3253988199231424e-05
1.1,21,200000,4,0.0013265845228116605,0.0017794667923545628,4.926328561256079e-06
1.1,21,1000000,4,0.0014100774848521168,0.0011242026122389767,3.2521500266518106e-06
1.1,21,50000,8,0.0028236457423310834,0.0019358992601687217,1.172068122370626e-05
1.1,21,200000,8,-0.0005361842468000827,0.0020123288101764857,4.336960786782882e-06
1.1,21,1000000,8,0.0010784159245608483,0.0010802921526768758,2.3300120414816675e-06
1.1,22,50000,1,-0.014904440950965148,-0.002016235818778289,0.00022620756693773146
1.1,22,200000,1,-0.002614305327657787,0.00511230903428991,3.2970296008302116e-05
1.1,22,1000000,1,0.003282705731093644,-0.0022389999115894686,1.5789277521052702e-05
1.1,22,50000,2,0.004517823891858557,0.007530163865617952,7.711410056090629e-05
1.1,22,200000,2,0.0012085298092428941,-0.0031369547882938386,1.1301029643628309e-05
1.1,22,1000000,2,-0.001500081784594962,0.00012149288726335549,2.265005882129192e-06
1.1,22,50000,4,-0.0009804517954087376,0.0006458178163678787,1.3783663750583922e-06
1.1,22,200000,4,0.0018441018485710204,-0.001618415116705206,6.0199791178829805e-06
1.1,22,1000000,4,-2.1450055559189485e-05,-1.277630229194191e-05,6.233387837473959e-10
1.1,22,50000,8,0.0015560937953044368,0.0026089432741617214,9.228012907578649e-06
1.1,22,200000,8,0.0022472069268914493,-0.0026791904467234123,1.2228000422082908e-05
1.1,22,1000000,8,0.00034044872561518743,0.00011194690033536095,1.2843744326770041e-07
1.1,23,50000,1,-0.012225491056882917,0.014155892373600331,0.0003498519204748802
1.1,23,200000,1,-0.0053229589847618745,0.0029807172499493636,3.721856767760287e-05
1.1,23,1000000,1,-0.004354395549107653,-0.00438214492846296,3.8163954772142173e-05
1.1,23,50000,2,0.005028557843680085,-0.00839160816585272,9.570548159644257e-05
1.1,23,200000,2,-0.0021107958730760728,-0.0018910778433155833,8.031634627274097e-06
1.1,23,1000000,2,0.0011213746086422922,0.0023886219709939598,6.962995933222722e-06
1.1,23,50000,4,-0.0031269682950050256,-0.006734525742399944,5.5131767693014164e-05
1.1,23,200000,4,-0.003249646896501933,-0.003428029899216072,2.2311593941864e-05
1.1,23,1000000,4,-3.08335429886063e-05,0.0005120618810517573,2.6315807739949435e-07
1.1,23,50000,8,5.5217735990937916e-05,-0.007248327839650343,5.2541305469418177e-05
1.1,23,200000,8,-0.0026629962438874046,-0.003421218130115194,1.8796282488787324e-05
1.1,23,1000000,8,-0.0002998635472788826,-0.0006657260022222334,5.331092570214718e-07
1.1,24,50000,1,0.017732086873654594,-0.003985572722028054,0.0003303116948174077
1.1,24,200000,1,0.010079456822019908,-0.015257722665378275,0.00033439355076056156
1.1,24,1000000,1,0.005830165854897387,-0.005181828982204817,6.0842185496429196e-05
1.1,24,50000,2,-0.014082672610981442,0.002160384586643269,0.00020298892943029269
1.1,24,200000,2,-0.007801531054432484,0.006702647990489565,0.00010578937687768822
1.1,24,1000000,2,-0.003700584584642186,0.0013482196849963668,1.5512022587103083e-05
1.1,24,50000,4,-0.0048156962559218605,-0.004327226165405782,4.191581671587225e-05
1.1,24,200000,4,-0.0032592207765768616,0.003254206120303478,2.121237754389089e-05
1.1,24,1000000,4,-0.001050032933187929,0.000708599130645636,1.6046818887309973e-06
1.1,24,50000,8,-0.0024528406339004312,-0.004372286282205615,2.513331450887647e-05
1.1,24,200000,8,0.0004023872424792443,0.0006580294662053471,5.949182713045442e-07
1.1,24,1000000,8,-7.70434187163045e-05,-0.0004419841276671964,2.0128565747722841e-07
1.1,25,50000,1,-0.009177493753886946,-0.004253901379661187,0.00010232206855051727
1.1,25,200000,1,0.001969256461051149,-0.005768115436269144,3.7149126695518076e-05
1.1,25,1000000,1,-0.001305171997935225,-0.0030759581871686093,1.1164992713403825e-05
1.1,25,50000,2,0.003101857490549174,0.00020550848740217732,9.66375363007035e-06
1.1,25,200000,2,0.0031162001119155575,0.0018313107062858207,1.3064402040459605e-05
1.1,25,1000000,2,0.0021674072818282856,0.0016106278130148825,7.291776277379381e-06
1.1,25,50000,4,-0.0012479169568212474,2.34975856431646e-06,1.5573022524873133e-06
1.1,25,200000,4,0.0006645758704448164,0.0012424789039067658,1.9854149142308433e-06
1.1,25,1000000,4,-0.00011610992671917252,0.0007241497750705647,5.37874411817481e-07
1.1,25,50000,8,-0.0007853252845836483,0.0012729949954974533,2.2372520611679495e-06
1.1,25,200000,8,0.001618042760288062,0.000435480943914664,2.8077060266334175e-06
1.1,25,1000000,8,0.0006414367562573429,-7.122427004232178e-05,4.1651400892100354e-07
1.1,26,50000,1,-0.016335089840033897,-0.0010723021146495184,0.00026798499190706053
1.1,26,200000,1,-0.00019923557707102554,-0.002217633063124945,4.957591217835751e-06
1.1,26,1000000,1,-7.464622516992335e-05,-0.0024493697480954804,6.0049842218174354e-06
1.1,26,50000,2,0.0023706909453162692,-0.005872977909518692,4.011204508389909e-05
1.1,26,200000,2,0.0005465763672317663,0.0004350043452903673,4.879745056377757e-07
1.1,26,1000000,2,0.0005952697712955547,0.0024233789997810465,6.227111877198048e-06
1.1,26,50000,4,-4.2563126252269116e-05,-0.002210685639203347,4.888942615096276e-06
1.1,26,200000,4,0.0004208520097750144,0.001840459858035992,3.564408903173533e-06
1.1,26,1000000,4,0.0010570411940702853,0.0018861590862170091,4.674932184480517e-06
1.1,26,50000,8,-0.0006606862052959084,-0.0009736481688126354,1.3844970185005052e-06
1.1,26,200000,8,-0.0016966646319540196,0.000596432075624904,3.2344020941578997e-06
1.1,26,1000000,8,-5.400510397055018e-05,0.0007693854807607037,5.94870569260249e-07
1.1,27,50000,1,-0.010187372087381836,0.004040717328484797,0.00012010994657548385
1.1,27,200000,1,-0.012779914863369858,0.006224091980019877,0.00020206554489072957
1.1,27,1000000,1,-0.004159980889228187,0.0036604197267967225,3.070411357506633e-05
1.1,27,50000,2,0.008542416427731719,-0.008670492514513389,0.0001481503188690134
1.1,27,200000,2,0.0048772917202880555,-0.008177747842095979,9.066353429369584e-05
1.1,27,1000000,2,0.00029361774193051684,-0.0023229361207756055,5.482243599580395e-06
1.1,27,50000,4,0.0067444632371360174,-0.003198615760954551,5.571892714330611e-05
1.1,27,200000,4,0.0022474658767614145,-0.004749356925541763,2.7607494073398457e-05
1.1,27,1000000,4,0.0010169921509092135,-0.0019289547447108315,4.7551394421533775e-06
1.1,27,50000,8,0.0034219191807289243,-0.003275034742586366,2.2435383444588253e-05
1.1,27,200000,8,-7.75999638309697e-05,-0.0028030538233425116,7.863132490941642e-06
1.1,27,1000000,8,0.0005034615679201613,-5.24126574828617e-05,2.5622063703704296e-07
1.1,28,50000,1,0.014843077487118089,0.011298838751991813,0.0003479807064321037
1.1,28,200000,1,0.004207165272534943,0.0005610007934463662,1.8014961520671474e-05
1.1,28,1000000,1,0.0018354192795822842,0.0007507467231404407,3.9323845741684604e-06
1.1,28,50000,2,-0.009161723342304527,0.002630395790727525,9.08561566168047e-05
1.1,28,200000,2,-0.003950200322065658,0.0007350849476406503,1.614443246469548e-05
1.1,28,1000000,2,-0.0030385382529181716,0.00026333596060772294,9.302060542596207e-06
1.1,28,50000,4,-4.638388105488908e-05,0.004741749655665573,2.2486341261426295e-05
1.1,28,200000,4,-0.0015552592238808104,0.001537743978227063,4.7834877960399344e-06
1.1,28,1000000,4,0.0001502145856540863,-0.0008133162632544378,6.840477658173908e-07
1.1,28,50000,8,-0.0020034388706512943,-0.0013414970859914818,5.81338174016017e-06
1.1,28,200000,8,-0.004131498545825373,-4.6325891002543645e-05,1.7071426322334355e-05
1.1,28,1000000,8,-5.776104259950468e-05,-0.0011294100599806504,1.2789034216276783e-06
1.1,29,50000,1,-0.0157922461398592,-0.00581616666606245,0.00028322283282931383
1.1,29,200000,1,0.0016123935236692735,-0.004559060597099575,2.3384846403196546e-05
1.1,29,1000000,1,-0.003011684211880764,0.00454190650233527,2.9699156468047264e-05
1.1,29,50000,2,0.01112835801493704,-0.0014264792127646935,0.00012587519505306323
1.1,29,200000,2,0.0032293378985819824,0.004944831102409747,3.487997789457668e-05
1.1,29,1000000,2,0.0005858009767597583,-0.003710808495015155,1.4113262471049327e-05
1.1,29,50000,4,0.008477148853063592,-0.0024067257186268453,7.765438136169729e-05
1.1,29,200000,4,0.002664784895863975,0.0014520523754114635,9.20953464216285e-06
1.1,29,1000000,4,-0.0003544754817185057,-0.0009920136624716573,1.1097439736699979e-06
1.1,29,50000,8,0.0010539557714122605,-0.004917721621511013,2.529480871477012e-05
1.1,29,200000,8,0.00046423710037762586,-0.00021134479317069568,2.6018270696739e-07
1.1,29,1000000,8,-8.384149576028875e-05,-0.0008784128237138996,7.78638485276349e-07
1.1,30,50000,1,0.0008104786235461163,-0.028297310794803673,0.0008013946738169377
1.1,30,200000,1,-0.000519320257306674,-0.009409672509870144,8.881163027265494e-05
1.1,30,1000000,1,-0.001442600919647494,0.0004044242380931928,2.2446563777250555e-06
1.1,30,50000,2,0.0024512507691766745,0.011509813441963869,0.00013848443580220143
1.1,30,200000,2,0.004999161186019014,0.00559410937519335,5.6285672265425166e-05
1.1,30,1000000,2,0.0011046018279109635,0.00013933841887746128,1.2395603931995124e-06
1.1,30,50000,4,-0.005395125394172033,0.008120319519763509,9.50469671218922e-05
1.1,30,200000,4,-0.0008697827516555447,0.0011150766905769103,1.999918060945446e-06
1.1,30,1000000,4,-0.00046036083951535496,0.0003621020737574427,3.430500143787228e-07
1.1,30,50000,8,-0.0023148559931580326,0.007441275526907045,6.073113973640537e-05
