beta,regime,seed,coupling,step,node,closure_supported,reference_mu,reference_gamma,ks_reference,ks_stationary,median,half_iqr,paired_distance,pair_ks,exact_equal
1.1,stationary,810,0.0,5,0,True,0.0,0.5029405749446428,0.005125716696007809,0.005125716696007698,0.002545594021023121,0.5062367708697031,2.003260562183869,0.013299999999999979,0
1.1,stationary,810,0.0,5,1,True,0.0,0.5029405749446428,0.009964424790493087,0.00996442479049342,-0.010197529759761247,0.49176695715649754,2.003260562183869,0.013299999999999979,0
1.1,stationary,810,0.0,6,0,True,0.0,0.5029405749446426,0.004108451804344271,0.00410845180434416,0.0006174236460997086,0.5073292272280419,2.010975699200522,0.009599999999999942,0
1.1,stationary,810,0.0,6,1,True,0.0,0.5029405749446426,0.007056617916720853,0.007056617916721297,-0.005783115490821597,0.4946158166673659,2.010975699200522,0.009599999999999942,0
1.1,stationary,810,0.0,7,0,True,0.0,0.5029405749446425,0.004856194156807048,0.0048561941568063816,0.002063479169465145,0.5054653236250424,2.013785085680042,0.010149999999999992,0
1.1,stationary,810,0.0,7,1,True,0.0,0.5029405749446425,0.007489153184854547,0.007489153184855102,-0.005319932713210703,0.49034754990888363,2.013785085680042,0.010149999999999992,0
1.1,stationary,810,0.0,8,0,True,0.0,0.5029405749446424,0.005499096675530446,0.0054990966755302795,-0.0022819007486460686,0.503132639496246,2.007919459184772,0.007650000000000046,0
1.1,stationary,810,0.0,8,1,True,0.0,0.5029405749446424,0.007499273105419535,0.00749927310542009,-0.005324533878543784,0.48987427707159015,2.007919459184772,0.007650000000000046,0
1.1,stationary,810,0.0,9,0,True,0.0,0.5029405749446423,0.00517681267200798,0.005176812672007647,0.0025857832411057763,0.4985494996995542,2.013167798611555,0.012049999999999894,0
1.1,stationary,810,0.0,9,1,True,0.0,0.5029405749446423,0.00829570837932414,0.008295708379324807,-0.006437280985252557,0.4918705997960007,2.013167798611555,0.012049999999999894,0
1.1,stationary,810,0.0,10,0,True,0.0,0.5029405749446422,0.006467638711239787,0.006467638711239565,-0.003429189272033388,0.5002452867330829,2.0174138704947833,0.00940000000000002,0
1.1,stationary,810,0.0,10,1,True,0.0,0.5029405749446422,0.0059525162938268705,0.0059525162938269816,-0.0051148263473951745,0.49632477311289885,2.0174138704947833,0.00940000000000002,0
1.1,stationary,810,0.0,11,0,True,0.0,0.5029405749446422,0.005099119865952351,0.005099119865952073,0.00028653831996914317,0.4972915260633678,2.021893849951457,0.012399999999999967,0
1.1,stationary,810,0.0,11,1,True,0.0,0.5029405749446422,0.00914152864081974,0.009141528640819963,-0.009055423317207748,0.4914400493269926,2.021893849951457,0.012399999999999967,0
1.1,stationary,810,0.0,12,0,True,0.0,0.5029405749446421,0.007393257313819013,0.00739325731381868,0.004209972030428504,0.5003699900481255,2.005426893084405,0.011299999999999977,0
1.1,stationary,810,0.0,12,1,True,0.0,0.5029405749446421,0.0058607986419147995,0.005860798641915466,-0.005497161104376447,0.4919666853128125,2.005426893084405,0.011299999999999977,0
1.1,stationary,810,0.0,13,0,True,0.0,0.5029405749446421,0.008330165263536915,0.008330165263536582,0.0054042887325251,0.4991884529570316,2.0004892008600366,0.00814999999999999,0
1.1,stationary,810,0.0,13,1,True,0.0,0.5029405749446421,0.005184748946087919,0.005184748946088474,0.00018389267952185183,0.4991651162475724,2.0004892008600366,0.00814999999999999,0
1.1,stationary,810,0.0,14,0,True,0.0,0.502940574944642,0.0074695783973326435,0.007469578397332199,0.00550639879298613,0.4980083099292547,2.0071701472708288,0.010299999999999976,0
1.1,stationary,810,0.0,14,1,True,0.0,0.502940574944642,0.00618059024844686,0.006180590248447748,-0.004120557860059305,0.503164364037894,2.0071701472708288,0.010299999999999976,0
1.1,stationary,810,0.0,15,0,True,0.0,0.502940574944642,0.005715921156736359,0.00571592115673597,0.0017152388850831572,0.5039471043536907,2.0002325899121707,0.004850000000000021,0
1.1,stationary,810,0.0,15,1,True,0.0,0.502940574944642,0.00378642357257003,0.003786423572569364,-0.0015835148821933347,0.5011635045695316,2.0002325899121707,0.004850000000000021,0
1.1,stationary,810,0.0,16,0,True,0.0,0.502940574944642,0.005349169105940188,0.005349169105939744,0.005112264548012766,0.5075893268279084,2.011747013429231,0.006449999999999956,0
1.1,stationary,810,0.0,16,1,True,0.0,0.502940574944642,0.00474018160605863,0.004740181606059074,-0.0009594400796720782,0.49785472587465773,2.011747013429231,0.006449999999999956,0
1.1,stationary,810,0.25,0,0,True,0.0,0.5029405749446445,0.007499990233966969,0.007499990233966969,-0.008002454454398528,0.5044405096726869,2.000946284117454,0.009000000000000008,0
1.1,stationary,810,0.25,0,1,True,0.0,0.5029405749446445,0.010881573331074756,0.010881573331074756,-0.014660803849771854,0.4977187997222747,2.000946284117454,0.009000000000000008,0
1.1,stationary,810,0.25,1,0,True,0.0,0.5029405749446441,0.003946202282224531,0.003946202282224531,-0.0030912742368416207,0.5109659666862894,0.8851628780239352,0.006800000000000028,0
1.1,stationary,810,0.25,1,1,True,0.0,0.5029405749446441,0.008443358676869794,0.008443358676869794,-0.009155059011725366,0.5042219606440317,0.8851628780239352,0.006800000000000028,0
1.1,stationary,810,0.25,2,0,False,0.0,0.5029405749446445,0.007998039037085292,0.007998039037085292,-0.0026466536139111672,0.5029693197092289,0.6797022278676278,0.005850000000000022,0
1.1,stationary,810,0.25,2,1,False,0.0,0.5029405749446445,0.007922003729781912,0.007922003729781912,-0.009231346411713182,0.5000852692866419,0.6797022278676278,0.005850000000000022,0
1.1,stationary,810,0.25,3,0,False,0.0,0.5029405749446445,0.007706617391321835,0.007706617391321835,-0.0027605853017271618,0.5009141618135093,0.5671808252721796,0.007600000000000051,0
1.1,stationary,810,0.25,3,1,False,0.0,0.5029405749446445,0.00800822340819618,0.00800822340819618,-0.0052546645633631366,0.49560432586836656,0.5671808252721796,0.007600000000000051,0
1.1,stationary,810,0.25,4,0,False,0.0,0.5029405749446445,0.010840253647264708,0.010840253647264708,-0.008077977755605838,0.49863081892588895,0.4885842244096127,0.00605,0
1.1,stationary,810,0.25,4,1,False,0.0,0.5029405749446445,0.008417931681642066,0.008417931681642066,-0.005415485070804529,0.502380113029545,0.4885842244096127,0.00605,0
1.1,stationary,810,0.25,5,0,False,0.0,0.5029405749446445,0.009750645229977262,0.009750645229977262,-0.003974027575583168,0.49443104103578595,0.4620152442464705,0.006200000000000094,0
1.1,stationary,810,0.25,5,1,False,0.0,0.5029405749446445,0.0058026500558044924,0.0058026500558044924,-0.0007531533055880285,0.4951824431196721,0.4620152442464705,0.006200000000000094,0
1.1,stationary,810,0.25,6,0,False,0.0,0.5029405749446445,0.007815298528663805,0.007815298528663805,-0.0013089850464154077,0.4896488714773275,0.4230877198112203,0.005550000000000055,0
1.1,stationary,810,0.25,6,1,False,0.0,0.5029405749446445,0.005282897672569731,0.005282897672569731,0.0007425606378721568,0.4930896222079002,0.4230877198112203,0.005550000000000055,0
1.1,stationary,810,0.25,7,0,False,0.0,0.5029405749446445,0.009302243897256313,0.009302243897256313,-0.0035508305374632168,0.48631392614704294,0.4197092758451276,0.005800000000000027,0
1.1,stationary,810,0.25,7,1,False,0.0,0.5029405749446445,0.00805807805401526,0.00805807805401526,0.0015811960257209575,0.49069490293139884,0.4197092758451276,0.005800000000000027,0
1.1,stationary,810,0.25,8,0,False,0.0,0.5029405749446445,0.009182744092262773,0.009182744092262773,0.0017117322423346576,0.49072356741875633,0.38511133876997294,0.004550000000000054,0
1.1,stationary,810,0.25,8,1,False,0.0,0.5029405749446445,0.007713235777250249,0.007713235777250249,0.003742152259164173,0.4934547148566715,0.38511133876997294,0.004550000000000054,0
1.1,stationary,810,0.25,9,0,False,0.0,0.5029405749446445,0.010983109727905283,0.010983109727905283,-0.007004383572884744,0.4859182419750179,0.38739713968702566,0.006100000000000105,0
1.1,stationary,810,0.25,9,1,False,0.0,0.5029405749446445,0.00744932432807488,0.00744932432807488,-0.0050807126367985195,0.4936246175971369,0.38739713968702566,0.006100000000000105,0
1.1,stationary,810,0.25,10,0,False,0.0,0.5029405749446445,0.007528783139325368,0.007528783139325368,-0.005748736061641302,0.491485782464406,0.3862324596976152,0.00379999999999997,0
1.1,stationary,810,0.25,10,1,False,0.0,0.5029405749446445,0.006235879016030843,0.006235879016030843,-0.005154117253808054,0.4898092921035412,0.3862324596976152,0.00379999999999997,0
1.1,stationary,810,0.25,11,0,False,0.0,0.5029405749446445,0.005578909678014332,0.005578909678014332,-0.005254830106246318,0.4968568255819682,0.37201063702927434,0.005349999999999966,0
1.1,stationary,810,0.25,11,1,False,0.0,0.5029405749446445,0.007139084245005312,0.007139084245005312,-0.0039577566516888155,0.49545446606036614,0.37201063702927434,0.005349999999999966,0
1.1,stationary,810,0.25,12,0,False,0.0,0.5029405749446445,0.007248104872973893,0.007248104872973893,-0.006081718466952773,0.49522649470242475,0.3591320501863998,0.004750000000000032,0
1.1,stationary,810,0.25,12,1,False,0.0,0.5029405749446445,0.005053232525869755,0.005053232525869755,-0.004205207079224484,0.49784843092516035,0.3591320501863998,0.004750000000000032,0
1.1,stationary,810,0.25,13,0,False,0.0,0.5029405749446445,0.005392054845807404,0.005392054845807404,-0.006004047937345953,0.49699983132271913,0.35714160083717517,0.0031500000000000417,0
1.1,stationary,810,0.25,13,1,False,0.0,0.5029405749446445,0.005199670412179613,0.005199670412179613,-0.00359909113039179,0.4961602882497531,0.35714160083717517,0.0031500000000000417,0
1.1,stationary,810,0.25,14,0,False,0.0,0.5029405749446445,0.005681851566408214,0.005681851566408214,-0.00722920035236036,0.4997484156055706,0.3473396107908894,0.006000000000000005,0
1.1,stationary,810,0.25,14,1,False,0.0,0.5029405749446445,0.004785249984329831,0.004785249984329831,-0.004133748048482343,0.49815761612457454,0.3473396107908894,0.006000000000000005,0
1.1,stationary,810,0.25,15,0,False,0.0,0.5029405749446445,0.004186993016048746,0.004186993016048746,-0.0026178374042665855,0.4987712347307698,0.3535695449933101,0.004349999999999965,0
1.1,stationary,810,0.25,15,1,False,0.0,0.5029405749446445,0.006039685515847548,0.006039685515847548,-0.0013709353536520037,0.4981023547551185,0.3535695449933101,0.004349999999999965,0
1.1,stationary,810,0.25,16,0,False,0.0,0.5029405749446445,0.005464356772137413,0.005464356772137413,-0.0003282714721488092,0.4917293293276868,0.35188067522138006,0.002650000000000041,0
1.1,stationary,810,0.25,16,1,False,0.0,0.5029405749446445,0.004469136977924726,0.004469136977924726,-0.00033909671554397595,0.4935831197240022,0.35188067522138006,0.002650000000000041,0
1.1,stationary,810,0.5,0,0,True,0.0,0.5029405749446445,0.007499990233966969,0.007499990233966969,-0.008002454454398528,0.5044405096726869,2.000946284117454,0.009000000000000008,0
1.1,stationary,810,0.5,0,1,True,0.0,0.5029405749446445,0.010881573331074756,0.010881573331074756,-0.014660803849771854,0.4977187997222747,2.000946284117454,0.009000000000000008,0
1.1,stationary,810,0.5,1,0,True,0.0,0.5029405749446441,0.008142730306251456,0.008142730306251456,-0.005437470135533706,0.5046270636931738,0.0,0.0,20000
1.1,stationary,810,0.5,1,1,True,0.0,0.5029405749446441,0.008142730306251456,0.008142730306251456,-0.005437470135533706,0.5046270636931738,0.0,0.0,20000
1.1,stationary,810,0.5,2,0,True,0.0,0.5029405749446436,0.010908946427810817,0.010908946427810817,-0.010246131809233363,0.5050518887598712,0.0,0.0,20000
1.1,stationary,810,0.5,2,1,True,0.0,0.5029405749446436,0.010908946427810817,0.010908946427810817,-0.010246131809233363,0.5050518887598712,0.0,0.0,20000
1.1,stationary,810,0.5,3,0,True,0.0,0.5029405749446433,0.010355671465720362,0.010355671465720473,-0.008434276981076953,0.5034843067174368,0.0,0.0,20000
1.1,stationary,810,0.5,3,1,True,0.0,0.5029405749446433,0.010355671465720362,0.010355671465720473,-0.008434276981076953,0.5034843067174368,0.0,0.0,20000
1.1,stationary,810,0.5,4,0,True,0.0,0.5029405749446431,0.010757607364290211,0.010757607364290434,-0.009735735241859712,0.5031799881969217,0.0,0.0,20000
1.1,stationary,810,0.5,4,1,True,0.0,0.5029405749446431,0.010757607364290211,0.010757607364290434,-0.009735735241859712,0.5031799881969217,0.0,0.0,20000
1.1,stationary,810,0.5,5,0,True,0.0,0.5029405749446428,0.007413382331898366,0.007413382331898588,-0.004320444607437371,0.5025208150912636,0.0,0.0,20000
1.1,stationary,810,0.5,5,1,True,0.0,0.5029405749446428,0.007413382331898366,0.007413382331898588,-0.004320444607437371,0.5025208150912636,0.0,0.0,20000
1.1,stationary,810,0.5,6,0,True,0.0,0.5029405749446426,0.009980066076705985,0.009980066076706318,-0.007404167562878764,0.4977066784561564,0.0,0.0,20000
1.1,stationary,810,0.5,6,1,True,0.0,0.5029405749446426,0.009980066076705985,0.009980066076706318,-0.007404167562878764,0.4977066784561564,0.0,0.0,20000
1.1,stationary,810,0.5,7,0,True,0.0,0.5029405749446425,0.01086885366274637,0.010868853662746814,-0.010215113843782743,0.49902540761780223,0.0,0.0,20000
1.1,stationary,810,0.5,7,1,True,0.0,0.5029405749446425,0.01086885366274637,0.010868853662746814,-0.010215113843782743,0.49902540761780223,0.0,0.0,20000
1.1,stationary,810,0.5,8,0,True,0.0,0.5029405749446424,0.010412933675762015,0.010412933675762459,-0.008416579311162582,0.49928235192811415,0.0,0.0,20000
1.1,stationary,810,0.5,8,1,True,0.0,0.5029405749446424,0.010412933675762015,0.010412933675762459,-0.008416579311162582,0.49928235192811415,0.0,0.0,20000
1.1,stationary,810,0.5,9,0,True,0.0,0.5029405749446423,0.01197107345733961,0.011971073457340164,-0.013338257767475596,0.4979393863742746,0.0,0.0,20000
1.1,stationary,810,0.5,9,1,True,0.0,0.5029405749446423,0.01197107345733961,0.011971073457340164,-0.013338257767475596,0.4979393863742746,0.0,0.0,20000
1.1,stationary,810,0.5,10,0,True,0.0,0.5029405749446422,0.007522834858574523,0.007522834858575189,-0.00787671132914216,0.5007267046522532,0.0,0.0,20000
1.1,stationary,810,0.5,10,1,True,0.0,0.5029405749446422,0.007522834858574523,0.007522834858575189,-0.00787671132914216,0.5007267046522532,0.0,0.0,20000
1.1,stationary,810,0.5,11,0,True,0.0,0.5029405749446422,0.005598775477721252,0.005598775477721585,-0.0026574814232155916,0.5018933074063413,0.0,0.0,20000
1.1,stationary,810,0.5,11,1,True,0.0,0.5029405749446422,0.005598775477721252,0.005598775477721585,-0.0026574814232155916,0.5018933074063413,0.0,0.0,20000
1.1,stationary,810,0.5,12,0,True,0.0,0.5029405749446421,0.010144644068082576,0.01014464406808313,-0.0103210234117518,0.49905198904247194,0.0,0.0,20000
1.1,stationary,810,0.5,12,1,True,0.0,0.5029405749446421,0.010144644068082576,0.01014464406808313,-0.0103210234117518,0.49905198904247194,0.0,0.0,20000
1.1,stationary,810,0.5,13,0,True,0.0,0.5029405749446421,0.004100335350422091,0.004100335350421647,-0.0008149603186152713,0.5050286106454556,0.0,0.0,20000
1.1,stationary,810,0.5,13,1,True,0.0,0.5029405749446421,0.004100335350422091,0.004100335350421647,-0.0008149603186152713,0.5050286106454556,0.0,0.0,20000
1.1,stationary,810,0.5,14,0,True,0.0,0.502940574944642,0.007589004382049611,0.007589004382049222,-0.006395989881098279,0.500280049335966,0.0,0.0,20000
1.1,stationary,810,0.5,14,1,True,0.0,0.502940574944642,0.007589004382049611,0.007589004382049222,-0.006395989881098279,0.500280049335966,0.0,0.0,20000
1.1,stationary,810,0.5,15,0,True,0.0,0.502940574944642,0.006572527349437418,0.006572527349438195,0.0054398471992739466,0.4929901010529456,0.0,0.0,20000
1.1,stationary,810,0.5,15,1,True,0.0,0.502940574944642,0.006572527349437418,0.006572527349438195,0.0054398471992739466,0.4929901010529456,0.0,0.0,20000
1.1,stationary,810,0.5,16,0,True,0.0,0.502940574944642,0.004047194451245073,0.00404719445124585,0.0017439554234987792,0.4962692390901411,0.0,0.0,20000
1.1,stationary,810,0.5,16,1,True,0.0,0.502940574944642,0.004047194451245073,0.00404719445124585,0.0017439554234987792,0.4962692390901411,0.0,0.0,20000
1.1,stationary,811,0.0,0,0,True,0.0,0.5029405749446445,0.004269037238958884,0.004269037238958884,2.407379657809918e-06,0.5018261978475796,2.0114661156170706,0.006400000000000017,0
1.1,stationary,811,0.0,0,1,True,0.0,0.5029405749446445,0.007218630381080726,0.007218630381080726,0.006659668740893006,0.5030476168185412,2.0114661156170706,0.006400000000000017,0
1.1,stationary,811,0.0,1,0,True,0.0,0.5029405749446441,0.005698337666409814,0.005698337666409703,0.002380404391155334,0.49748754720956845,2.0114198090143156,0.006750000000000034,0
1.1,stationary,811,0.0,1,1,True,0.0,0.5029405749446441,0.00792337975493268,0.007923379754932791,0.006909582663334973,0.5054714217301186,2.0114198090143156,0.006750000000000034,0
1.1,stationary,811,0.0,2,0,True,0.0,0.5029405749446436,0.005990450213227638,0.005990450213227416,0.0031867411220101827,0.5022044363776464,2.0040528284677435,0.009800000000000031,0
1.1,stationary,811,0.0,2,1,True,0.0,0.5029405749446436,0.005919176496769429,0.00591917649676954,-0.003712923431014015,0.49726039056546323,2.0040528284677435,0.009800000000000031,0
1.1,stationary,811,0.0,3,0,True,0.0,0.5029405749446433,0.004430250988869011,0.004430250988869233,0.000917434066710459,0.5012344452912136,1.998553415321068,0.007199999999999984,0
1.1,stationary,811,0.0,3,1,True,0.0,0.5029405749446433,0.004964785189258247,0.00496478518925858,-0.002357510848772077,0.495520754377146,1.998553415321068,0.007199999999999984,0
1.1,stationary,811,0.0,4,0,True,0.0,0.5029405749446431,0.005112832046144711,0.005112832046144267,-0.004090917899066954,0.5065217689064171,1.9881526706538195,0.007500000000000062,0
1.1,stationary,811,0.0,4,1,True,0.0,0.5029405749446431,0.008538328619627888,0.008538328619628333,-0.00415851504202992,0.4903188388151548,1.9881526706538195,0.007500000000000062,0
1.1,stationary,811,0.0,5,0,True,0.0,0.5029405749446428,0.007557491073349826,0.007557491073349382,-0.0037624690870781507,0.510096045362524,1.9946184480907094,0.010949999999999988,0
1.1,stationary,811,0.0,5,1,True,0.0,0.5029405749446428,0.006553222615619636,0.00655322261562008,0.00010920340267185047,0.4947203141968175,1.9946184480907094,0.010949999999999988,0
1.1,stationary,811,0.0,6,0,True,0.0,0.5029405749446426,0.00472647345789956,0.004726473457899005,0.0021118479077454526,0.5056225739095164,1.9931096070903196,0.010699999999999932,0
1.1,stationary,811,0.0,6,1,True,0.0,0.5029405749446426,0.00796515452340485,0.007965154523405071,-0.0046436950775590805,0.5021165171940412,1.9931096070903196,0.010699999999999932,0
1.1,stationary,811,0.0,7,0,True,0.0,0.5029405749446425,0.005504744581083507,0.0055047445810830625,0.002034205280860517,0.5028184879854869,1.9876672710311072,0.0063,0
1.1,stationary,811,0.0,7,1,True,0.0,0.5029405749446425,0.003456428256322752,0.0034564282563230853,0.001876034251830435,0.5052661452651799,1.9876672710311072,0.0063,0
1.1,stationary,811,0.0,8,0,True,0.0,0.5029405749446424,0.0052878307265710744,0.0052878307265716296,0.0037019100792728002,0.5043195041565847,1.9880121400984354,0.007800000000000029,0
1.1,stationary,811,0.0,8,1,True,0.0,0.5029405749446424,0.004296484677604656,0.004296484677604101,0.0020428315683835374,0.500460774951762,1.9880121400984354,0.007800000000000029,0
1.1,stationary,811,0.0,9,0,True,0.0,0.5029405749446423,0.005127842694687246,0.00512784269468658,0.0034553320573040515,0.5053316815799707,1.9908042627808311,0.0049000000000000155,0
1.1,stationary,811,0.0,9,1,True,0.0,0.5029405749446423,0.005724096609925955,0.0057240966099260104,0.0070253235473526614,0.5010190967309611,1.9908042627808311,0.0049000000000000155,0
1.1,stationary,811,0.0,10,0,True,0.0,0.5029405749446422,0.004284537016134848,0.004284537016134071,-2.481667585555992e-05,0.5060290982544197,2.003534002832779,0.005500000000000005,0
1.1,stationary,811,0.0,10,1,True,0.0,0.5029405749446422,0.004673933797527008,0.004673933797527119,0.004839530122792225,0.4983304236270266,2.003534002832779,0.005500000000000005,0
1.1,stationary,811,0.0,11,0,True,0.0,0.5029405749446422,0.007804573831574901,0.007804573831574568,-0.008101503073025897,0.5062005054492726,2.0143153898905615,0.01100000000000001,0
1.1,stationary,811,0.0,11,1,True,0.0,0.5029405749446422,0.004881585763883645,0.004881585763883756,0.004861843842787267,0.5059490706936185,2.0143153898905615,0.01100000000000001,0
1.1,stationary,811,0.0,12,0,True,0.0,0.5029405749446421,0.0042050553429234805,0.004205055342924258,0.00046815074826593437,0.497455725348795,2.0091427416539056,0.008650000000000047,0
1.1,stationary,811,0.0,12,1,True,0.0,0.5029405749446421,0.005565987474974665,0.0055659874749739435,0.0015324766112584484,0.5056209593208296,2.0091427416539056,0.008650000000000047,0
1.1,stationary,811,0.0,13,0,True,0.0,0.5029405749446421,0.004663210176496402,0.004663210176495736,-0.004162467524968417,0.5014828950447499,1.997880832460225,0.009749999999999981,0
1.1,stationary,811,0.0,13,1,True,0.0,0.5029405749446421,0.006120221984178886,0.006120221984179053,0.0073823789310394905,0.5040976087776026,1.997880832460225,0.009749999999999981,0
1.1,stationary,811,0.0,14,0,True,0.0,0.502940574944642,0.003632761944267371,0.0036327619442665937,3.1262914635966696e-06,0.5014612953009594,1.9914163074071658,0.007449999999999957,0
1.1,stationary,811,0.0,14,1,True,0.0,0.502940574944642,0.005743120399571422,0.0057431203995715885,0.004785003550732355,0.5055388037326585,1.9914163074071658,0.007449999999999957,0
1.1,stationary,811,0.0,15,0,True,0.0,0.502940574944642,0.004749817734095774,0.004749817734095052,0.0011179410183214627,0.5046346908120347,1.9879317446286848,0.009649999999999992,0
1.1,stationary,811,0.0,15,1,True,0.0,0.502940574944642,0.008480783666941771,0.008480783666941938,0.009534214753658054,0.5091284379393533,1.9879317446286848,0.009649999999999992,0
1.1,stationary,811,0.0,16,0,True,0.0,0.502940574944642,0.005409832988779173,0.00540983298877834,0.0006839664235273378,0.5065327030110828,2.0019509511903495,0.008700000000000041,0
1.1,stationary,811,0.0,16,1,True,0.0,0.502940574944642,0.007490126284318943,0.007490126284319165,0.005947981656223748,0.5073921504577701,2.0019509511903495,0.008700000000000041,0
1.1,stationary,811,0.25,0,0,True,0.0,0.5029405749446445,0.004269037238958884,0.004269037238958884,2.407379657809918e-06,0.5018261978475796,2.0114661156170706,0.006400000000000017,0
1.1,stationary,811,0.25,0,1,True,0.0,0.5029405749446445,0.007218630381080726,0.007218630381080726,0.006659668740893006,0.5030476168185412,2.0114661156170706,0.006400000000000017,0
1.1,stationary,811,0.25,1,0,True,0.0,0.5029405749446441,0.006324996517021231,0.00632499651702112,0.005851214854972392,0.5059503888303328,0.8918321085871886,0.006750000000000006,0
1.1,stationary,811,0.25,1,1,True,0.0,0.5029405749446441,0.008685425127688051,0.008685425127688162,0.0005888003326526906,0.49806745392352436,0.8918321085871886,0.006750000000000006,0
1.1,stationary,811,0.25,2,0,False,0.0,0.5029405749446445,0.004959079148997292,0.004959079148997292,0.006204080863271755,0.4979057247653406,0.6727253446646186,0.00830000000000003,0
1.1,stationary,811,0.25,2,1,False,0.0,0.5029405749446445,0.004929753902883527,0.004929753902883527,-0.005165548379614186,0.4962960710124159,0.6727253446646186,0.00830000000000003,0
1.1,stationary,811,0.25,3,0,False,0.0,0.5029405749446445,0.0074768397135797915,0.0074768397135797915,0.0086364378689668,0.4951769850183406,0.5727456088972044,0.006149999999999989,0
1.1,stationary,811,0.25,3,1,False,0.0,0.5029405749446445,0.006974178695091149,0.006974178695091149,0.001971957727284035,0.4978504184858139,0.5727456088972044,0.006149999999999989,0
1.1,stationary,811,0.25,4,0,False,0.0,0.5029405749446445,0.006064686050411605,0.006064686050411605,0.0012525736512648581,0.49876442434903434,0.4912144443253879,0.005549999999999944,0
1.1,stationary,811,0.25,4,1,False,0.0,0.5029405749446445,0.006663154975572294,0.006663154975572294,0.003080983513202766,0.49799572937642367,0.4912144443253879,0.005549999999999944,0
1.1,stationary,811,0.25,5,0,False,0.0,0.5029405749446445,0.005076816559453579,0.005076816559453579,0.004418996727115095,0.5036727747546232,0.4510747874973599,0.003850000000000006,0
1.1,stationary,811,0.25,5,1,False,0.0,0.5029405749446445,0.006158400796443225,0.006158400796443225,0.0027629032028913146,0.5013344302767474,0.4510747874973599,0.003850000000000006,0
1.1,stationary,811,0.25,6,0,False,0.0,0.5029405749446445,0.007572131205495464,0.007572131205495464,-0.00521748169012189,0.5048022264670895,0.42486881159259327,0.004850000000000021,0
1.1,stationary,811,0.25,6,1,False,0.0,0.5029405749446445,0.0067621846225530136,0.0067621846225530136,-0.0053626453934876115,0.5038290081658159,0.42486881159259327,0.004850000000000021,0
1.1,stationary,811,0.25,7,0,False,0.0,0.5029405749446445,0.004828714019037991,0.004828714019037991,0.0029813770928210155,0.5052797954812309,0.42261462697865326,0.008500000000000063,0
1.1,stationary,811,0.25,7,1,False,0.0,0.5029405749446445,0.007295003162994251,0.007295003162994251,-0.008030800342310053,0.5039189558525752,0.42261462697865326,0.008500000000000063,0
1.1,stationary,811,0.25,8,0,False,0.0,0.5029405749446445,0.004051935546628499,0.004051935546628499,0.0024715937990223134,0.49755826693216426,0.40805717478430253,0.005350000000000021,0
1.1,stationary,811,0.25,8,1,False,0.0,0.5029405749446445,0.0036385206577441154,0.0036385206577441154,-0.0027702097923712095,0.4989812440239127,0.40805717478430253,0.005350000000000021,0
1.1,stationary,811,0.25,9,0,False,0.0,0.5029405749446445,0.005350502319533823,0.005350502319533823,-0.0031203001003308074,0.5027519763670789,0.40235612088059886,0.005150000000000016,0
1.1,stationary,811,0.25,9,1,False,0.0,0.5029405749446445,0.006929951218130892,0.006929951218130892,-0.005346710536065873,0.5034492916508242,0.40235612088059886,0.005150000000000016,0
1.1,stationary,811,0.25,10,0,False,0.0,0.5029405749446445,0.004883710505046969,0.004883710505046969,-0.0017740650277360648,0.500605232660128,0.3975496188082297,0.0038000000000000256,0
1.1,stationary,811,0.25,10,1,False,0.0,0.5029405749446445,0.00424987647466047,0.00424987647466047,0.0014569827889450485,0.49853668615536045,0.3975496188082297,0.0038000000000000256,0
1.1,stationary,811,0.25,11,0,False,0.0,0.5029405749446445,0.007934856530563944,0.007934856530563944,0.004293536789285048,0.508841411722013,0.3754507287355717,0.006400000000000072,0
1.1,stationary,811,0.25,11,1,False,0.0,0.5029405749446445,0.0058026098306708795,0.0058026098306708795,0.0037478942126252094,0.498528617436768,0.3754507287355717,0.006400000000000072,0
1.1,stationary,811,0.25,12,0,False,0.0,0.5029405749446445,0.0034152626455399293,0.0034152626455399293,-9.662529839651571e-05,0.5037846143239848,0.37944440684059716,0.00605,0
1.1,stationary,811,0.25,12,1,False,0.0,0.5029405749446445,0.006270016880460277,0.006270016880460277,0.00665132544505059,0.4961155862190286,0.37944440684059716,0.00605,0
1.1,stationary,811,0.25,13,0,False,0.0,0.5029405749446445,0.003312811188295739,0.003312811188295739,0.003099650369835181,0.5073952963215618,0.35751202220291195,0.003249999999999989,0
1.1,stationary,811,0.25,13,1,False,0.0,0.5029405749446445,0.0035109285822613745,0.0035109285822613745,0.004663468559408751,0.5031785115879037,0.35751202220291195,0.003249999999999989,0
1.1,stationary,811,0.25,14,0,False,0.0,0.5029405749446445,0.0034384848964876813,0.0034384848964876813,0.004476626249124427,0.4997040921854085,0.359521476124711,0.004300000000000026,0
1.1,stationary,811,0.25,14,1,False,0.0,0.5029405749446445,0.004106567443538323,0.004106567443538323,0.00500945567721383,0.4962924200428634,0.359521476124711,0.004300000000000026,0
1.1,stationary,811,0.25,15,0,False,0.0,0.5029405749446445,0.005392293116293301,0.005392293116293301,0.008001807590034625,0.5019117235910874,0.34148858995357584,0.005950000000000039,0
1.1,stationary,811,0.25,15,1,False,0.0,0.5029405749446445,0.006590137267867668,0.006590137267867668,0.008943166571552835,0.497391275754293,0.34148858995357584,0.005950000000000039,0
