replicate,fourier_minus_tm_rmse
648,0.00133697867078984
649,0.0013717151865018226
650,0.0013002928146031737
651,0.0012645803027745946
652,0.0013337010215299875
653,0.0015229010610056598
654,0.0014039061409116822
655,0.0011751112986542037
656,0.0012682968252697986
657,0.0011947767275808372
658,0.0013608862400844933
659,0.0014005760218311013
660,0.001329986990296635
661,0.0011872843375833621
662,0.0010399710750659834
663,0.001109615152085618
664,0.0011618782866045898
665,0.0013138708234743625
666,0.0012836937876927724
667,0.0010081831747385606
668,0.0009923598329600015
669,0.0013853401272708227
670,0.0014911445311601606
671,0.0012464017772605691
672,0.001181389026688343
673,0.0010456494558516239
674,0.0012935830214302103
675,0.001166243437408836
676,0.0016173763057100614
677,0.0012061424010008136
678,0.0012066507570308415
679,0.0012409952760441697
680,0.001502901031513485
681,0.0013045135948561092
682,0.0012592046342942667
683,0.0012194490122365708
684,0.0013511190945881553
685,0.0013629066806609416
686,0.0012565307082108186
687,0.0013803212347926097
688,0.0010422338820820706
689,0.0013868949035913463
690,0.001548652456752399
691,0.0013116948493472017
692,0.0015854594595384715
693,0.0013038755891005254
694,0.0012567807357541693
695,0.0014064180856196828
696,0.0011846761003451393
697,0.0012980192509699836
698,0.0014669787663320003
699,0.0012774078955656515
700,0.0014224715319800883
701,0.0013233944001432695
702,0.001346904514598455
703,0.0012016662080334892
704,0.0013824894973395187
705,0.0011416072459770785
706,0.0010933677394814113
707,0.0010861430610218327
708,0.0014161334800157474
709,0.0011064771539599783
710,0.0014279974924033176
711,0.001251701983478272
712,0.001373912853795906
713,0.0014266959430922386
714,0.0011644470732729627
715,0.001190869985825106
716,0.0015519717202620955
717,0.0014731854001878374
718,0.0011124559935599678
719,0.0013445405512464068
720,0.001117789416285604
721,0.0011730268622339118
722,0.001296364387430316
723,0.0010017725201858067
724,0.0010215395624489493
725,0.0013110818471529387
726,0.0013157618193603974
727,0.001298488484080421
728,0.0012945548039093406
729,0.0011905869569935209
730,0.0011810343307043498
731,0.0011323523970488455
732,0.0012362151827482635
733,0.0014597842752272368
734,0.0011200132453011102
735,0.0014723634167237041
736,0.0014001037328500692
737,0.0012154417852849905
738,0.0010776685736795693
739,0.0013573250551581566
740,0.0012434509585742513
741,0.0011449737399387735
742,0.0011424384035630263
743,0.0011746257102293936
744,0.0011523247674282506
745,0.0011261719330528902
746,0.0015215602338228768
747,0.0013838425696912021
748,0.0012243875441828058
749,0.001577734405802299
750,0.0012133694018593162
751,0.001215316769676171
752,0.0011639799559410196
753,0.0011940561143179982
754,0.0012426000033430127
755,0.0013118661055576948
756,0.0012471372751507003
757,0.0013939226003495807
758,0.0011006136111314634
759,0.0012652091954625283
