collision_id,split,pair_seed,alpha_low,alpha_high,left_seed,right_seed,low_location,low_scale,high_location,high_scale
186,test,20266834,0.38,0.62,20266834,21266834,0.001830802134483943,0.7569337067393942,0.028299769015842177,1.2457662309248239
187,test,20266834,0.46,0.54,20266834,21266834,-0.05132394991461924,0.9092747349650777,0.00128344617969832,1.0634016450467234
188,test,20266834,0.46,0.62,20266834,21266834,-0.05132394991461924,0.9092747349650777,0.028299769015842177,1.2457662309248239
189,test,20266834,0.54,0.62,20266834,21266834,0.0058015018478024885,1.0958716916922302,0.028299769015842177,1.2457662309248239
190,test,20266835,0.38,0.46,20266835,21266835,-0.02090835648708625,0.756708550050218,0.003547893947177189,0.9675279685693596
191,test,20266835,0.38,0.54,20266835,21266835,-0.02090835648708625,0.756708550050218,-0.07565825856983813,1.1207718400877453
192,test,20266835,0.38,0.62,20266835,21266835,-0.02090835648708625,0.756708550050218,0.008609727724030753,1.2749819667761155
193,test,20266835,0.46,0.54,20266835,21266835,-0.00875738541077366,0.9126843747148088,-0.07565825856983813,1.1207718400877453
194,test,20266835,0.46,0.62,20266835,21266835,-0.00875738541077366,0.9126843747148088,0.008609727724030753,1.2749819667761155
195,test,20266835,0.54,0.62,20266835,21266835,0.03202906928805045,1.1078130794856618,0.008609727724030753,1.2749819667761155
196,test,20266836,0.38,0.46,20266836,21266836,0.0012941591749162495,0.7657197185271547,-0.0322475934780296,0.9306951572078772
197,test,20266836,0.38,0.54,20266836,21266836,0.0012941591749162495,0.7657197185271547,-0.044835730433512286,1.1087656523363238
198,test,20266836,0.38,0.62,20266836,21266836,0.0012941591749162495,0.7657197185271547,0.0016621437224922354,1.2791845303629383
199,test,20266836,0.46,0.54,20266836,21266836,-0.024522920647069492,0.9303639278412374,-0.044835730433512286,1.1087656523363238
200,test,20266836,0.46,0.62,20266836,21266836,-0.024522920647069492,0.9303639278412374,0.0016621437224922354,1.2791845303629383
201,test,20266836,0.54,0.62,20266836,21266836,0.0038135295908960465,1.0785844361424015,0.0016621437224922354,1.2791845303629383
202,test,20266837,0.38,0.46,20266837,21266837,0.002660531954463613,0.7684976059483095,0.029520276283608423,0.8925899451416383
