distribution,node_count,matrix_seed,initialization,coupling_strength,sample_absolute_mean,sample_signed_mean,row_mean_std,mean_tm_order,q05_tm_order,mean_phase_mad,median_sync_residual,median_adaptive_scale,max_tm_modulus_error,local_initial_growth_rate,near_zero_rate,nonfinite_event_rate,finite_completed,first_nonfinite_step,synchronized
uniform_positive,64,20260914,local,0.475,1.0,1.0,0.0,0.9966994330518343,0.9998760545121639,0.004663432087739215,0.0,1.1204588910837316,4.440892098500626e-16,-0.2312118375278259,0.0,0.0,True,-1,True
uniform_positive,64,20260914,local,0.5,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.1381695363487343,1.1102230246251565e-16,-0.15819606882853904,0.0,0.0,True,-1,True
uniform_positive,64,20260914,local,0.525,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.0716434815628477,1.1102230246251565e-16,0.14582274253058547,0.0,0.0,True,-1,True
uniform_positive,64,20260914,local,0.55,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.1856022918199745,1.1102230246251565e-16,0.079951945916742,0.0,0.0,True,-1,True
uniform_positive,64,20260914,local,0.575,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.3296417703335184,1.1102230246251565e-16,-0.3524791159074902,0.0,0.0,True,-1,True
uniform_positive,64,20260914,local,0.6,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.5481900387236331,1.1102230246251565e-16,-0.3015052777951977,0.0,0.0,True,-1,True
uniform_positive,64,20260915,global,0.0,1.0,1.0,0.0,0.08781801953384906,0.019875328381174492,1.402838313892993,0.3611017706099368,0.5708542123468363,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260915,global,0.4,1.0,1.0,0.0,0.7707561102891218,0.08975337237531239,0.31919206872303835,0.008794136551396976,0.7426881837828632,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260915,global,0.425,1.0,1.0,0.0,0.7669925446915195,0.09987529902244095,0.3199669311526177,0.01422697430596339,0.7702508839700353,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260915,global,0.45,1.0,1.0,0.0,0.891736786089992,0.20573746385138306,0.1497750732917061,8.444672125718646e-05,0.8584580406685682,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260915,global,0.475,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.1104101563113287,2.220446049250313e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260915,global,0.5,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.0447140787723954,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260915,global,0.525,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.0994066873265007,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260915,global,0.55,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.3533215605153988,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260915,global,0.575,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.4223725280412447,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260915,global,0.6,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.124722922993096,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260915,local,0.0,1.0,1.0,0.0,0.08304268446926383,0.01759154040040822,1.4114504991686023,0.36566907153834205,0.5849274992699551,4.440892098500626e-16,0.5999920951933131,0.0,0.0,True,-1,False
uniform_positive,64,20260915,local,0.4,1.0,1.0,0.0,0.7709466802247307,0.10411190444498482,0.31532579548737355,0.02505176460544005,0.7678179222600287,4.440892098500626e-16,0.010215558754334077,0.0,0.0,True,-1,False
uniform_positive,64,20260915,local,0.425,1.0,1.0,0.0,0.7727515240748839,0.10876075142945428,0.3178261321533649,0.011767809714713688,0.7526396289719326,4.440892098500626e-16,0.020446283027477453,0.0,0.0,True,-1,False
uniform_positive,64,20260915,local,0.45,1.0,1.0,0.0,0.8786153532712586,0.18142751450247288,0.16686370658960606,0.0014294148018615532,0.8406575282451563,4.440892098500626e-16,0.016466946373270976,0.0,0.0,True,-1,False
uniform_positive,64,20260915,local,0.475,1.0,1.0,0.0,0.9528827353766447,0.6542582857962601,0.061131705051702796,9.84532080352209e-08,0.9617336067549815,4.440892098500626e-16,-0.26311485415233576,0.0,0.0,True,-1,True
