key,beta,dtype,scale_name,scale,start,stop,n,order,lag,k,pairs,real,imag,theory,error
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,original,16384,1,33616,0.01964574688342737,0.0224833853641292,3.165512218643142e-284,0.029857293715935398
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,original,16384,2,33616,0.01449705195434678,0.011041166162136915,0.0,0.01822283911982288
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,original,16384,3,33616,0.0005220341630509587,0.01754097826790298,0.0,0.01754874463494289
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,original,16384,4,33616,0.0059202359400307904,0.01171323514479205,0.0,0.013124369361718829
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,original,16384,5,33616,0.0003242235153616673,0.004472861971661059,0.0,0.004484597541078255
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,original,16384,6,33616,0.0032342974208981715,0.005762862106653784,0.0,0.006608423372267749
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,original,16384,7,33616,0.0026777388533681746,0.0009015013481756209,0.0,0.002825418561487832
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,original,16384,8,33616,0.002277741697942299,-7.248350709807285e-05,0.0,0.0022788947104564316
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1,1,49999,0.005873332653184269,0.0002722274533003396,0.004406462716982444,0.0014919166183346626
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1,2,49999,0.002761083869477549,0.0025222678529317486,0.0005161233237929901,0.003376637820911986
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1,3,49999,0.00022795014882620005,0.002044228320081502,7.530531020213717e-05,0.002049919479243467
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1,4,49999,0.0020894516635972904,-0.002886207674782537,0.0004402136502325865,0.0033241812174881163
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1,5,49999,0.00037322470332230346,0.003670091566476805,0.0003048238143964885,0.0036707289177941227
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1,6,49999,-0.00033679741191644367,0.0022901272220047,0.00015998570709762665,0.002343389886532822
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1,7,49999,0.0016034834293462824,-0.0026977955222520617,0.00011138543940254299,0.003082929952411735
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1,8,49999,-0.0014076166329196566,-0.0017174957496241517,0.00015035894308903052,0.002318853066801911
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,2,1,49998,0.010911965791658188,0.003685904738968865,0.004406462716982444,0.00747712939565504
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,2,2,49998,-0.0005829844037467263,-0.0010031516173709101,0.0005161233237929901,0.0014880695427873633
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,2,3,49998,-0.005781154651662478,0.004193884440853588,7.530531020213717e-05,0.007203248571870687
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,2,4,49998,2.1224903010401845e-05,0.002579905921771011,0.0004402136502325865,0.002613707354599582
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,2,5,49998,0.001254406865112989,0.0030348290290767603,0.0003048238143964885,0.0031799206288734704
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,2,6,49998,-0.0017637305916828575,-0.002960721898018996,0.00015998570709762665,0.003530801404157828
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,2,7,49998,0.003749048728521116,-0.004394809444607066,0.00011138543940254299,0.005704992923694859
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,2,8,49998,0.0035339435885193516,-0.0009313901489745671,0.00015035894308903052,0.0035094348066887775
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4,1,49996,-0.001042488139866742,0.004700775633495107,0.004406462716982444,0.0071964127867166425
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4,2,49996,0.0015010441903045818,-0.001947843935930009,0.0005161233237929901,0.0021826967521919424
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4,3,49996,0.010801644401266913,-0.006137960280358243,7.530531020213717e-05,0.012358353721259143
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4,4,49996,0.000655953813993467,0.00231910760539798,0.0004402136502325865,0.0023291208435103415
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4,5,49996,-0.0011799541035753612,0.004719895450238093,0.0003048238143964885,0.004947926689723189
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4,6,49996,-0.0001663251927465398,-0.00506773464742509,0.00015998570709762665,0.005078229342996416
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4,7,49996,0.0018047980438659972,-0.0006964531802062723,0.00011138543940254299,0.0018310361223021052
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4,8,49996,-0.003714731758284206,-0.001212059427794428,0.00015035894308903052,0.004050680706541459
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,8,1,49992,0.0041419528416625,-0.005685129744579366,0.004406462716982444,0.005691279793406999
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,8,2,49992,0.00034176359546239784,0.0001640078824958913,0.0005161233237929901,0.000239373975996356
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,8,3,49992,-0.004364227175401423,-0.005854434002414975,7.530531020213717e-05,0.007347370017860945
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,8,4,49992,0.006182657904898044,0.0001845576920288125,0.0004402136502325865,0.005745409259541684
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,8,5,49992,0.00629550494486341,-0.005361615686929852,0.0003048238143964885,0.008039600934204676
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,8,6,49992,-0.0007466412341807006,-0.0030321273736724453,0.00015998570709762665,0.0031647699475357534
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,8,7,49992,-0.00394805981346254,0.0030777651467617444,0.00011138543940254299,0.005094284450207919
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,8,8,49992,-0.003969709053573584,0.00020993113839929274,0.00015035894308903052,0.004125412873882214
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16,1,49984,0.00556359821016078,-0.008299995290370163,0.004406462716982444,0.008380267559555598
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16,2,49984,-7.702095918704721e-06,0.0030072199192345893,0.0005161233237929901,0.0030525013862367735
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16,3,49984,-0.006293316873235306,0.0018913266744960873,7.530531020213717e-05,0.006643528061582335
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16,4,49984,0.003523869393424907,-0.005261346837494079,0.0004402136502325865,0.006098418097091403
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16,5,49984,-0.001993714482351005,-0.0009030660545799279,0.0003048238143964885,0.0024695761985712096
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16,6,49984,-0.0030566480259086697,-9.268956000650964e-07,0.00015998570709762665,0.003216633866552032
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16,7,49984,0.0026557780161465244,0.002387080218257337,0.00011138543940254299,0.003488851609482033
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16,8,49984,0.0006138984163126905,-0.005017844495738058,0.00015035894308903052,0.005039209484298623
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,64,1,49936,0.002082789421319265,0.002274078023421164,0.004406462716982444,0.0032512902733507643
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,64,2,49936,0.0035461641331875596,-0.0004726676196539578,0.0005161233237929901,0.0030666858308711436
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,64,3,49936,0.0002710711379063669,-0.0016148602062554859,7.530531020213717e-05,0.0016266830499652453
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,64,4,49936,-0.001630329386539709,0.0017316537091801238,0.0004402136502325865,0.002699217115321315
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,64,5,49936,0.0005235398966001332,0.006616633707940644,0.0003048238143964885,0.006620247604861231
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,64,6,49936,-0.004749083687888485,0.0001963032418919411,0.00015998570709762665,0.004912992701761992
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,64,7,49936,-0.004243157673270951,0.0005741615254608454,0.00011138543940254299,0.00439223259600988
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,64,8,49936,0.008522611119455467,-0.0013997439104743905,0.00015035894308903052,0.008488456250672597
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,256,1,49744,0.007378542714053011,0.0005746897074324646,0.004406462716982444,0.0030271319377945514
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,256,2,49744,-0.0011648405844129303,-0.001063100991888868,0.0005161233237929901,0.0019889251820131436
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,256,3,49744,-0.007206025471975808,-0.0057503625378071,7.530531020213717e-05,0.009278170470287091
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,256,4,49744,-0.0008548261514119824,-0.0016861107797015386,0.0004402136502325865,0.0021260521275992587
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,256,5,49744,-0.006702997402747069,-0.0010343518514586989,0.0003048238143964885,0.007083744910996121
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,256,6,49744,0.00588303888567156,0.0014643388160801585,0.00015998570709762665,0.005907421252379437
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,256,7,49744,0.0034616217031547968,0.0004348926937392196,0.00011138543940254299,0.0033783449613721235
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,256,8,49744,0.003839907000223145,0.00016650983531514725,0.00015035894308903052,0.0036933034523524864
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1024,1,48976,0.006319073242262606,-0.0021777899444817444,0.004406462716982444,0.002898421650432914
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1024,2,48976,0.0023657505471575695,0.003413757291199395,0.0005161233237929901,0.0038826356651929616
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1024,3,48976,0.005326605100798399,0.003808742124960851,7.530531020213717e-05,0.006487115388612079
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1024,4,48976,0.004349883907883175,0.0008467600345731819,0.0004402136502325865,0.004000315497521163
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1024,5,48976,-0.0025906604408674427,0.006055605031340438,0.0003048238143964885,0.006712241158367073
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1024,6,48976,0.0027113599653449103,0.0005272294035894564,0.00015998570709762665,0.0026052795338804184
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1024,7,48976,-0.0004034268606588059,0.0032547249078834846,0.00011138543940254299,0.003295188299671449
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,1024,8,48976,-0.0023083974354884463,0.004340036705712449,0.00015035894308903052,0.004988126054554636
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4096,1,45904,0.006478928138807654,0.0034081840738597984,0.004406462716982444,0.00398883837802094
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4096,2,45904,-0.004180814922733924,0.0004895056346005331,0.0005161233237929901,0.004722377013538097
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4096,3,45904,0.0034044000007500868,-0.00036338951647242466,7.530531020213717e-05,0.003348868973148488
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4096,4,45904,-0.003383182317559585,-0.0078414489368625,0.0004402136502325865,0.00872391415340336
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4096,5,45904,-0.004083419657795031,0.0007175039426360173,0.0003048238143964885,0.004446514666447162
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4096,6,45904,0.00026869592413096164,0.00706063988779614,0.00015998570709762665,0.00706147672490856
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4096,7,45904,-0.004686855469680099,0.008568716364609796,0.00011138543940254299,0.009820693252450457
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,4096,8,45904,-0.005082621315454329,-0.0036281297409612072,0.00015035894308903052,0.0063676846501339686
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16384,1,33616,0.009854237705510372,-0.0004818855972882725,0.004406462716982444,0.005469046174106079
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16384,2,33616,-0.0029023618127043435,-0.00020419186759463673,0.0005161233237929901,0.0034245780684990933
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16384,3,33616,-0.0048706263771650235,0.0004003334919645995,7.530531020213717e-05,0.004962107129122782
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16384,4,33616,-0.0009385548075048135,0.003761317885739934,0.0004402136502325865,0.004006059747137914
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16384,5,33616,-0.005963152867851232,-0.0009996966246234873,0.0003048238143964885,0.0063471982031826244
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16384,6,33616,-0.0017405569371717275,0.00721617046257417,0.00015998570709762665,0.007462250229496078
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16384,7,33616,-0.0010662955304430257,-0.0009939130573676086,0.00011138543940254299,0.0015410371936920362
b1.02_float64,1.02,float64,matched,0.24062696159732128,50000,100000,50000,shuffled,16384,8,33616,0.00034195776900857377,-0.0018770098852254832,0.00015035894308903052,0.001886763424313692
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1,1,49999,0.9613458950925646,0.00040708727563471014,0.9609406386594901,0.0005744152039526727
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1,2,49999,0.9245478960341945,0.0009989418497522342,0.9234069110273087,0.0015164865990587423
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1,3,49999,0.8886159510261809,0.000875514087550108,0.887339226825169,0.001548079327085057
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1,4,49999,0.8558818443524411,0.0006772361197915953,0.852680323332996,0.0032723669720706437
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1,5,49999,0.8219856854954878,0.0006757320105804434,0.8193751744759897,0.0026965499314946582
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1,6,49999,0.7898639743905328,0.001207378572098914,0.7873709034626887,0.002770047954029886
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1,7,49999,0.760170021814978,0.0010092586279188706,0.7566166988353358,0.0036938742771894383
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1,8,49999,0.7311784587733962,0.0019952285071151636,0.7270637337992626,0.004572952919981079
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,2,1,49998,0.9241878408883692,0.0009276590286457026,0.9234069110273087,0.0012126016333998616
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,2,2,49998,0.8542791644760717,0.0018427969297589819,0.852680323332996,0.0024397117709107565
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,2,3,49998,0.7903832979733834,0.0015782748342491825,0.7873709034626887,0.0034008046313317884
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,2,4,49998,0.7330006538101163,0.0025262469950534023,0.7270637337992626,0.00645204952672335
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,2,5,49998,0.6767196077876811,0.002501129385815978,0.6713756765475585,0.005900275358299069
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,2,6,49998,0.6247541170085585,0.003961847082989836,0.6199529396196506,0.006224751933109948
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,2,7,49998,0.5758498221589741,0.004160891582959307,0.5724688289564811,0.005361355593545837
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,2,8,49998,0.5326692222242528,0.004940101687918803,0.528621673006125,0.006386490378928468
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4,1,49996,0.8536679224614481,0.00152362579069898,0.852680323332996,0.0018157058100370517
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4,2,49996,0.7286590658201072,0.0037537744897433627,0.7270637337992626,0.004078713912078192
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4,3,49996,0.6236985388913421,0.003105529799305288,0.6199529396196506,0.004865575941085389
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4,4,49996,0.5357714563340132,0.004587501331926499,0.528621673006125,0.008494973225748083
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4,5,49996,0.4580912193044681,0.005846826217822335,0.4507452990596919,0.009388712428444463
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4,6,49996,0.39417102359057954,0.008046719908263077,0.3843416473430461,0.01270300510499826
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4,7,49996,0.3357560712939992,0.008021070254038958,0.32772056012680484,0.01135372219751452
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4,8,49996,0.2873451662325234,0.006333379610389137,0.2794408731717945,0.010128649765846359
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,8,1,49992,0.726959630686168,0.0027328769720605752,0.7270637337992626,0.002734859046198719
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,8,2,49992,0.5293141121736641,0.007632307754799132,0.528621673006125,0.007663654067395609
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,8,3,49992,0.38756158996932244,0.005035932143537101,0.3843416473430461,0.005977344148601581
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,8,4,49992,0.2840216599891772,0.0027346974639770915,0.2794408731717945,0.005334995603165016
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,8,5,49992,0.20639216215092307,0.0019950374122149044,0.20317132462441112,0.003788663174303669
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,8,6,49992,0.15322669835789685,0.0010476551959635826,0.1477185018823664,0.005606943001554008
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,8,7,49992,0.11693946996170063,0.002594068787325687,0.10740076552982672,0.00988514416243022
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,8,8,49992,0.09070899249256985,0.002458940162752078,0.07808720159901496,0.01285908208561639
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,16,1,49984,0.5195983159576559,0.002419469130041101,0.528621673006125,0.00934209844175158
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,16,2,49984,0.28271569394448337,0.01367940481926946,0.2794408731717945,0.01406593641755454
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,16,3,49984,0.16065117397244966,0.009691145800911865,0.1477185018823664,0.016160826535921668
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,16,4,49984,0.09185363661151816,0.008255240261558659,0.07808720159901496,0.016051907199131604
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,16,5,49984,0.05313310143552869,0.005824180073012245,0.04127858714963784,0.013207974200355752
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,16,6,49984,0.026951792085553997,0.006087564706602861,0.02182075579837069,0.007961531098819412
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,16,7,49984,0.015164911403006031,0.005013137327839826,0.011534924436392816,0.006189374059269874
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,16,8,49984,0.003402825475704576,0.004626082086315843,0.006097611053565204,0.005353737459007303
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,64,1,49936,0.05897290132782466,0.020588144248855904,0.07808720159901496,0.028093204845103095
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,64,2,49936,0.016257619088762536,0.00025486373174634963,0.006097611053565204,0.010163204159960285
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,64,3,49936,0.001410717464028467,-0.0007898054558636434,0.00047614538361212804,0.00122360844701469
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,64,4,49936,0.008770024016234465,-0.0005619698904909391,3.7180860560560556e-05,0.00875090622389584
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,64,5,49936,0.003923332943568349,-0.00369294410213407,2.903349354217356e-06,0.005385870806534148
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,64,6,49936,0.004635794770689243,-0.00366222180482292,2.2671442633514056e-07,0.005907652643137164
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,64,7,49936,0.001518640673281469,-0.004335368835739037,1.7703495114637147e-08,0.004593651996642756
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,64,8,49936,0.002866134228798673,-0.003844586375878976,1.3824163920238472e-09,0.004795368796527086
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,256,1,49744,-0.021378817966466665,-0.02111417834976164,3.7180860560560556e-05,0.030074133955024788
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,256,2,49744,-0.011546625815371027,0.012530049326232487,1.3824163920238472e-09,0.01703897695762581
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,256,3,49744,-0.013307575027683623,0.013394351485326693,5.139943110847187e-14,0.01888121301270843
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,256,4,49744,-0.005375025958137457,0.01014382760964165,1.911075080936231e-18,0.011479901681842913
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,256,5,49744,-0.00794104845394349,0.0036268175246026643,7.105541610505199e-23,0.008730066202764059
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,256,6,49744,-0.0032636448362870323,0.0042272273037531165,2.6419015182745465e-27,0.005340489518295009
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,256,7,49744,-0.0019476194238912268,0.0031135611577998517,9.822817196569913e-32,0.0036725310759309236
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,256,8,49744,-0.0021981602860641596,-0.0011830739401776328,3.6522079649754225e-36,0.002496311797664125
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1024,1,48976,-0.0037632981630513116,-0.0043528483915579366,1.911075080936231e-18,0.005754103073799938
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1024,2,48976,0.0001699223153988617,0.008708172427185386,3.6522079649754225e-36,0.008709830114006951
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1024,3,48976,0.003886751270203548,0.003553060825207498,6.979643632261353e-54,0.005266030446555838
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1024,4,48976,-0.0021057090985118813,0.0002205643347501075,1.3338623019429916e-71,0.0021172291877166907
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1024,5,48976,-0.005059100296411321,-0.004731474076202598,2.54911100664349e-89,0.006926856627859881
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1024,6,48976,-0.007184039085995199,-0.0035254944247222106,4.8715425233366454e-107,0.008002470151637815
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1024,7,48976,-0.0014176362364485366,-0.006593045249403806,9.309883522069871e-125,0.006743733250921041
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,1024,8,48976,-0.003047913701304196,-0.006345672550340518,1.7791886405446564e-142,0.007039697297948469
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4096,1,45904,-0.014615791181623986,-0.00016365271668171522,1.3338623019429916e-71,0.014616707360979584
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4096,2,45904,0.006601734369104309,0.0046653676624410344,1.7791886405446564e-142,0.008083845131245625
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4096,3,45904,-0.006417462778601895,0.009359541890478164,2.373192655667717e-213,0.01134834141689244
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4096,4,45904,-0.010951424987811988,0.001932432472122828,3.165512218643142e-284,0.011120611697338755
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4096,5,45904,-0.009413093843030903,-0.0024582402481678357,0.0,0.00972878619435223
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4096,6,45904,-0.006188646358705326,-0.003340072590572154,0.0,0.007032455379411096
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4096,7,45904,-0.007035237808955067,6.269058371344897e-05,0.0,0.007035517119433171
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,4096,8,45904,-0.0047219463782026865,0.003672003276326198,0.0,0.005981670808392234
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,16384,1,33616,0.03084541848270094,-0.03961127073595994,3.165512218643142e-284,0.050204507872206705
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,16384,2,33616,0.0050638750843709735,-0.015492459818082975,0.0,0.016299053410705443
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,16384,3,33616,0.0008824550506198979,0.005011551567184523,0.0,0.005088651690469118
b1.02_float64,1.02,float64,matched,0.24062696159732128,100000,150000,50000,original,16384,4,33616,0.01331168076949249,0.0033897385396797607,0.0,0.0137364905371156
