key,beta,dtype,scale_name,scale,start,stop,n,k,real,imag,theory,error
b1.01_float32,1.01,float32,fixed,1.0,100000,150000,50000,2,0.4432618283802858,0.04656964899839616,0.4998168296952794,0.07326117922592255
b1.01_float32,1.01,float32,fixed,1.0,100000,150000,50000,3,-0.2838656462129082,-0.05742003508080875,-0.3533591269407863,0.09014657116250883
b1.01_float32,1.01,float32,fixed,1.0,100000,150000,50000,4,0.18889034863593596,0.05436061160650886,0.24981686324663993,0.08165241133513468
b1.01_float32,1.01,float32,fixed,1.0,100000,150000,50000,5,-0.12124966935750625,-0.03985124752994861,-0.17661483857143562,0.06821600905784703
b1.01_float32,1.01,float32,fixed,1.0,100000,150000,50000,6,0.07826248345233848,0.03649665939460021,0.12486267259235474,0.05919107850724423
b1.01_float32,1.01,float32,fixed,1.0,100000,150000,50000,7,-0.046848804910800755,-0.010029286466908946,-0.08827506869191849,0.04262302098512106
b1.01_float32,1.01,float32,fixed,1.0,100000,150000,50000,8,0.02274778294648457,0.008644765605292516,0.062408465162390396,0.04059189187758458
b1.01_float32,1.01,float32,fixed,1.0,150000,200000,50000,1,-0.6738068435695594,-0.021098439402837166,-0.706977248357597,0.03931182899633973
b1.01_float32,1.01,float32,fixed,1.0,150000,200000,50000,2,0.4426162260044718,0.0423508826729225,0.4998168296952794,0.07117237052233458
b1.01_float32,1.01,float32,fixed,1.0,150000,200000,50000,3,-0.2819815890093823,-0.054750952448843995,-0.3533591269407863,0.08995787744941848
b1.01_float32,1.01,float32,fixed,1.0,150000,200000,50000,4,0.18694218877635457,0.05271210527783355,0.24981686324663993,0.08204749071462064
b1.01_float32,1.01,float32,fixed,1.0,150000,200000,50000,5,-0.11899783635942299,-0.03956282616183622,-0.17661483857143562,0.06989231830330671
b1.01_float32,1.01,float32,fixed,1.0,150000,200000,50000,6,0.07693661218975172,0.037016354346744794,0.12486267259235474,0.0605567317053829
b1.01_float32,1.01,float32,fixed,1.0,150000,200000,50000,7,-0.045950474801135635,-0.01065198742139875,-0.08827506869191849,0.0436444278693779
b1.01_float32,1.01,float32,fixed,1.0,150000,200000,50000,8,0.021569281140049457,0.01043176300633513,0.062408465162390396,0.042150452322970024
b1.01_float32,1.01,float32,half,0.08583088963966591,0,200000,200000,1,0.3967340031639519,-0.044309586727593026,0.3333333333333333,0.07734975378720478
b1.01_float32,1.01,float32,half,0.08583088963966591,0,200000,200000,2,0.18585008351271162,-0.07800007258658659,0.1111111111111111,0.10802742855016026
b1.01_float32,1.01,float32,half,0.08583088963966591,0,200000,200000,3,0.008949401095449653,0.026496526713129298,0.03703703703703703,0.03861322598083104
b1.01_float32,1.01,float32,half,0.08583088963966591,0,200000,200000,4,0.0442742772265838,-0.04054508396792413,0.012345679012345677,0.05160755000862052
b1.01_float32,1.01,float32,half,0.08583088963966591,0,200000,200000,5,-0.05189804034056791,0.04158771155569198,0.004115226337448558,0.06976405805557777
b1.01_float32,1.01,float32,half,0.08583088963966591,0,200000,200000,6,0.06385000671637175,-0.008002165729386213,0.0013717421124828527,0.06298863551684637
b1.01_float32,1.01,float32,half,0.08583088963966591,0,200000,200000,7,-0.01737471166427937,0.055125400157741686,0.00045724737082761756,0.05793779859108284
b1.01_float32,1.01,float32,half,0.08583088963966591,0,200000,200000,8,0.008498294923242338,-0.052362049916373665,0.0001524157902758725,0.05302299472820158
b1.01_float32,1.01,float32,half,0.08583088963966591,0,50000,50000,1,0.3915998880545476,-0.050872443148779534,0.3333333333333333,0.07734983433082494
b1.01_float32,1.01,float32,half,0.08583088963966591,0,50000,50000,2,0.18493615685526324,-0.06724560639247759,0.1111111111111111,0.09986044741647306
b1.01_float32,1.01,float32,half,0.08583088963966591,0,50000,50000,3,0.016750356385978573,0.015964875477860713,0.03703703703703703,0.02581524086390882
b1.01_float32,1.01,float32,half,0.08583088963966591,0,50000,50000,4,0.041004700484248306,-0.030470603550220833,0.012345679012345677,0.041830577242511324
b1.01_float32,1.01,float32,half,0.08583088963966591,0,50000,50000,5,-0.04448923722488788,0.0266566648380686,0.004115226337448558,0.055434390575450666
b1.01_float32,1.01,float32,half,0.08583088963966591,0,50000,50000,6,0.05573785709848255,0.00013199831489543685,0.0013717421124828527,0.05436627522854657
b1.01_float32,1.01,float32,half,0.08583088963966591,0,50000,50000,7,-0.01617858952608318,0.04125777717764637,0.00045724737082761756,0.0444854498336359
b1.01_float32,1.01,float32,half,0.08583088963966591,0,50000,50000,8,0.009786546348832676,-0.037326814594982084,0.0001524157902758725,0.03855006562157172
b1.01_float32,1.01,float32,half,0.08583088963966591,50000,100000,50000,1,0.38936213456230934,-0.04315690873215138,0.3333333333333333,0.07072301844853165
b1.01_float32,1.01,float32,half,0.08583088963966591,50000,100000,50000,2,0.1844642278001542,-0.084057413022015,0.1111111111111111,0.11156311402945863
b1.01_float32,1.01,float32,half,0.08583088963966591,50000,100000,50000,3,0.0059343167766602875,0.03043139249639842,0.03703703703703703,0.043513777782043975
b1.01_float32,1.01,float32,half,0.08583088963966591,50000,100000,50000,4,0.045154551984263575,-0.04598594813210155,0.012345679012345677,0.05649008383155205
b1.01_float32,1.01,float32,half,0.08583088963966591,50000,100000,50000,5,-0.05554327283147095,0.047325122081382294,0.004115226337448558,0.07614987657971421
b1.01_float32,1.01,float32,half,0.08583088963966591,50000,100000,50000,6,0.06595064222756752,-0.013722376828368698,0.0013717421124828527,0.06602073890751173
b1.01_float32,1.01,float32,half,0.08583088963966591,50000,100000,50000,7,-0.017610599047397785,0.061185546859545255,0.00045724737082761756,0.06379747815309152
b1.01_float32,1.01,float32,half,0.08583088963966591,50000,100000,50000,8,0.007928767624459343,-0.0591256868734847,0.0001524157902758725,0.059634876507882274
b1.01_float32,1.01,float32,half,0.08583088963966591,100000,150000,50000,1,0.40210335704048206,-0.04238994257932235,0.3333333333333333,0.0807850443619365
b1.01_float32,1.01,float32,half,0.08583088963966591,100000,150000,50000,2,0.1864098918777696,-0.0841059406442816,0.1111111111111111,0.11288806684767314
b1.01_float32,1.01,float32,half,0.08583088963966591,100000,150000,50000,3,0.0070921364986238095,0.026746691973441122,0.03703703703703703,0.04015074843359212
b1.01_float32,1.01,float32,half,0.08583088963966591,100000,150000,50000,4,0.04539998540232545,-0.04346535717573185,0.012345679012345677,0.054606084325252637
b1.01_float32,1.01,float32,half,0.08583088963966591,100000,150000,50000,5,-0.05371287654150759,0.045968097266085126,0.004115226337448558,0.07387256221929357
b1.01_float32,1.01,float32,half,0.08583088963966591,100000,150000,50000,6,0.06749914364002116,-0.009696865867967296,0.0013717421124828527,0.06683459014945498
b1.01_float32,1.01,float32,half,0.08583088963966591,100000,150000,50000,7,-0.0173141669758847,0.057385763901748384,0.00045724737082761756,0.06007452926548605
b1.01_float32,1.01,float32,half,0.08583088963966591,100000,150000,50000,8,0.008449454804923739,-0.0583906518283543,0.0001524157902758725,0.058977191161928726
b1.01_float32,1.01,float32,half,0.08583088963966591,150000,200000,50000,1,0.40387063299851356,-0.04081905245012132,0.3333333333333333,0.08149666058791116
b1.01_float32,1.01,float32,half,0.08583088963966591,150000,200000,50000,2,0.1875900575176078,-0.0765913302875731,0.1111111111111111,0.10823705982087607
b1.01_float32,1.01,float32,half,0.08583088963966591,150000,200000,50000,3,0.0060207947205388095,0.03284314690481007,0.03703703703703703,0.04517388168008889
b1.01_float32,1.01,float32,half,0.08583088963966591,150000,200000,50000,4,0.04553787103547958,-0.042258427013630445,0.012345679012345677,0.053735428396607436
b1.01_float32,1.01,float32,half,0.08583088963966591,150000,200000,50000,5,-0.05384677476440595,0.0464009620372213,0.004115226337448558,0.07424717401834925
b1.01_float32,1.01,float32,half,0.08583088963966591,150000,200000,50000,6,0.06621238389941177,-0.008721418536103498,0.0013717421124828527,0.06542455172657068
b1.01_float32,1.01,float32,half,0.08583088963966591,150000,200000,50000,7,-0.018395491107755232,0.06067251269203816,0.00045724737082761756,0.06353408175544344
b1.01_float32,1.01,float32,half,0.08583088963966591,150000,200000,50000,8,0.00782841091475144,-0.05460504636866943,0.0001524157902758725,0.05514192588290249
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,200000,200000,1,0.07636658247651965,-0.0607361371875651,0.0,0.0975742449604905
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,200000,200000,2,-0.0021865250118654825,-0.012576234849802656,0.0,0.012764896185433871
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,200000,200000,3,-0.03373402097870399,0.04550589533787473,0.0,0.05664601205639502
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,200000,200000,4,0.038499142964134106,-0.02212513659366662,0.0,0.044403892602577565
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,200000,200000,5,-0.03847447956254145,0.04306987636034308,0.0,0.05775205474529594
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,200000,200000,6,0.007584777223684277,-0.049899418213955125,0.0,0.05047257456900842
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,200000,200000,7,-0.03421035573164952,0.045456292325042856,0.0,0.05689132579950792
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,200000,200000,8,0.06161466842336191,-0.03306525189608109,0.0,0.06992623433213122
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,50000,50000,1,0.07224943879761751,-0.06423801776700418,0.0,0.0966773206765921
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,50000,50000,2,0.0036071571353062533,-0.006174112126243288,0.0,0.0071506113826871635
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,50000,50000,3,-0.03321233220600021,0.03392861379329525,0.0,0.04747851982208695
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,50000,50000,4,0.0348253460787543,-0.014603044850771657,0.0,0.037763125511782736
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,50000,50000,5,-0.03335376831514551,0.03430890571177933,0.0,0.047849502316744834
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,50000,50000,6,0.0065457450622589735,-0.038079130990615585,0.0,0.03863763703205138
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,50000,50000,7,-0.030618751340741844,0.03244758256052665,0.0,0.04461337857289418
b1.01_float32,1.01,float32,matched,0.17166177927933182,0,50000,50000,8,0.05272560202906592,-0.02126071818748959,0.0,0.056850745352856114
b1.01_float32,1.01,float32,matched,0.17166177927933182,50000,100000,50000,1,0.06910136153466938,-0.061249659065498,0.0,0.09233915150998966
b1.01_float32,1.01,float32,matched,0.17166177927933182,50000,100000,50000,2,-0.00013128329372628732,-0.015911220415165326,0.0,0.015911762014408883
b1.01_float32,1.01,float32,matched,0.17166177927933182,50000,100000,50000,3,-0.036125559421284,0.04961560236014987,0.0,0.06137396875761931
b1.01_float32,1.01,float32,matched,0.17166177927933182,50000,100000,50000,4,0.039939416271083945,-0.02648454047624595,0.0,0.047922727972360205
b1.01_float32,1.01,float32,matched,0.17166177927933182,50000,100000,50000,5,-0.03972800985529291,0.04701487322728283,0.0,0.061552522869820096
b1.01_float32,1.01,float32,matched,0.17166177927933182,50000,100000,50000,6,0.008560260446084132,-0.05494028951529497,0.0,0.05560317860454762
b1.01_float32,1.01,float32,matched,0.17166177927933182,50000,100000,50000,7,-0.03582987496706469,0.05103208113932607,0.0,0.06235425603410122
b1.01_float32,1.01,float32,matched,0.17166177927933182,50000,100000,50000,8,0.06503405969097703,-0.03796536106213206,0.0,0.07530469813011414
b1.01_float32,1.01,float32,matched,0.17166177927933182,100000,150000,50000,1,0.08115191352127593,-0.06086778544860484,0.0,0.10144220213294877
b1.01_float32,1.01,float32,matched,0.17166177927933182,100000,150000,50000,2,-0.0056586365738996195,-0.017513318116825705,0.0,0.01840479500936128
b1.01_float32,1.01,float32,matched,0.17166177927933182,100000,150000,50000,3,-0.03234780677791673,0.050226597998885916,0.0,0.05974187601576574
b1.01_float32,1.01,float32,matched,0.17166177927933182,100000,150000,50000,4,0.039560217930006684,-0.024645678181104646,0.0,0.04660922972626988
b1.01_float32,1.01,float32,matched,0.17166177927933182,100000,150000,50000,5,-0.0398662069993197,0.043742243801899186,0.0,0.05918359868525565
b1.01_float32,1.01,float32,matched,0.17166177927933182,100000,150000,50000,6,0.00668341101224928,-0.052643700422902555,0.0,0.05306625271276431
b1.01_float32,1.01,float32,matched,0.17166177927933182,100000,150000,50000,7,-0.03532217207255092,0.04979729515067232,0.0,0.061052653048381686
b1.01_float32,1.01,float32,matched,0.17166177927933182,100000,150000,50000,8,0.0642772699988909,-0.03671687222442403,0.0,0.07402496973626535
b1.01_float32,1.01,float32,matched,0.17166177927933182,150000,200000,50000,1,0.08296361605251744,-0.056589086469165606,0.0,0.1004255261172389
b1.01_float32,1.01,float32,matched,0.17166177927933182,150000,200000,50000,2,-0.006563337315142546,-0.010706288740974745,0.0,0.012557946301743178
b1.01_float32,1.01,float32,matched,0.17166177927933182,150000,200000,50000,3,-0.03325038550959877,0.048252767199168614,0.0,0.05859963889747187
b1.01_float32,1.01,float32,matched,0.17166177927933182,150000,200000,50000,4,0.039671591576691353,-0.022767282866540475,0.0,0.04574040169645295
b1.01_float32,1.01,float32,matched,0.17166177927933182,150000,200000,50000,5,-0.04094993308039661,0.0472134827004145,0.0,0.06249807971443042
b1.01_float32,1.01,float32,matched,0.17166177927933182,150000,200000,50000,6,0.008549692374144349,-0.05393455192701302,0.0,0.05460799512214458
b1.01_float32,1.01,float32,matched,0.17166177927933182,150000,200000,50000,7,-0.03507062454626063,0.04854821044964358,0.0,0.05989054553038953
b1.01_float32,1.01,float32,matched,0.17166177927933182,150000,200000,50000,8,0.06442174197452065,-0.03631805611029133,0.0,0.07395378312609832
b1.01_float32,1.01,float32,double,0.34332355855866364,0,200000,200000,1,-0.26858187795081273,-0.05361352980107322,-0.3333333333333333,0.08406641155589503
b1.01_float32,1.01,float32,double,0.34332355855866364,0,200000,200000,2,0.05411650119807024,0.04723993175951205,0.1111111111111111,0.0740269998837117
b1.01_float32,1.01,float32,double,0.34332355855866364,0,200000,200000,3,-0.01623031245135041,-0.0014361105050331592,-0.03703703703703703,0.02085622692068924
b1.01_float32,1.01,float32,double,0.34332355855866364,0,200000,200000,4,0.005165163310612035,-0.02003733916641927,0.012345679012345677,0.02128508319488
b1.01_float32,1.01,float32,double,0.34332355855866364,0,200000,200000,5,-0.0173316409931897,0.022942606038862143,-0.004115226337448558,0.02647709931633227
b1.01_float32,1.01,float32,double,0.34332355855866364,0,200000,200000,6,0.04356491466783505,-0.02604372078786822,0.0013717421124828527,0.0495836586262265
b1.01_float32,1.01,float32,double,0.34332355855866364,0,200000,200000,7,-0.04189029124328132,0.025051765505338913,-0.00045724737082761756,0.048417848769551526
b1.01_float32,1.01,float32,double,0.34332355855866364,0,200000,200000,8,0.0358602254652988,-0.03261221279282272,0.0001524157902758725,0.04835911594551756
b1.01_float32,1.01,float32,double,0.34332355855866364,0,50000,50000,1,-0.27054028626105675,-0.05579009771930045,-0.3333333333333333,0.08399703425806315
b1.01_float32,1.01,float32,double,0.34332355855866364,0,50000,50000,2,0.05987645690160079,0.04899945854394794,0.1111111111111111,0.07089384126684183
b1.01_float32,1.01,float32,double,0.34332355855866364,0,50000,50000,3,-0.021339330503120087,-0.007496007879206335,-0.03703703703703703,0.017395635215481556
b1.01_float32,1.01,float32,double,0.34332355855866364,0,50000,50000,4,0.009695123489405707,-0.01092139058367464,0.012345679012345677,0.011238425906743553
b1.01_float32,1.01,float32,double,0.34332355855866364,0,50000,50000,5,-0.020260904840745327,0.013747536959676884,-0.004115226337448558,0.02120560555111552
b1.01_float32,1.01,float32,double,0.34332355855866364,0,50000,50000,6,0.04082806198450289,-0.017380064440220642,0.0013717421124828527,0.04311458938444602
b1.01_float32,1.01,float32,double,0.34332355855866364,0,50000,50000,7,-0.038539494243487515,0.017060481799962324,-0.00045724737082761756,0.041729097355646935
b1.01_float32,1.01,float32,double,0.34332355855866364,0,50000,50000,8,0.03181340789779644,-0.025426341932496117,0.0001524157902758725,0.040606862539485734
b1.01_float32,1.01,float32,double,0.34332355855866364,50000,100000,50000,1,-0.274630782141395,-0.054765617268887574,-0.3333333333333333,0.08028239129027244
b1.01_float32,1.01,float32,double,0.34332355855866364,50000,100000,50000,2,0.0587809862958249,0.04668703588882647,0.1111111111111111,0.07012931828606353
b1.01_float32,1.01,float32,double,0.34332355855866364,50000,100000,50000,3,-0.019942726153874803,0.0003778284021906229,-0.03703703703703703,0.017098485864885826
b1.01_float32,1.01,float32,double,0.34332355855866364,50000,100000,50000,4,0.008312969995482868,-0.02314796341368667,0.012345679012345677,0.02349661576091466
b1.01_float32,1.01,float32,double,0.34332355855866364,50000,100000,50000,5,-0.01950804809462558,0.026922477436735048,-0.004115226337448558,0.031012235536635055
b1.01_float32,1.01,float32,double,0.34332355855866364,50000,100000,50000,6,0.04601876351960145,-0.030032900182200548,0.0013717421124828527,0.05380828573632251
b1.01_float32,1.01,float32,double,0.34332355855866364,50000,100000,50000,7,-0.04382684250918703,0.0287548664210401,-0.00045724737082761756,0.0520361809259391
b1.01_float32,1.01,float32,double,0.34332355855866364,50000,100000,50000,8,0.03744860786960833,-0.03627912004201999,0.0001524157902758725,0.052030572691848756
b1.01_float32,1.01,float32,double,0.34332355855866364,100000,150000,50000,1,-0.2652043561014677,-0.05480877756019138,-0.3333333333333333,0.08743889086843795
b1.01_float32,1.01,float32,double,0.34332355855866364,100000,150000,50000,2,0.049915961607198384,0.04596462817555271,0.1111111111111111,0.07653491599344081
b1.01_float32,1.01,float32,double,0.34332355855866364,100000,150000,50000,3,-0.012365140545698847,0.0017636329325826986,-0.03703703703703703,0.024734851477221275
b1.01_float32,1.01,float32,double,0.34332355855866364,100000,150000,50000,4,0.0011045467009035107,-0.02498752285738317,0.012345679012345677,0.02739962324908128
b1.01_float32,1.01,float32,double,0.34332355855866364,100000,150000,50000,5,-0.015077520411565452,0.027965880026907607,-0.004115226337448558,0.030037681951955084
b1.01_float32,1.01,float32,double,0.34332355855866364,100000,150000,50000,6,0.043742990585779594,-0.03017448464991142,0.0013717421124828527,0.05201751840556787
b1.01_float32,1.01,float32,double,0.34332355855866364,100000,150000,50000,7,-0.042503733686974104,0.027455397036252716,-0.00045724737082761756,0.05021658927040115
b1.01_float32,1.01,float32,double,0.34332355855866364,100000,150000,50000,8,0.03653518092294162,-0.03354892738522478,0.0001524157902758725,0.04948975780298186
b1.01_float32,1.01,float32,double,0.34332355855866364,150000,200000,50000,1,-0.26395208729930775,-0.049089626655929516,-0.3333333333333333,0.0849914627856971
b1.01_float32,1.01,float32,double,0.34332355855866364,150000,200000,50000,2,0.04789259998766222,0.0473086044297348,0.1111111111111111,0.07896001647514236
b1.01_float32,1.01,float32,double,0.34332355855866364,150000,200000,50000,3,-0.011274052602707214,-0.0003898954756995941,-0.03703703703703703,0.025765934592897874
b1.01_float32,1.01,float32,double,0.34332355855866364,150000,200000,50000,4,0.0015480130566554514,-0.021092479810934185,0.012345679012345677,0.023695617625741218
b1.01_float32,1.01,float32,double,0.34332355855866364,150000,200000,50000,5,-0.014480090625829433,0.023134529732123512,-0.004115226337448558,0.025350283581117194
b1.01_float32,1.01,float32,double,0.34332355855866364,150000,200000,50000,6,0.04366984258145028,-0.026587433879142756,0.0013717421124828527,0.04996019359010381
b1.01_float32,1.01,float32,double,0.34332355855866364,150000,200000,50000,7,-0.04269109453346865,0.026936316764097034,-0.00045724737082761756,0.050092544425024935
b1.01_float32,1.01,float32,double,0.34332355855866364,150000,200000,50000,8,0.03764370517084712,-0.035194461811544835,0.0001524157902758725,0.051422241507172964
b1.01_float64,1.01,float64,fixed,1.0,0,200000,200000,1,-0.7011236268408017,0.0026806161139912976,-0.706977248357597,0.006438213076038988
b1.01_float64,1.01,float64,fixed,1.0,0,200000,200000,2,0.48873745511495587,-0.004921106314278221,0.4998168296952794,0.012123111335278103
b1.01_float64,1.01,float64,fixed,1.0,0,200000,200000,3,-0.33855983402984186,0.007089610990434365,-0.3533591269407863,0.01640980361429162
b1.01_float64,1.01,float64,fixed,1.0,0,200000,200000,4,0.23133214104096725,-0.008471003923462702,0.24981686324663993,0.02033329443283132
b1.01_float64,1.01,float64,fixed,1.0,0,200000,200000,5,-0.15929337981799768,0.00908024937214641,-0.17661483857143562,0.019557194635412743
b1.01_float64,1.01,float64,fixed,1.0,0,200000,200000,6,0.1071995571274159,-0.010231065461673957,0.12486267259235474,0.02041225975752855
b1.01_float64,1.01,float64,fixed,1.0,0,200000,200000,7,-0.07266649982374487,0.010276788999084175,-0.08827506869191849,0.01868795907112963
b1.01_float64,1.01,float64,fixed,1.0,0,200000,200000,8,0.046924011641229155,-0.010521145805037296,0.062408465162390396,0.018720651962467992
b1.01_float64,1.01,float64,fixed,1.0,0,50000,50000,1,-0.7122869865163027,-0.008369778945908379,-0.706977248357597,0.009911938201854712
b1.01_float64,1.01,float64,fixed,1.0,0,50000,50000,2,0.5050664243471462,0.012939291800118219,0.4998168296952794,0.013963649820069075
b1.01_float64,1.01,float64,fixed,1.0,0,50000,50000,3,-0.3548372662553955,-0.014596449447380911,-0.3533591269407863,0.014671101945775577
b1.01_float64,1.01,float64,fixed,1.0,0,50000,50000,4,0.24241466472362147,0.016577323025415317,0.24981686324663993,0.018154894151802194
b1.01_float64,1.01,float64,fixed,1.0,0,50000,50000,5,-0.1679343672832314,-0.020681554475161245,-0.17661483857143562,0.02242938423796783
b1.01_float64,1.01,float64,fixed,1.0,0,50000,50000,6,0.11256899913163612,0.02075202773113297,0.12486267259235474,0.02412013810309736
b1.01_float64,1.01,float64,fixed,1.0,0,50000,50000,7,-0.0758502928112963,-0.021999834691921967,-0.08827506869191849,0.025265941149214776
b1.01_float64,1.01,float64,fixed,1.0,0,50000,50000,8,0.04810246653058834,0.019070127975567255,0.062408465162390396,0.023839701714946752
b1.01_float64,1.01,float64,fixed,1.0,50000,100000,50000,1,-0.6956709969915561,0.0009447717587485694,-0.706977248357597,0.011345656156795465
b1.01_float64,1.01,float64,fixed,1.0,50000,100000,50000,2,0.48388818996728744,-0.003399175686377961,0.4998168296952794,0.01628729440180373
b1.01_float64,1.01,float64,fixed,1.0,50000,100000,50000,3,-0.33565484684976027,0.005493397302952336,-0.3533591269407863,0.018536961656905503
b1.01_float64,1.01,float64,fixed,1.0,50000,100000,50000,4,0.23549771544533182,-0.009531167847013267,0.24981686324663993,0.01720119630385184
b1.01_float64,1.01,float64,fixed,1.0,50000,100000,50000,5,-0.16566319146181407,0.010404108139022388,-0.17661483857143562,0.015105761833888212
b1.01_float64,1.01,float64,fixed,1.0,50000,100000,50000,6,0.11884113589375112,-0.008083911219956708,0.12486267259235474,0.010080105397503154
b1.01_float64,1.01,float64,fixed,1.0,50000,100000,50000,7,-0.0875122237892554,0.007565575146310135,-0.08827506869191849,0.007603937114415445
b1.01_float64,1.01,float64,fixed,1.0,50000,100000,50000,8,0.06392881361623287,-0.0015184302825173729,0.062408465162390396,0.00214874147909119
b1.01_float64,1.01,float64,fixed,1.0,100000,150000,50000,1,-0.7137216372205307,0.02231088336462909,-0.706977248357597,0.02330798785061781
b1.01_float64,1.01,float64,fixed,1.0,100000,150000,50000,2,0.5021811638613938,-0.027816711863001525,0.4998168296952794,0.02791701156854554
b1.01_float64,1.01,float64,fixed,1.0,100000,150000,50000,3,-0.3484871604475161,0.028976656002536613,-0.3533591269407863,0.0293833737103296
b1.01_float64,1.01,float64,fixed,1.0,100000,150000,50000,4,0.2403677089213094,-0.029274809770809918,0.24981686324663993,0.030762005860818318
b1.01_float64,1.01,float64,fixed,1.0,100000,150000,50000,5,-0.1623297780580839,0.029676682206187254,-0.17661483857143562,0.03293582275634163
b1.01_float64,1.01,float64,fixed,1.0,100000,150000,50000,6,0.10664492112060044,-0.03308906661454099,0.12486267259235474,0.03777264616237704
b1.01_float64,1.01,float64,fixed,1.0,100000,150000,50000,7,-0.0704665890403549,0.03400079124987026,-0.08827506869191849,0.03838223225813486
b1.01_float64,1.01,float64,fixed,1.0,100000,150000,50000,8,0.04187945539875523,-0.03715181751133252,0.062408465162390396,0.042446410758399604
b1.01_float64,1.01,float64,fixed,1.0,150000,200000,50000,1,-0.68281488663485,-0.004163411721503969,-0.706977248357597,0.024518436352745372
b1.01_float64,1.01,float64,fixed,1.0,150000,200000,50000,2,0.4638140422840079,-0.0014078295078517877,0.4998168296952794,0.036030302320468915
b1.01_float64,1.01,float64,fixed,1.0,150000,200000,50000,3,-0.31526006256668454,0.00848484010362901,-0.3533591269407863,0.0390324380197561
b1.01_float64,1.01,float64,fixed,1.0,150000,200000,50000,4,0.20704847507362203,-0.01165536110144243,0.24981686324663993,0.04432812278140091
b1.01_float64,1.01,float64,fixed,1.0,150000,200000,50000,5,-0.14124618246886028,0.016921761618536823,-0.17661483857143562,0.03920826253198202
b1.01_float64,1.01,float64,fixed,1.0,150000,200000,50000,6,0.09074317236367008,-0.020503311743331552,0.12486267259235474,0.03980610616851955
b1.01_float64,1.01,float64,fixed,1.0,150000,200000,50000,7,-0.05683689365407751,0.02154062429207869,-0.08827506869191849,0.03810980640993101
b1.01_float64,1.01,float64,fixed,1.0,150000,200000,50000,8,0.03378531101933625,-0.02248446340186713,0.062408465162390396,0.03639829731686552
b1.01_float64,1.01,float64,half,0.08583088963966591,0,200000,200000,1,0.35747900155536827,0.01216003979080466,0.3333333333333333,0.027034789838327602
b1.01_float64,1.01,float64,half,0.08583088963966591,0,200000,200000,2,0.1062058570820394,-0.0002665240675014208,0.1111111111111111,0.004912489406429459
b1.01_float64,1.01,float64,half,0.08583088963966591,0,200000,200000,3,0.04622979440657361,-0.005206807251552125,0.03703703703703703,0.010564924505645319
b1.01_float64,1.01,float64,half,0.08583088963966591,0,200000,200000,4,0.0020120113130233557,0.0041748241564387245,0.012345679012345677,0.011145126507007526
b1.01_float64,1.01,float64,half,0.08583088963966591,0,200000,200000,5,0.010328910024725307,-0.007218745674258798,0.004115226337448558,0.0095247128080147
b1.01_float64,1.01,float64,half,0.08583088963966591,0,200000,200000,6,-0.008352156556744214,0.00860201467148271,0.0013717421124828527,0.012982636933142656
b1.01_float64,1.01,float64,half,0.08583088963966591,0,200000,200000,7,0.0055730715494608915,-0.009514894442928329,0.00045724737082761756,0.010803002975411846
b1.01_float64,1.01,float64,half,0.08583088963966591,0,200000,200000,8,-0.006839462871829778,0.010632385956843432,0.0001524157902758725,0.012725329007962416
b1.01_float64,1.01,float64,half,0.08583088963966591,0,50000,50000,1,0.3454626214461867,-0.028850222174601214,0.3333333333333333,0.03129624497680926
b1.01_float64,1.01,float64,half,0.08583088963966591,0,50000,50000,2,0.07952598883290174,0.009725050715428342,0.1111111111111111,0.033048397249293204
b1.01_float64,1.01,float64,half,0.08583088963966591,0,50000,50000,3,0.04769010535860527,-0.013414896244033633,0.03703703703703703,0.017130303730587746
b1.01_float64,1.01,float64,half,0.08583088963966591,0,50000,50000,4,-0.006768643975266047,0.009354732742118168,0.012345679012345677,0.021280704122542557
b1.01_float64,1.01,float64,half,0.08583088963966591,0,50000,50000,5,0.008514391349242995,-0.008243613148577808,0.004115226337448558,0.009343971882684647
b1.01_float64,1.01,float64,half,0.08583088963966591,0,50000,50000,6,-0.014808875747433522,0.009600394471090937,0.0013717421124828527,0.01881435537905028
b1.01_float64,1.01,float64,half,0.08583088963966591,0,50000,50000,7,0.01380938695424417,-0.011023594843173683,0.00045724737082761756,0.017314712666443084
b1.01_float64,1.01,float64,half,0.08583088963966591,0,50000,50000,8,-0.010486460296094628,0.006891980852974782,0.0001524157902758725,0.012676162055563864
b1.01_float64,1.01,float64,half,0.08583088963966591,50000,100000,50000,1,0.34733860170264436,0.006136303090269269,0.3333333333333333,0.015290577415914434
