beta,name,seed,center,lambda0,estimate,target
1.1,q0.75,22,-0.19377650660369258,0.9120025007001112,0.6844631695685857,0.6826179933945767
1.1,one_step,22,-0.19377650660369258,0.9120025007001112,,
1.1,uncoupled,23,-3.042844260270471,0.9062251038573134,0.9062251038573134,0.9101573245261023
1.1,q-1.0,23,-3.042844260270471,0.9062251038573134,-0.914089545194891,-0.9101573245261023
1.1,q-0.25,23,-3.042844260270471,0.9062251038573134,-0.23147155180031442,-0.22753933113152558
1.1,q0.0,23,-3.042844260270471,0.9062251038573134,-0.003932220668788955,0.0
1.1,q0.25,23,-3.042844260270471,0.9062251038573134,0.22360711046273662,0.22753933113152558
1.1,q0.75,23,-3.042844260270471,0.9062251038573134,0.6786857727257878,0.6826179933945767
1.1,one_step,23,-3.042844260270471,0.9062251038573134,,
1.1,uncoupled,24,1.2570856609853822,0.9085189284145992,0.9085189284145992,0.9101573245261023
1.1,q-1.0,24,1.2570856609853822,0.9085189284145992,-0.9117957206376052,-0.9101573245261023
1.1,q-0.25,24,1.2570856609853822,0.9085189284145992,-0.22917772724302854,-0.22753933113152558
1.1,q0.0,24,1.2570856609853822,0.9085189284145992,-0.001638396111503071,0.0
1.1,q0.25,24,1.2570856609853822,0.9085189284145992,0.2259009350200225,0.22753933113152558
1.1,q0.75,24,1.2570856609853822,0.9085189284145992,0.6809795972830737,0.6826179933945767
1.1,one_step,24,1.2570856609853822,0.9085189284145992,,
1.1,uncoupled,25,-0.8598825221303528,0.9048696774990327,0.9048696774990327,0.9101573245261023
1.1,q-1.0,25,-0.8598825221303528,0.9048696774990327,-0.9154449715531717,-0.9101573245261023
1.1,q-0.25,25,-0.8598825221303528,0.9048696774990327,-0.2328269781585951,-0.22753933113152558
1.1,q0.0,25,-0.8598825221303528,0.9048696774990327,-0.005287647027069631,0.0
1.1,q0.25,25,-0.8598825221303528,0.9048696774990327,0.22225168410445595,0.22753933113152558
1.1,q0.75,25,-0.8598825221303528,0.9048696774990327,0.6773303463675071,0.6826179933945767
1.1,one_step,25,-0.8598825221303528,0.9048696774990327,,
1.1,uncoupled,26,-1.164564410350841,0.9184374424475149,0.9184374424475149,0.9101573245261023
1.1,q-1.0,26,-1.164564410350841,0.9184374424475149,-0.9018772066046895,-0.9101573245261023
1.1,q-0.25,26,-1.164564410350841,0.9184374424475149,-0.21925921321011288,-0.22753933113152558
1.1,q0.0,26,-1.164564410350841,0.9184374424475149,0.008280117921412589,0.0
1.1,q0.25,26,-1.164564410350841,0.9184374424475149,0.23581944905293817,0.22753933113152558
1.1,q0.75,26,-1.164564410350841,0.9184374424475149,0.6908981113159893,0.6826179933945767
1.1,one_step,26,-1.164564410350841,0.9184374424475149,,
1.1,uncoupled,27,-0.7488400731878696,0.9113963937998593,0.9113963937998593,0.9101573245261023
1.1,q-1.0,27,-0.7488400731878696,0.9113963937998593,-0.9089182552523452,-0.9101573245261023
1.1,q-0.25,27,-0.7488400731878696,0.9113963937998593,-0.22630026185776853,-0.22753933113152558
1.1,q0.0,27,-0.7488400731878696,0.9113963937998593,0.001239069273756943,0.0
1.1,q0.25,27,-0.7488400731878696,0.9113963937998593,0.22877840040528252,0.22753933113152558
1.1,q0.75,27,-0.7488400731878696,0.9113963937998593,0.6838570626683337,0.6826179933945767
1.1,one_step,27,-0.7488400731878696,0.9113963937998593,,
1.1,uncoupled,28,-0.1656146345007063,0.9050966484606296,0.9050966484606296,0.9101573245261023
1.1,q-1.0,28,-0.1656146345007063,0.9050966484606296,-0.9152180005915748,-0.9101573245261023
1.1,q-0.25,28,-0.1656146345007063,0.9050966484606296,-0.23260000719699814,-0.22753933113152558
1.1,q0.0,28,-0.1656146345007063,0.9050966484606296,-0.005060676065472669,0.0
1.1,q0.25,28,-0.1656146345007063,0.9050966484606296,0.2224786550660529,0.22753933113152558
1.1,q0.75,28,-0.1656146345007063,0.9050966484606296,0.6775573173291041,0.6826179933945767
1.1,one_step,28,-0.1656146345007063,0.9050966484606296,,
1.1,uncoupled,29,0.6127628753911121,0.9122914834187577,0.9122914834187577,0.9101573245261023
1.1,q-1.0,29,0.6127628753911121,0.9122914834187577,-0.9080231656334468,-0.9101573245261023
1.1,q-0.25,29,0.6127628753911121,0.9122914834187577,-0.22540517223887013,-0.22753933113152558
1.1,q0.0,29,0.6127628753911121,0.9122914834187577,0.0021341588926553356,0.0
1.1,q0.25,29,0.6127628753911121,0.9122914834187577,0.22967349002418092,0.22753933113152558
1.1,q0.75,29,0.6127628753911121,0.9122914834187577,0.6847521522872321,0.6826179933945767
1.1,one_step,29,0.6127628753911121,0.9122914834187577,,
1.1,uncoupled,30,-1.7896196985891748,0.9100702087356102,0.9100702087356102,0.9101573245261023
1.1,q-1.0,30,-1.7896196985891748,0.9100702087356102,-0.9102444403165942,-0.9101573245261023
1.1,q-0.25,30,-1.7896196985891748,0.9100702087356102,-0.2276264469220176,-0.22753933113152558
1.1,q0.0,30,-1.7896196985891748,0.9100702087356102,-8.711579049214269e-05,0.0
1.1,q0.25,30,-1.7896196985891748,0.9100702087356102,0.22745221534103344,0.22753933113152558
1.1,q0.75,30,-1.7896196985891748,0.9100702087356102,0.6825308776040846,0.6826179933945767
1.1,one_step,30,-1.7896196985891748,0.9100702087356102,,
1.1,uncoupled,31,-0.34713573777955725,0.9136676578874938,0.9136676578874938,0.9101573245261023
1.1,q-1.0,31,-0.34713573777955725,0.9136676578874938,-0.9066469911647106,-0.9101573245261023
1.1,q-0.25,31,-0.34713573777955725,0.9136676578874938,-0.22402899777013396,-0.22753933113152558
1.1,q0.0,31,-0.34713573777955725,0.9136676578874938,0.0035103333613915044,0.0
1.1,q0.25,31,-0.34713573777955725,0.9136676578874938,0.23104966449291708,0.22753933113152558
1.1,q0.75,31,-0.34713573777955725,0.9136676578874938,0.6861283267559682,0.6826179933945767
1.1,one_step,31,-0.34713573777955725,0.9136676578874938,,
2.0,uncoupled,0,-0.6760049593006449,2.0409337362603,2.0409337362603,2.036487589766847
2.0,q-1.0,0,-0.6760049593006449,2.0409337362603,-2.032041443273393,-2.036487589766847
2.0,q-0.25,0,-0.6760049593006449,2.0409337362603,-0.5046757509482576,-0.5091218974417118
2.0,q0.0,0,-0.6760049593006449,2.0409337362603,0.004446146493453096,0.0
2.0,q0.25,0,-0.6760049593006449,2.0409337362603,0.5135680439351651,0.5091218974417118
2.0,q0.75,0,-0.6760049593006449,2.0409337362603,1.5318118388185884,1.5273656923251353
2.0,one_step,0,-0.6760049593006449,2.0409337362603,,
2.0,uncoupled,1,-0.1582566522469246,2.0392151830271525,2.0392151830271525,2.036487589766847
2.0,q-1.0,1,-0.1582566522469246,2.0392151830271525,-2.0337599965065407,-2.036487589766847
2.0,q-0.25,1,-0.1582566522469246,2.0392151830271525,-0.5063943041814052,-0.5091218974417118
2.0,q0.0,1,-0.1582566522469246,2.0392151830271525,0.002727593260305472,0.0
2.0,q0.25,1,-0.1582566522469246,2.0392151830271525,0.5118494907020175,0.5091218974417118
2.0,q0.75,1,-0.1582566522469246,2.0392151830271525,1.5300932855854408,1.5273656923251353
2.0,one_step,1,-0.1582566522469246,2.0392151830271525,,
2.0,uncoupled,2,0.23164665837692797,2.0373393117943626,2.0373393117943626,2.036487589766847
2.0,q-1.0,2,0.23164665837692797,2.0373393117943626,-2.0356358677393307,-2.036487589766847
2.0,q-0.25,2,0.23164665837692797,2.0373393117943626,-0.5082701754141952,-0.5091218974417118
2.0,q0.0,2,0.23164665837692797,2.0373393117943626,0.0008517220275154891,0.0
2.0,q0.25,2,0.23164665837692797,2.0373393117943626,0.5099736194692275,0.5091218974417118
2.0,q0.75,2,0.23164665837692797,2.0373393117943626,1.5282174143526508,1.5273656923251353
2.0,one_step,2,0.23164665837692797,2.0373393117943626,,
2.0,uncoupled,3,-3.1087498391265806,2.0316243224933626,2.0316243224933626,2.036487589766847
2.0,q-1.0,3,-3.1087498391265806,2.0316243224933626,-2.0413508570403307,-2.036487589766847
2.0,q-0.25,3,-3.1087498391265806,2.0316243224933626,-0.5139851647151952,-0.5091218974417118
2.0,q0.0,3,-3.1087498391265806,2.0316243224933626,-0.004863267273484517,0.0
2.0,q0.25,3,-3.1087498391265806,2.0316243224933626,0.5042586301682275,0.5091218974417118
2.0,q0.75,3,-3.1087498391265806,2.0316243224933626,1.5225024250516508,1.5273656923251353
2.0,one_step,3,-3.1087498391265806,2.0316243224933626,,
2.0,uncoupled,4,11.947667662385875,2.034940374960183,2.034940374960183,2.036487589766847
2.0,q-1.0,4,11.947667662385875,2.034940374960183,-2.03803480457351,-2.036487589766847
2.0,q-0.25,4,11.947667662385875,2.034940374960183,-0.5106691122483746,-0.5091218974417118
2.0,q0.0,4,11.947667662385875,2.034940374960183,-0.0015472148066639768,0.0
2.0,q0.25,4,11.947667662385875,2.034940374960183,0.507574682635048,0.5091218974417118
2.0,q0.75,4,11.947667662385875,2.034940374960183,1.5258184775184713,1.5273656923251353
2.0,one_step,4,11.947667662385875,2.034940374960183,,
2.0,uncoupled,5,19.494531253741627,2.0307015632298144,2.0307015632298144,2.036487589766847
2.0,q-1.0,5,19.494531253741627,2.0307015632298144,-2.042273616303879,-2.036487589766847
2.0,q-0.25,5,19.494531253741627,2.0307015632298144,-0.5149079239787433,-0.5091218974417118
2.0,q0.0,5,19.494531253741627,2.0307015632298144,-0.00578602653703264,0.0
2.0,q0.25,5,19.494531253741627,2.0307015632298144,0.5033358709046793,0.5091218974417118
2.0,q0.75,5,19.494531253741627,2.0307015632298144,1.5215796657881027,1.5273656923251353
2.0,one_step,5,19.494531253741627,2.0307015632298144,,
2.0,uncoupled,6,-0.23621283611541538,2.0345496739139826,2.0345496739139826,2.036487589766847
2.0,q-1.0,6,-0.23621283611541538,2.0345496739139826,-2.0384255056197107,-2.036487589766847
2.0,q-0.25,6,-0.23621283611541538,2.0345496739139826,-0.5110598132945752,-0.5091218974417118
2.0,q0.0,6,-0.23621283611541538,2.0345496739139826,-0.0019379158528645135,0.0
2.0,q0.25,6,-0.23621283611541538,2.0345496739139826,0.5071839815888475,0.5091218974417118
2.0,q0.75,6,-0.23621283611541538,2.0345496739139826,1.5254277764722708,1.5273656923251353
2.0,one_step,6,-0.23621283611541538,2.0345496739139826,,
2.0,uncoupled,7,-1.6907276900057555,2.0327725961114287,2.0327725961114287,2.036487589766847
2.0,q-1.0,7,-1.6907276900057555,2.0327725961114287,-2.0402025834222646,-2.036487589766847
2.0,q-0.25,7,-1.6907276900057555,2.0327725961114287,-0.512836891097129,-0.5091218974417118
2.0,q0.0,7,-1.6907276900057555,2.0327725961114287,-0.003714993655418386,0.0
2.0,q0.25,7,-1.6907276900057555,2.0327725961114287,0.5054069037862936,0.5091218974417118
2.0,q0.75,7,-1.6907276900057555,2.0327725961114287,1.523650698669717,1.5273656923251353
2.0,one_step,7,-1.6907276900057555,2.0327725961114287,,
2.0,uncoupled,8,-2.112811518810179,2.0379183167571924,2.0379183167571924,2.036487589766847
2.0,q-1.0,8,-2.112811518810179,2.0379183167571924,-2.035056862776501,-2.036487589766847
2.0,q-0.25,8,-2.112811518810179,2.0379183167571924,-0.5076911704513654,-0.5091218974417118
2.0,q0.0,8,-2.112811518810179,2.0379183167571924,0.001430726990345299,0.0
2.0,q0.25,8,-2.112811518810179,2.0379183167571924,0.5105526244320573,0.5091218974417118
2.0,q0.75,8,-2.112811518810179,2.0379183167571924,1.5287964193154806,1.5273656923251353
2.0,one_step,8,-2.112811518810179,2.0379183167571924,,
2.0,uncoupled,9,1.7226197894572144,2.0336408224018863,2.0336408224018863,2.036487589766847
2.0,q-1.0,9,1.7226197894572144,2.0336408224018863,-2.039334357131807,-2.036487589766847
2.0,q-0.25,9,1.7226197894572144,2.0336408224018863,-0.5119686648066715,-0.5091218974417118
2.0,q0.0,9,1.7226197894572144,2.0336408224018863,-0.0028467673649608116,0.0
2.0,q0.25,9,1.7226197894572144,2.0336408224018863,0.5062751300767512,0.5091218974417118
2.0,q0.75,9,1.7226197894572144,2.0336408224018863,1.5245189249601745,1.5273656923251353
2.0,one_step,9,1.7226197894572144,2.0336408224018863,,
2.0,uncoupled,10,-2.0365183656479453,2.036325895377927,2.036325895377927,2.036487589766847
2.0,q-1.0,10,-2.0365183656479453,2.036325895377927,-2.036649284155766,-2.036487589766847
2.0,q-0.25,10,-2.0365183656479453,2.036325895377927,-0.5092835918306307,-0.5091218974417118
2.0,q0.0,10,-2.0365183656479453,2.036325895377927,-0.00016169438891999732,0.0
2.0,q0.25,10,-2.0365183656479453,2.036325895377927,0.508960203052792,0.5091218974417118
2.0,q0.75,10,-2.0365183656479453,2.036325895377927,1.5272039979362153,1.5273656923251353
2.0,one_step,10,-2.0365183656479453,2.036325895377927,,
2.0,uncoupled,11,2.7679381180386367,2.0319934821908747,2.0319934821908747,2.036487589766847
2.0,q-1.0,11,2.7679381180386367,2.0319934821908747,-2.0409816973428185,-2.036487589766847
2.0,q-0.25,11,2.7679381180386367,2.0319934821908747,-0.513616005017683,-0.5091218974417118
2.0,q0.0,11,2.7679381180386367,2.0319934821908747,-0.00449410757597235,0.0
2.0,q0.25,11,2.7679381180386367,2.0319934821908747,0.5046277898657396,0.5091218974417118
2.0,q0.75,11,2.7679381180386367,2.0319934821908747,1.522871584749163,1.5273656923251353
2.0,one_step,11,2.7679381180386367,2.0319934821908747,,
2.0,uncoupled,12,3.455682863844644,2.0372711169167657,2.0372711169167657,2.036487589766847
2.0,q-1.0,12,3.455682863844644,2.0372711169167657,-2.0357040626169276,-2.036487589766847
2.0,q-0.25,12,3.455682863844644,2.0372711169167657,-0.5083383702917921,-0.5091218974417118
2.0,q0.0,12,3.455682863844644,2.0372711169167657,0.0007835271499185836,0.0
2.0,q0.25,12,3.455682863844644,2.0372711169167657,0.5099054245916306,0.5091218974417118
2.0,q0.75,12,3.455682863844644,2.0372711169167657,1.5281492194750539,1.5273656923251353
2.0,one_step,12,3.455682863844644,2.0372711169167657,,
2.0,uncoupled,13,0.29947321304012176,2.041574608444915,2.041574608444915,2.036487589766847
2.0,q-1.0,13,0.29947321304012176,2.041574608444915,-2.031400571088778,-2.036487589766847
2.0,q-0.25,13,0.29947321304012176,2.041574608444915,-0.5040348787636426,-0.5091218974417118
2.0,q0.0,13,0.29947321304012176,2.041574608444915,0.005087018678068045,0.0
2.0,q0.25,13,0.29947321304012176,2.041574608444915,0.51420891611978,0.5091218974417118
2.0,q0.75,13,0.29947321304012176,2.041574608444915,1.5324527110032033,1.5273656923251353
2.0,one_step,13,0.29947321304012176,2.041574608444915,,
2.0,uncoupled,14,0.31050494909309195,2.0444822709249806,2.0444822709249806,2.036487589766847
2.0,q-1.0,14,0.31050494909309195,2.0444822709249806,-2.0284929086087127,-2.036487589766847
2.0,q-0.25,14,0.31050494909309195,2.0444822709249806,-0.5011272162835771,-0.5091218974417118
2.0,q0.0,14,0.31050494909309195,2.0444822709249806,0.00799468115813351,0.0
2.0,q0.25,14,0.31050494909309195,2.0444822709249806,0.5171165785998455,0.5091218974417118
2.0,q0.75,14,0.31050494909309195,2.0444822709249806,1.5353603734832688,1.5273656923251353
2.0,one_step,14,0.31050494909309195,2.0444822709249806,,
2.0,uncoupled,15,-0.09413709360898652,2.034567248344831,2.034567248344831,2.036487589766847
2.0,q-1.0,15,-0.09413709360898652,2.034567248344831,-2.0384079311888623,-2.036487589766847
2.0,q-0.25,15,-0.09413709360898652,2.034567248344831,-0.5110422388637268,-0.5091218974417118
2.0,q0.0,15,-0.09413709360898652,2.034567248344831,-0.0019203414220161363,0.0
2.0,q0.25,15,-0.09413709360898652,2.034567248344831,0.5072015560196959,0.5091218974417118
2.0,q0.75,15,-0.09413709360898652,2.034567248344831,1.5254453509031192,1.5273656923251353
2.0,one_step,15,-0.09413709360898652,2.034567248344831,,
2.0,uncoupled,16,1.4525543151987008,2.0272855106406005,2.0272855106406005,2.036487589766847
2.0,q-1.0,16,1.4525543151987008,2.0272855106406005,-2.045689668893093,-2.036487589766847
2.0,q-0.25,16,1.4525543151987008,2.0272855106406005,-0.5183239765679573,-0.5091218974417118
2.0,q0.0,16,1.4525543151987008,2.0272855106406005,-0.009202079126246598,0.0
2.0,q0.25,16,1.4525543151987008,2.0272855106406005,0.4999198183154654,0.5091218974417118
2.0,q0.75,16,1.4525543151987008,2.0272855106406005,1.5181636131988887,1.5273656923251353
2.0,one_step,16,1.4525543151987008,2.0272855106406005,,
2.0,uncoupled,17,1.4389033880632107,2.037289386653951,2.037289386653951,2.036487589766847
2.0,q-1.0,17,1.4389033880632107,2.037289386653951,-2.0356857928797423,-2.036487589766847
2.0,q-0.25,17,1.4389033880632107,2.037289386653951,-0.5083201005546067,-0.5091218974417118
2.0,q0.0,17,1.4389033880632107,2.037289386653951,0.0008017968871039116,0.0
2.0,q0.25,17,1.4389033880632107,2.037289386653951,0.5099236943288159,0.5091218974417118
2.0,q0.75,17,1.4389033880632107,2.037289386653951,1.5281674892122392,1.5273656923251353
2.0,one_step,17,1.4389033880632107,2.037289386653951,,
2.0,uncoupled,18,7.162280393096795,2.041273359199031,2.041273359199031,2.036487589766847
2.0,q-1.0,18,7.162280393096795,2.041273359199031,-2.0317018203346624,-2.036487589766847
2.0,q-0.25,18,7.162280393096795,2.041273359199031,-0.5043361280095269,-0.5091218974417118
2.0,q0.0,18,7.162280393096795,2.041273359199031,0.004785769432183784,0.0
2.0,q0.25,18,7.162280393096795,2.041273359199031,0.5139076668738958,0.5091218974417118
2.0,q0.75,18,7.162280393096795,2.041273359199031,1.532151461757319,1.5273656923251353
2.0,one_step,18,7.162280393096795,2.041273359199031,,
2.0,uncoupled,19,-0.027988046409659094,2.0341534009643496,2.0341534009643496,2.036487589766847
2.0,q-1.0,19,-0.027988046409659094,2.0341534009643496,-2.0388217785693437,-2.036487589766847
2.0,q-0.25,19,-0.027988046409659094,2.0341534009643496,-0.5114560862442081,-0.5091218974417118
2.0,q0.0,19,-0.027988046409659094,2.0341534009643496,-0.002334188802497472,0.0
2.0,q0.25,19,-0.027988046409659094,2.0341534009643496,0.5067877086392145,0.5091218974417118
2.0,q0.75,19,-0.027988046409659094,2.0341534009643496,1.5250315035226378,1.5273656923251353
2.0,one_step,19,-0.027988046409659094,2.0341534009643496,,
2.0,uncoupled,20,0.9336219056262931,2.038810471761148,2.038810471761148,2.036487589766847
2.0,q-1.0,20,0.9336219056262931,2.038810471761148,-2.034164707772545,-2.036487589766847
2.0,q-0.25,20,0.9336219056262931,2.038810471761148,-0.5067990154474096,-0.5091218974417118
2.0,q0.0,20,0.9336219056262931,2.038810471761148,0.0023228819943010848,0.0
2.0,q0.25,20,0.9336219056262931,2.038810471761148,0.5114447794360131,0.5091218974417118
2.0,q0.75,20,0.9336219056262931,2.038810471761148,1.5296885743194364,1.5273656923251353
2.0,one_step,20,0.9336219056262931,2.038810471761148,,
2.0,uncoupled,21,0.8786611316761905,2.046366844147552,2.046366844147552,2.036487589766847
2.0,q-1.0,21,0.8786611316761905,2.046366844147552,-2.026608335386141,-2.036487589766847
2.0,q-0.25,21,0.8786611316761905,2.046366844147552,-0.4992426430610055,-0.5091218974417118
2.0,q0.0,21,0.8786611316761905,2.046366844147552,0.009879254380705138,0.0
2.0,q0.25,21,0.8786611316761905,2.046366844147552,0.5190011518224171,0.5091218974417118
2.0,q0.75,21,0.8786611316761905,2.046366844147552,1.5372449467058404,1.5273656923251353
2.0,one_step,21,0.8786611316761905,2.046366844147552,,
2.0,uncoupled,22,-1.2512440836798477,2.0458895298557485,2.0458895298557485,2.036487589766847
2.0,q-1.0,22,-1.2512440836798477,2.0458895298557485,-2.027085649677945,-2.036487589766847
2.0,q-0.25,22,-1.2512440836798477,2.0458895298557485,-0.4997199573528093,-0.5091218974417118
2.0,q0.0,22,-1.2512440836798477,2.0458895298557485,0.009401940088901384,0.0
2.0,q0.25,22,-1.2512440836798477,2.0458895298557485,0.5185238375306134,0.5091218974417118
2.0,q0.75,22,-1.2512440836798477,2.0458895298557485,1.5367676324140367,1.5273656923251353
2.0,one_step,22,-1.2512440836798477,2.0458895298557485,,
2.0,uncoupled,23,-2.2992553022768174,2.0366376226413,2.0366376226413,2.036487589766847
2.0,q-1.0,23,-2.2992553022768174,2.0366376226413,-2.036337556892393,-2.036487589766847
2.0,q-0.25,23,-2.2992553022768174,2.0366376226413,-0.5089718645672576,-0.5091218974417118
2.0,q0.0,23,-2.2992553022768174,2.0366376226413,0.00015003287445303215,0.0
2.0,q0.25,23,-2.2992553022768174,2.0366376226413,0.509271930316165,0.5091218974417118
2.0,q0.75,23,-2.2992553022768174,2.0366376226413,1.5275157251995883,1.5273656923251353
2.0,one_step,23,-2.2992553022768174,2.0366376226413,,
2.0,uncoupled,24,-9.636834958223119,2.032170065271449,2.032170065271449,2.036487589766847
2.0,q-1.0,24,-9.636834958223119,2.032170065271449,-2.0408051142622443,-2.036487589766847
2.0,q-0.25,24,-9.636834958223119,2.032170065271449,-0.5134394219371088,-0.5091218974417118
2.0,q0.0,24,-9.636834958223119,2.032170065271449,-0.0043175244953981284,0.0
2.0,q0.25,24,-9.636834958223119,2.032170065271449,0.5048043729463139,0.5091218974417118
2.0,q0.75,24,-9.636834958223119,2.032170065271449,1.5230481678297372,1.5273656923251353
2.0,one_step,24,-9.636834958223119,2.032170065271449,,
2.0,uncoupled,25,-1.5339055628442475,2.0311969944072845,2.0311969944072845,2.036487589766847
2.0,q-1.0,25,-1.5339055628442475,2.0311969944072845,-2.0417781851264087,-2.036487589766847
2.0,q-0.25,25,-1.5339055628442475,2.0311969944072845,-0.5144124928012732,-0.5091218974417118
2.0,q0.0,25,-1.5339055628442475,2.0311969944072845,-0.0052905953595625554,0.0
2.0,q0.25,25,-1.5339055628442475,2.0311969944072845,0.5038313020821494,0.5091218974417118
2.0,q0.75,25,-1.5339055628442475,2.0311969944072845,1.5220750969655727,1.5273656923251353
2.0,one_step,25,-1.5339055628442475,2.0311969944072845,,
2.0,uncoupled,26,2.1136617793633943,2.032622615272019,2.032622615272019,2.036487589766847
2.0,q-1.0,26,2.1136617793633943,2.032622615272019,-2.040352564261674,-2.036487589766847
2.0,q-0.25,26,2.1136617793633943,2.032622615272019,-0.5129868719365387,-0.5091218974417118
2.0,q0.0,26,2.1136617793633943,2.032622615272019,-0.003864974494828033,0.0
2.0,q0.25,26,2.1136617793633943,2.032622615272019,0.505256922946884,0.5091218974417118
2.0,q0.75,26,2.1136617793633943,2.032622615272019,1.5235007178303073,1.5273656923251353
2.0,one_step,26,2.1136617793633943,2.032622615272019,,
2.0,uncoupled,27,0.47320499015864065,2.046859844616088,2.046859844616088,2.036487589766847
2.0,q-1.0,27,0.47320499015864065,2.046859844616088,-2.026115334917605,-2.036487589766847
2.0,q-0.25,27,0.47320499015864065,2.046859844616088,-0.49874964259246957,-0.5091218974417118
2.0,q0.0,27,0.47320499015864065,2.046859844616088,0.010372254849241092,0.0
2.0,q0.25,27,0.47320499015864065,2.046859844616088,0.5194941522909531,0.5091218974417118
2.0,q0.75,27,0.47320499015864065,2.046859844616088,1.5377379471743764,1.5273656923251353
2.0,one_step,27,0.47320499015864065,2.046859844616088,,
2.0,uncoupled,28,1.1523121932691904,2.0369558685012845,2.0369558685012845,2.036487589766847
2.0,q-1.0,28,1.1523121932691904,2.0369558685012845,-2.0360193110324087,-2.036487589766847
2.0,q-0.25,28,1.1523121932691904,2.0369558685012845,-0.5086536187072732,-0.5091218974417118
2.0,q0.0,28,1.1523121932691904,2.0369558685012845,0.00046827873443744394,0.0
2.0,q0.25,28,1.1523121932691904,2.0369558685012845,0.5095901761761494,0.5091218974417118
2.0,q0.75,28,1.1523121932691904,2.0369558685012845,1.5278339710595727,1.5273656923251353
2.0,one_step,28,1.1523121932691904,2.0369558685012845,,
2.0,uncoupled,29,0.8128603959177564,2.0290740225659967,2.0290740225659967,2.036487589766847
2.0,q-1.0,29,0.8128603959177564,2.0290740225659967,-2.0439011569676966,-2.036487589766847
2.0,q-0.25,29,0.8128603959177564,2.0290740225659967,-0.5165354646425611,-0.5091218974417118
2.0,q0.0,29,0.8128603959177564,2.0290740225659967,-0.007413567200850402,0.0
2.0,q0.25,29,0.8128603959177564,2.0290740225659967,0.5017083302408616,0.5091218974417118
2.0,q0.75,29,0.8128603959177564,2.0290740225659967,1.519952125124285,1.5273656923251353
2.0,one_step,29,0.8128603959177564,2.0290740225659967,,
2.0,uncoupled,30,5.03903402755329,2.028493010931172,2.028493010931172,2.036487589766847
2.0,q-1.0,30,5.03903402755329,2.028493010931172,-2.044482168602521,-2.036487589766847
2.0,q-0.25,30,5.03903402755329,2.028493010931172,-0.5171164762773857,-0.5091218974417118
2.0,q0.0,30,5.03903402755329,2.028493010931172,-0.007994578835675004,0.0
2.0,q0.25,30,5.03903402755329,2.028493010931172,0.501127318606037,0.5091218974417118
2.0,q0.75,30,5.03903402755329,2.028493010931172,1.5193711134894603,1.5273656923251353
2.0,one_step,30,5.03903402755329,2.028493010931172,,
2.0,uncoupled,31,-0.735784124099184,2.0372076363675102,2.0372076363675102,2.036487589766847
2.0,q-1.0,31,-0.735784124099184,2.0372076363675102,-2.035767543166183,-2.036487589766847
2.0,q-0.25,31,-0.735784124099184,2.0372076363675102,-0.5084018508410475,-0.5091218974417118
2.0,q0.0,31,-0.735784124099184,2.0372076363675102,0.0007200466006631601,0.0
2.0,q0.25,31,-0.735784124099184,2.0372076363675102,0.5098419440423752,0.5091218974417118
2.0,q0.75,31,-0.735784124099184,2.0372076363675102,1.5280857389257985,1.5273656923251353
2.0,one_step,31,-0.735784124099184,2.0372076363675102,,
