beta,name,kappa,regime,seed,initial,x0,y0,initial_equal,tail_real,tail_chord,finite_sync,first_exact,first_escape,max_abs
1.1,q0.0,0.2987695489589881,neutral,2,independent,-4.232130271210275,-2.707068178123967,0,0.0,0.0,1,585,1,82728.46603316079
1.1,q0.25,0.24735379646983366,unstable,2,near,0.21733767977317786,0.21733767474377214,0,0.0,0.0,1,316,68,72130.04341284223
1.1,q0.25,0.24735379646983366,unstable,2,independent,-4.232130271210275,-2.707068178123967,0,0.0,0.0,1,130,1,48007.17402589771
1.1,q0.75,0.10175445300727688,unstable,2,near,0.21733767977317786,0.21733767474377214,0,119449.64610460594,1.9999999997017328,0,-1,44,6754325.134085845
1.1,q0.75,0.10175445300727688,unstable,2,independent,-4.232130271210275,-2.707068178123967,0,13685.51847411589,1.9999999954782126,0,-1,1,6509722.461081732
1.1,one_step,0.5,one_step,2,near,0.21733767977317786,0.21733767474377214,0,0.0,0.0,1,1,-1,505683.45744918496
1.1,one_step,0.5,one_step,2,independent,-4.232130271210275,-2.707068178123967,0,0.0,0.0,1,1,-1,104056.41343004814
1.1,uncoupled,0.0,unstable,3,near,-0.24161062968143435,-0.24161063471084007,0,9880.953722609978,1.999999997167925,0,-1,26,104084.0644834203
1.1,uncoupled,0.0,unstable,3,independent,1.258167021173084,-0.09065455591664016,0,16369.671577567933,1.9999999836546374,0,-1,1,5765924.7497369135
1.1,q-1.0,0.4190126111476618,stable,3,near,-0.24161062968143435,-0.24161063471084007,0,0.0,0.0,1,14,-1,64898.31076567446
1.1,q-1.0,0.4190126111476618,stable,3,independent,1.258167021173084,-0.09065455591664016,0,0.0,0.0,1,50,1,157355.95433319575
1.1,q-0.25,0.33972173790715965,stable,3,near,-0.24161062968143435,-0.24161063471084007,0,0.0,0.0,1,33,-1,208111.77899549672
1.1,q-0.25,0.33972173790715965,stable,3,independent,1.258167021173084,-0.09065455591664016,0,0.0,0.0,1,249,1,590264.593589694
1.1,q0.0,0.2987695489589881,neutral,3,near,-0.24161062968143435,-0.24161063471084007,0,0.0,0.0,1,39,-1,63482.78131794865
1.1,q0.0,0.2987695489589881,neutral,3,independent,1.258167021173084,-0.09065455591664016,0,0.0,0.0,1,175,1,33760.02226274795
1.1,q0.25,0.24735379646983366,unstable,3,near,-0.24161062968143435,-0.24161063471084007,0,0.0,0.0,1,55,-1,177867.78563547216
1.1,q0.25,0.24735379646983366,unstable,3,independent,1.258167021173084,-0.09065455591664016,0,0.0,0.0,1,7012,1,40532.29946609989
1.1,q0.75,0.10175445300727688,unstable,3,near,-0.24161062968143435,-0.24161063471084007,0,21207.052034374254,1.999999998146346,0,-1,71,55105.90084388639
1.1,q0.75,0.10175445300727688,unstable,3,independent,1.258167021173084,-0.09065455591664016,0,7270.6448543478355,1.9999999904835393,0,-1,1,80300.170420826
1.1,one_step,0.5,one_step,3,near,-0.24161062968143435,-0.24161063471084007,0,0.0,0.0,1,1,-1,21424.471487151262
1.1,one_step,0.5,one_step,3,independent,1.258167021173084,-0.09065455591664016,0,0.0,0.0,1,1,-1,65929.16796622275
1.1,uncoupled,0.0,unstable,4,near,-0.09507668228260162,-0.09507668731200737,0,19968.059754873702,1.999999994270274,0,-1,29,104433.10851081857
1.1,uncoupled,0.0,unstable,4,independent,0.7531529013895134,0.1927878237559834,0,2244897.8157811305,1.999999998091665,0,-1,1,1129050.4468570964
1.1,q-1.0,0.4190126111476618,stable,4,near,-0.09507668228260162,-0.09507668731200737,0,0.0,0.0,1,12,-1,38043.92598043364
1.1,q-1.0,0.4190126111476618,stable,4,independent,0.7531529013895134,0.1927878237559834,0,0.0,0.0,1,25,1,250835.8170973756
1.1,q-0.25,0.33972173790715965,stable,4,near,-0.09507668228260162,-0.09507668731200737,0,0.0,0.0,1,23,-1,57234.691521450266
1.1,q-0.25,0.33972173790715965,stable,4,independent,0.7531529013895134,0.1927878237559834,0,0.0,0.0,1,52,1,46007.83250877471
1.1,q0.0,0.2987695489589881,neutral,4,near,-0.09507668228260162,-0.09507668731200737,0,0.0,0.0,1,40,-1,74829.35086956677
1.1,q0.0,0.2987695489589881,neutral,4,independent,0.7531529013895134,0.1927878237559834,0,0.0,0.0,1,171,1,26431.52671978198
1.1,q0.25,0.24735379646983366,unstable,4,near,-0.09507668228260162,-0.09507668731200737,0,0.0,0.0,1,2510,116,974641.6489230519
1.1,q0.25,0.24735379646983366,unstable,4,independent,0.7531529013895134,0.1927878237559834,0,0.0,0.0,1,717,1,435822.3561772565
1.1,q0.75,0.10175445300727688,unstable,4,near,-0.09507668228260162,-0.09507668731200737,0,147854.02231552944,1.9999999850935357,0,-1,43,4347430.148790158
1.1,q0.75,0.10175445300727688,unstable,4,independent,0.7531529013895134,0.1927878237559834,0,48477.69992704347,1.999999929311049,0,-1,1,484480.5115381873
1.1,one_step,0.5,one_step,4,near,-0.09507668228260162,-0.09507668731200737,0,0.0,0.0,1,1,-1,44106.01727540756
1.1,one_step,0.5,one_step,4,independent,0.7531529013895134,0.1927878237559834,0,0.0,0.0,1,1,-1,488658.2940909011
1.1,uncoupled,0.0,unstable,5,near,-0.2708050743227995,-0.27080507935220527,0,67320.2291864304,1.9999999565536302,0,-1,20,414974.15493262996
1.1,uncoupled,0.0,unstable,5,independent,0.08657076314360858,0.03510510150725058,0,4822.17274356592,1.9999999949554983,0,-1,1,58302.15700806709
1.1,q-1.0,0.4190126111476618,stable,5,near,-0.2708050743227995,-0.27080507935220527,0,0.0,0.0,1,16,-1,303659.83136455494
1.1,q-1.0,0.4190126111476618,stable,5,independent,0.08657076314360858,0.03510510150725058,0,0.0,0.0,1,21,1,341068.7873062332
1.1,q-0.25,0.33972173790715965,stable,5,near,-0.2708050743227995,-0.27080507935220527,0,0.0,0.0,1,65,-1,93683.89762077603
1.1,q-0.25,0.33972173790715965,stable,5,independent,0.08657076314360858,0.03510510150725058,0,0.0,0.0,1,124,1,97416.1009582507
1.1,q0.0,0.2987695489589881,neutral,5,near,-0.2708050743227995,-0.27080507935220527,0,0.0,0.0,1,436,207,67305.60631460261
1.1,q0.0,0.2987695489589881,neutral,5,independent,0.08657076314360858,0.03510510150725058,0,0.0,0.0,1,75,1,47135.01864101643
1.1,q0.25,0.24735379646983366,unstable,5,near,-0.2708050743227995,-0.27080507935220527,0,0.0,0.0,1,9524,37,16317.179145435355
1.1,q0.25,0.24735379646983366,unstable,5,independent,0.08657076314360858,0.03510510150725058,0,0.0,0.0,1,1510,1,120397.59797663847
1.1,q0.75,0.10175445300727688,unstable,5,near,-0.2708050743227995,-0.27080507935220527,0,31852.862221810745,1.9999999091019591,0,-1,24,22789.097692779465
1.1,q0.75,0.10175445300727688,unstable,5,independent,0.08657076314360858,0.03510510150725058,0,24838.170038502394,1.9999998940277237,0,-1,1,62785.554252939
1.1,one_step,0.5,one_step,5,near,-0.2708050743227995,-0.27080507935220527,0,0.0,0.0,1,1,-1,101607.89609317937
1.1,one_step,0.5,one_step,5,independent,0.08657076314360858,0.03510510150725058,0,0.0,0.0,1,1,-1,22376.22280116235
1.1,uncoupled,0.0,unstable,6,near,-0.6591608000269605,-0.6591608050563663,0,219391.96544404374,1.999999994510124,0,-1,12,641991.0475623817
1.1,uncoupled,0.0,unstable,6,independent,0.8310887915027582,-0.9088564485699255,0,30390.1023237371,1.999999998650815,0,-1,1,44805.257140959104
1.1,q-1.0,0.4190126111476618,stable,6,near,-0.6591608000269605,-0.6591608050563663,0,0.0,0.0,1,29,-1,111462.64180654616
1.1,q-1.0,0.4190126111476618,stable,6,independent,0.8310887915027582,-0.9088564485699255,0,0.0,0.0,1,32,1,74081.72584163486
1.1,q-0.25,0.33972173790715965,stable,6,near,-0.6591608000269605,-0.6591608050563663,0,0.0,0.0,1,216,-1,14624.931660099879
1.1,q-0.25,0.33972173790715965,stable,6,independent,0.8310887915027582,-0.9088564485699255,0,0.0,0.0,1,72,1,38406.79474880336
1.1,q0.0,0.2987695489589881,neutral,6,near,-0.6591608000269605,-0.6591608050563663,0,0.0,0.0,1,246,52,173006.61906618963
1.1,q0.0,0.2987695489589881,neutral,6,independent,0.8310887915027582,-0.9088564485699255,0,0.0,0.0,1,99,1,25136.062274527532
1.1,q0.25,0.24735379646983366,unstable,6,near,-0.6591608000269605,-0.6591608050563663,0,0.0,0.0,1,864,24,111706.97137085702
1.1,q0.25,0.24735379646983366,unstable,6,independent,0.8310887915027582,-0.9088564485699255,0,0.0,0.0,1,7500,1,812474.723494808
1.1,q0.75,0.10175445300727688,unstable,6,near,-0.6591608000269605,-0.6591608050563663,0,39061.78396654326,1.9999998881720682,0,-1,17,496703.11775459273
1.1,q0.75,0.10175445300727688,unstable,6,independent,0.8310887915027582,-0.9088564485699255,0,24593.240900762252,1.9999999989863244,0,-1,1,96633.51644232028
1.1,one_step,0.5,one_step,6,near,-0.6591608000269605,-0.6591608050563663,0,0.0,0.0,1,1,-1,20528.77405991012
1.1,one_step,0.5,one_step,6,independent,0.8310887915027582,-0.9088564485699255,0,0.0,0.0,1,1,-1,127247.14265764365
1.1,uncoupled,0.0,unstable,7,near,-0.7154226024990262,-0.715422607528432,0,8274.132740610003,1.9999999698282782,0,-1,4,120418.67452737136
1.1,uncoupled,0.0,unstable,7,independent,-1.3097076124298,-0.31138348015304995,0,6858.50750716603,1.9999999305231553,0,-1,1,148835.08919341688
1.1,q-1.0,0.4190126111476618,stable,7,near,-0.7154226024990262,-0.715422607528432,0,0.0,0.0,1,27,-1,179117.7138426344
1.1,q-1.0,0.4190126111476618,stable,7,independent,-1.3097076124298,-0.31138348015304995,0,0.0,0.0,1,93,1,172503.211144807
1.1,q-0.25,0.33972173790715965,stable,7,near,-0.7154226024990262,-0.715422607528432,0,0.0,0.0,1,74,-1,17679.918735542225
1.1,q-0.25,0.33972173790715965,stable,7,independent,-1.3097076124298,-0.31138348015304995,0,0.0,0.0,1,88,1,61576.635704977685
1.1,q0.0,0.2987695489589881,neutral,7,near,-0.7154226024990262,-0.715422607528432,0,0.0,0.0,1,212,14,79082.76577485069
1.1,q0.0,0.2987695489589881,neutral,7,independent,-1.3097076124298,-0.31138348015304995,0,0.0,0.0,1,82,1,108019.75836919347
1.1,q0.25,0.24735379646983366,unstable,7,near,-0.7154226024990262,-0.715422607528432,0,0.0,0.0,1,425,13,48663.66778363634
1.1,q0.25,0.24735379646983366,unstable,7,independent,-1.3097076124298,-0.31138348015304995,0,0.0,0.0,1,245,1,95916.76626321353
1.1,q0.75,0.10175445300727688,unstable,7,near,-0.7154226024990262,-0.715422607528432,0,45955.554779484904,1.9999998233063654,0,-1,7,60258.9878593973
1.1,q0.75,0.10175445300727688,unstable,7,independent,-1.3097076124298,-0.31138348015304995,0,23843.420978976148,1.9999999934142854,0,-1,1,45241.92802773312
1.1,one_step,0.5,one_step,7,near,-0.7154226024990262,-0.715422607528432,0,0.0,0.0,1,1,-1,878420.1463132201
1.1,one_step,0.5,one_step,7,independent,-1.3097076124298,-0.31138348015304995,0,0.0,0.0,1,1,-1,12613.75839756063
1.1,uncoupled,0.0,unstable,8,near,-0.2991431165236544,-0.29914312155306017,0,21516.030057496122,1.9999999982490846,0,-1,12,61044.973550163544
1.1,uncoupled,0.0,unstable,8,independent,-0.4381802952369257,1.3489839950470641,0,44556.2330666755,1.9999999997633815,0,-1,1,132179.30144556737
1.1,q-1.0,0.4190126111476618,stable,8,near,-0.2991431165236544,-0.29914312155306017,0,0.0,0.0,1,40,-1,77310.61601408826
1.1,q-1.0,0.4190126111476618,stable,8,independent,-0.4381802952369257,1.3489839950470641,0,0.0,0.0,1,69,1,72547.21246138311
1.1,q-0.25,0.33972173790715965,stable,8,near,-0.2991431165236544,-0.29914312155306017,0,0.0,0.0,1,198,31,23725.7429364407
1.1,q-0.25,0.33972173790715965,stable,8,independent,-0.4381802952369257,1.3489839950470641,0,0.0,0.0,1,95,1,179723.23138201385
1.1,q0.0,0.2987695489589881,neutral,8,near,-0.2991431165236544,-0.29914312155306017,0,0.0,0.0,1,109,26,35774.96394728362
1.1,q0.0,0.2987695489589881,neutral,8,independent,-0.4381802952369257,1.3489839950470641,0,0.0,0.0,1,276,1,77562.23539800239
1.1,q0.25,0.24735379646983366,unstable,8,near,-0.2991431165236544,-0.29914312155306017,0,0.0,0.0,1,2829,20,122266.11500375957
1.1,q0.25,0.24735379646983366,unstable,8,independent,-0.4381802952369257,1.3489839950470641,0,0.0,0.0,1,2397,1,81197.7661998587
1.1,q0.75,0.10175445300727688,unstable,8,near,-0.2991431165236544,-0.29914312155306017,0,37819.801820135996,1.999999965058685,0,-1,14,1052921.749502895
1.1,q0.75,0.10175445300727688,unstable,8,independent,-0.4381802952369257,1.3489839950470641,0,11583.348039503879,1.9999999953143037,0,-1,1,127939.91183028738
1.1,one_step,0.5,one_step,8,near,-0.2991431165236544,-0.29914312155306017,0,0.0,0.0,1,1,-1,168002.7672933083
1.1,one_step,0.5,one_step,8,independent,-0.4381802952369257,1.3489839950470641,0,0.0,0.0,1,1,-1,108517.04653758815
1.1,uncoupled,0.0,unstable,9,near,0.1398716552241761,0.13987165019477038,0,41509.497223667924,1.9999999926415843,0,-1,20,730623.2725099196
1.1,uncoupled,0.0,unstable,9,independent,0.5350598938267489,1.9331525981829625,0,699059.9824698139,1.999999999839765,0,-1,1,351585.16995264194
1.1,q-1.0,0.4190126111476618,stable,9,near,0.1398716552241761,0.13987165019477038,0,0.0,0.0,1,12,-1,58887.31131266764
1.1,q-1.0,0.4190126111476618,stable,9,independent,0.5350598938267489,1.9331525981829625,0,0.0,0.0,1,39,1,57384.56134126369
1.1,q-0.25,0.33972173790715965,stable,9,near,0.1398716552241761,0.13987165019477038,0,0.0,0.0,1,32,-1,148095.79479236418
1.1,q-0.25,0.33972173790715965,stable,9,independent,0.5350598938267489,1.9331525981829625,0,0.0,0.0,1,508,1,310828.03490511485
1.1,q0.0,0.2987695489589881,neutral,9,near,0.1398716552241761,0.13987165019477038,0,0.0,0.0,1,88,-1,447977.96670853766
1.1,q0.0,0.2987695489589881,neutral,9,independent,0.5350598938267489,1.9331525981829625,0,0.0,0.0,1,87,1,10309.563306792928
1.1,q0.25,0.24735379646983366,unstable,9,near,0.1398716552241761,0.13987165019477038,0,0.0,0.0,1,1016,121,214007.51307596976
1.1,q0.25,0.24735379646983366,unstable,9,independent,0.5350598938267489,1.9331525981829625,0,0.0,0.0,1,5855,1,64342.08002831857
1.1,q0.75,0.10175445300727688,unstable,9,near,0.1398716552241761,0.13987165019477038,0,5930.111889013983,1.9999999776631916,0,-1,39,367465.17788658146
1.1,q0.75,0.10175445300727688,unstable,9,independent,0.5350598938267489,1.9331525981829625,0,10249.50517419193,1.9999999995715483,0,-1,1,167896.40295259724
1.1,one_step,0.5,one_step,9,near,0.1398716552241761,0.13987165019477038,0,0.0,0.0,1,1,-1,88592.03286634592
1.1,one_step,0.5,one_step,9,independent,0.5350598938267489,1.9331525981829625,0,0.0,0.0,1,1,-1,174714.51062820942
1.1,uncoupled,0.0,unstable,10,near,-0.6022806636720455,-0.6022806687014512,0,21618.638077470903,1.99999999405844,0,-1,13,122409.6291092166
1.1,uncoupled,0.0,unstable,10,independent,0.8900431829179619,-0.6663277944315258,0,15297.528344253085,1.9999999989371149,0,-1,1,278994.8700335569
1.1,q-1.0,0.4190126111476618,stable,10,near,-0.6022806636720455,-0.6022806687014512,0,0.0,0.0,1,22,-1,59430.57727011293
1.1,q-1.0,0.4190126111476618,stable,10,independent,0.8900431829179619,-0.6663277944315258,0,0.0,0.0,1,60,1,578254.977146973
1.1,q-0.25,0.33972173790715965,stable,10,near,-0.6022806636720455,-0.6022806687014512,0,0.0,0.0,1,104,-1,15527.82091431171
1.1,q-0.25,0.33972173790715965,stable,10,independent,0.8900431829179619,-0.6663277944315258,0,0.0,0.0,1,71,1,37565.77739268528
1.1,q0.0,0.2987695489589881,neutral,10,near,-0.6022806636720455,-0.6022806687014512,0,0.0,0.0,1,107,-1,93484.92391208038
1.1,q0.0,0.2987695489589881,neutral,10,independent,0.8900431829179619,-0.6663277944315258,0,0.0,0.0,1,524,1,152213.87515964903
1.1,q0.25,0.24735379646983366,unstable,10,near,-0.6022806636720455,-0.6022806687014512,0,0.0,0.0,1,2862,39,67467.45673868952
1.1,q0.25,0.24735379646983366,unstable,10,independent,0.8900431829179619,-0.6663277944315258,0,0.0,0.0,1,2484,1,24496.774270607166
1.1,q0.75,0.10175445300727688,unstable,10,near,-0.6022806636720455,-0.6022806687014512,0,17420.471916516,1.9999999917017373,0,-1,14,76543.84935091657
1.1,q0.75,0.10175445300727688,unstable,10,independent,0.8900431829179619,-0.6663277944315258,0,9889.352786282587,1.9999994654824453,0,-1,1,485180.1746230309
1.1,one_step,0.5,one_step,10,near,-0.6022806636720455,-0.6022806687014512,0,0.0,0.0,1,1,-1,316434.46431417635
1.1,one_step,0.5,one_step,10,independent,0.8900431829179619,-0.6663277944315258,0,0.0,0.0,1,1,-1,68723.71088099435
1.1,uncoupled,0.0,unstable,11,near,-3.2475293630262243,-3.2475293680556296,0,87866.44725956686,1.9999999927788805,0,-1,18,343276.52189786115
1.1,uncoupled,0.0,unstable,11,independent,0.10619325562016775,-0.33624717523423614,0,16068.547325831845,1.9999999905899277,0,-1,1,301416.4092239752
1.1,q-1.0,0.4190126111476618,stable,11,near,-3.2475293630262243,-3.2475293680556296,0,0.0,0.0,1,18,-1,416480.16567462264
1.1,q-1.0,0.4190126111476618,stable,11,independent,0.10619325562016775,-0.33624717523423614,0,0.0,0.0,1,35,1,36763.21359319713
1.1,q-0.25,0.33972173790715965,stable,11,near,-3.2475293630262243,-3.2475293680556296,0,0.0,0.0,1,135,39,31925.417438193574
1.1,q-0.25,0.33972173790715965,stable,11,independent,0.10619325562016775,-0.33624717523423614,0,0.0,0.0,1,106,1,15595.325545600843
1.1,q0.0,0.2987695489589881,neutral,11,near,-3.2475293630262243,-3.2475293680556296,0,0.0,0.0,1,80,-1,131103.869860982
1.1,q0.0,0.2987695489589881,neutral,11,independent,0.10619325562016775,-0.33624717523423614,0,0.0,0.0,1,267,1,179092.88643712332
1.1,q0.25,0.24735379646983366,unstable,11,near,-3.2475293630262243,-3.2475293680556296,0,0.0,0.0,1,484,34,47210.653720668095
1.1,q0.25,0.24735379646983366,unstable,11,independent,0.10619325562016775,-0.33624717523423614,0,0.0,0.0,1,2121,1,17228.677305421472
1.1,q0.75,0.10175445300727688,unstable,11,near,-3.2475293630262243,-3.2475293680556296,0,730399.892239865,1.999999977794714,0,-1,24,414275.3207970716
1.1,q0.75,0.10175445300727688,unstable,11,independent,0.10619325562016775,-0.33624717523423614,0,14411.335582655463,1.999999998480286,0,-1,1,80230.7520621069
1.1,one_step,0.5,one_step,11,near,-3.2475293630262243,-3.2475293680556296,0,0.0,0.0,1,1,-1,28389.00120317115
1.1,one_step,0.5,one_step,11,independent,0.10619325562016775,-0.33624717523423614,0,0.0,0.0,1,1,-1,113973.63583967366
1.1,uncoupled,0.0,unstable,12,near,1.04764967680515,1.0476496717757442,0,10336.271684474701,1.9999999931286585,0,-1,10,76822.17653176175
1.1,uncoupled,0.0,unstable,12,independent,2.6333752731367945,-2.691369936173782,0,47024.73501137295,1.9999999980958567,0,-1,1,110897.33921185581
1.1,q-1.0,0.4190126111476618,stable,12,near,1.04764967680515,1.0476496717757442,0,0.0,0.0,1,34,-1,94038.17874423089
1.1,q-1.0,0.4190126111476618,stable,12,independent,2.6333752731367945,-2.691369936173782,0,0.0,0.0,1,24,1,176073.8053855495
1.1,q-0.25,0.33972173790715965,stable,12,near,1.04764967680515,1.0476496717757442,0,0.0,0.0,1,107,-1,36096.951365843335
1.1,q-0.25,0.33972173790715965,stable,12,independent,2.6333752731367945,-2.691369936173782,0,0.0,0.0,1,63,1,121056.16042404297
1.1,q0.0,0.2987695489589881,neutral,12,near,1.04764967680515,1.0476496717757442,0,0.0,0.0,1,126,19,24649.140877485595
1.1,q0.0,0.2987695489589881,neutral,12,independent,2.6333752731367945,-2.691369936173782,0,0.0,0.0,1,134,1,124255.46399683371
1.1,q0.25,0.24735379646983366,unstable,12,near,1.04764967680515,1.0476496717757442,0,0.0,0.0,1,4014,15,101687.91752030118
1.1,q0.25,0.24735379646983366,unstable,12,independent,2.6333752731367945,-2.691369936173782,0,0.0,0.0,1,4727,1,325635.7072894455
1.1,q0.75,0.10175445300727688,unstable,12,near,1.04764967680515,1.0476496717757442,0,18876.736065918074,1.999999990005891,0,-1,11,928329.9685334871
1.1,q0.75,0.10175445300727688,unstable,12,independent,2.6333752731367945,-2.691369936173782,0,12711.211817206591,1.9999994951356992,0,-1,1,130392.34951638065
1.1,one_step,0.5,one_step,12,near,1.04764967680515,1.0476496717757442,0,0.0,0.0,1,1,-1,20419.798834759153
1.1,one_step,0.5,one_step,12,independent,2.6333752731367945,-2.691369936173782,0,0.0,0.0,1,1,-1,41282.25350790878
1.1,uncoupled,0.0,unstable,13,near,0.6204614496533163,0.6204614446239105,0,39469.9396210048,1.9999999999963876,0,-1,7,202047.71100081896
1.1,uncoupled,0.0,unstable,13,independent,-0.586919460514914,0.2992635201469558,0,37999.123227825345,1.9999999992584472,0,-1,1,42239.883305486044
1.1,q-1.0,0.4190126111476618,stable,13,near,0.6204614496533163,0.6204614446239105,0,0.0,0.0,1,34,-1,84077.51714616973
1.1,q-1.0,0.4190126111476618,stable,13,independent,-0.586919460514914,0.2992635201469558,0,0.0,0.0,1,26,1,212640.66972937388
1.1,q-0.25,0.33972173790715965,stable,13,near,0.6204614496533163,0.6204614446239105,0,0.0,0.0,1,146,35,236292.11378569476
1.1,q-0.25,0.33972173790715965,stable,13,independent,-0.586919460514914,0.2992635201469558,0,0.0,0.0,1,271,1,174188.79059021518
1.1,q0.0,0.2987695489589881,neutral,13,near,0.6204614496533163,0.6204614446239105,0,0.0,0.0,1,154,11,38326.274908827254
1.1,q0.0,0.2987695489589881,neutral,13,independent,-0.586919460514914,0.2992635201469558,0,0.0,0.0,1,140,1,126020.94789418898
1.1,q0.25,0.24735379646983366,unstable,13,near,0.6204614496533163,0.6204614446239105,0,0.0,0.0,1,2721,9,52996.29958719451
1.1,q0.25,0.24735379646983366,unstable,13,independent,-0.586919460514914,0.2992635201469558,0,0.0,0.0,1,2177,1,78698.10335201405
1.1,q0.75,0.10175445300727688,unstable,13,near,0.6204614496533163,0.6204614446239105,0,20689.972798667375,1.9999999988725692,0,-1,8,161133.66958756582
1.1,q0.75,0.10175445300727688,unstable,13,independent,-0.586919460514914,0.2992635201469558,0,420055.76557932765,1.9999999582868864,0,-1,1,238253.5038780422
1.1,one_step,0.5,one_step,13,near,0.6204614496533163,0.6204614446239105,0,0.0,0.0,1,1,-1,328160.82173671963
1.1,one_step,0.5,one_step,13,independent,-0.586919460514914,0.2992635201469558,0,0.0,0.0,1,1,-1,79071.75208134242
1.1,uncoupled,0.0,unstable,14,near,1.7227940096938434,1.7227940046644377,0,39958.32392106168,1.999999998844032,0,-1,19,45993.52236530182
1.1,uncoupled,0.0,unstable,14,independent,0.054632482933341976,0.0693012544772187,0,9865.022013901873,1.9999999999906233,0,-1,1,46075.13060258387
1.1,q-1.0,0.4190126111476618,stable,14,near,1.7227940096938434,1.7227940046644377,0,0.0,0.0,1,13,-1,109068.99517949321
1.1,q-1.0,0.4190126111476618,stable,14,independent,0.054632482933341976,0.0693012544772187,0,0.0,0.0,1,25,-1,184446.85139466723
1.1,q-0.25,0.33972173790715965,stable,14,near,1.7227940096938434,1.7227940046644377,0,0.0,0.0,1,47,-1,667500.7154036443
1.1,q-0.25,0.33972173790715965,stable,14,independent,0.054632482933341976,0.0693012544772187,0,0.0,0.0,1,64,1,561847.3451228907
1.1,q0.0,0.2987695489589881,neutral,14,near,1.7227940096938434,1.7227940046644377,0,0.0,0.0,1,143,-1,86028.30227901902
1.1,q0.0,0.2987695489589881,neutral,14,independent,0.054632482933341976,0.0693012544772187,0,0.0,0.0,1,132,1,157456.03076629248
1.1,q0.25,0.24735379646983366,unstable,14,near,1.7227940096938434,1.7227940046644377,0,0.0,0.0,1,990,93,67481.95277348651
1.1,q0.25,0.24735379646983366,unstable,14,independent,0.054632482933341976,0.0693012544772187,0,0.0,0.0,1,804,1,60338.202516458
1.1,q0.75,0.10175445300727688,unstable,14,near,1.7227940096938434,1.7227940046644377,0,21729.17916620639,1.9999999433615017,0,-1,27,2293723.533992833
1.1,q0.75,0.10175445300727688,unstable,14,independent,0.054632482933341976,0.0693012544772187,0,11590.025474611102,1.9999998650716428,0,-1,1,6042924.939809363
1.1,one_step,0.5,one_step,14,near,1.7227940096938434,1.7227940046644377,0,0.0,0.0,1,1,-1,1898079.0599175862
1.1,one_step,0.5,one_step,14,independent,0.054632482933341976,0.0693012544772187,0,0.0,0.0,1,1,-1,126995.09907028251
1.1,uncoupled,0.0,unstable,15,near,9.589495417604155,9.589495412574749,0,51256.856718086994,1.9999999988220778,0,-1,29,54232.38268852884
1.1,uncoupled,0.0,unstable,15,independent,1.2272957949957068,1.7179758924772701,0,20150.05679477916,1.999999999554634,0,-1,1,83421.31318061618
1.1,q-1.0,0.4190126111476618,stable,15,near,9.589495417604155,9.589495412574749,0,0.0,0.0,1,16,-1,48990.15691799783
1.1,q-1.0,0.4190126111476618,stable,15,independent,1.2272957949957068,1.7179758924772701,0,0.0,0.0,1,47,1,295589.2994333911
1.1,q-0.25,0.33972173790715965,stable,15,near,9.589495417604155,9.589495412574749,0,0.0,0.0,1,30,-1,487876.80951581296
1.1,q-0.25,0.33972173790715965,stable,15,independent,1.2272957949957068,1.7179758924772701,0,0.0,0.0,1,58,1,67186.79539806649
1.1,q0.0,0.2987695489589881,neutral,15,near,9.589495417604155,9.589495412574749,0,0.0,0.0,1,82,-1,58485.76809199921
1.1,q0.0,0.2987695489589881,neutral,15,independent,1.2272957949957068,1.7179758924772701,0,0.0,0.0,1,375,1,857671.1453597526
1.1,q0.25,0.24735379646983366,unstable,15,near,9.589495417604155,9.589495412574749,0,0.0,0.0,1,392,118,61571.83735361643
1.1,q0.25,0.24735379646983366,unstable,15,independent,1.2272957949957068,1.7179758924772701,0,0.0,0.0,1,161,1,44304.573769938754
1.1,q0.75,0.10175445300727688,unstable,15,near,9.589495417604155,9.589495412574749,0,17773.2718614456,1.999999999998534,0,-1,39,33774.64465059966
1.1,q0.75,0.10175445300727688,unstable,15,independent,1.2272957949957068,1.7179758924772701,0,142410.3451480651,1.9999993480598128,0,-1,1,3682683.0888773333
1.1,one_step,0.5,one_step,15,near,9.589495417604155,9.589495412574749,0,0.0,0.0,1,1,-1,21193.153791512646
1.1,one_step,0.5,one_step,15,independent,1.2272957949957068,1.7179758924772701,0,0.0,0.0,1,1,-1,142564.65649683334
1.1,uncoupled,0.0,unstable,16,near,1.6728696339056712,1.6728696288762654,0,50767.072510597485,1.9999999953285477,0,-1,54,257699.74283387823
1.1,uncoupled,0.0,unstable,16,independent,-0.7354233554842808,0.545588195834966,0,511550.21346831525,1.999999999983797,0,-1,1,257280.27914673963
1.1,q-1.0,0.4190126111476618,stable,16,near,1.6728696339056712,1.6728696288762654,0,0.0,0.0,1,16,-1,17961.186020388537
1.1,q-1.0,0.4190126111476618,stable,16,independent,-0.7354233554842808,0.545588195834966,0,0.0,0.0,1,34,1,86507.95327064762
1.1,q-0.25,0.33972173790715965,stable,16,near,1.6728696339056712,1.6728696288762654,0,0.0,0.0,1,26,-1,197824.24726081587
1.1,q-0.25,0.33972173790715965,stable,16,independent,-0.7354233554842808,0.545588195834966,0,0.0,0.0,1,143,1,184907.96885234377
1.1,q0.0,0.2987695489589881,neutral,16,near,1.6728696339056712,1.6728696288762654,0,0.0,0.0,1,33,-1,269838.10566855205
