stage,group,beta,gamma0,condition,seed,dtype,t,theoretical_scale,status,n,median,estimated_scale,ks,tail10,tail100,absolute_error,floored_error
B,wide,1.1,1.0,13,0,float64,0,1.0,記述的評価,4096,-0.011641013384488683,1.0293607659910764,0.007250934040609058,0.06298828125,0.00537109375,0.0293607659910764,0.0293607659910764
B,wide,1.1,1.0,13,0,float64,1,0.8004990217606297,記述的評価,4096,-0.02141668149473589,0.8030626190115131,0.011902257342104372,0.0634765625,0.005126953125,0.002563597250883398,0.0032024989177937826
B,wide,1.1,1.0,13,0,float64,2,0.7066942091576424,記述的評価,4096,-0.013821731938468862,0.7132843778637303,0.009553580132538486,0.061767578125,0.0078125,0.006590168706087973,0.009325346975664695
B,wide,1.1,1.0,13,0,float64,4,0.6146184170679442,記述的評価,4096,-0.009078399591712465,0.6118687187691193,0.01213311919096527,0.064208984375,0.007080078125,0.0027496982988248764,0.004473829977211545
B,wide,1.1,1.0,13,0,float64,8,0.5453736308529255,記述的評価,4096,-0.01191063926014245,0.5365672083824085,0.010295536620750556,0.0654296875,0.0078125,0.008806422470516995,0.016147503238732642
B,wide,1.1,1.0,13,0,float64,16,0.5109157182789641,記述的評価,4096,-0.0070423995069749685,0.49243225423185133,0.010169762088265366,0.0615234375,0.006591796875,0.018483464047112763,0.03617712938911902
B,wide,1.1,1.0,13,0,float64,32,0.5032774157688413,記述的評価,4096,-0.005453452965295372,0.5142055764996877,0.011249474171677987,0.058349609375,0.006103515625,0.010928160730846348,0.021713989915783792
B,wide,1.1,1.0,13,0,float64,64,0.5029412040762983,記述的評価,4096,0.006136925768038302,0.4842349036173089,0.014921246272404542,0.069580078125,0.00634765625,0.018706300458989356,0.03719381173659323
B,wide,1.1,1.0,13,0,float64,128,0.5029405749468411,記述的評価,4096,-0.00136204304546604,0.5167981819680798,0.011448236548863122,0.06689453125,0.0087890625,0.013857607021238727,0.02755316972130042
B,wide,1.1,1.0,13,0,float64,256,0.5029405749446421,記述的評価,4096,-0.01843170914246208,0.5139894513100467,0.013102254095565924,0.06494140625,0.00634765625,0.011048876365404636,0.021968552381403647
B,wide,1.1,1.0,13,0,float64,512,0.5029405749446421,記述的評価,4096,0.007575026563730247,0.48198089377960823,0.016073310816664743,0.06591796875,0.008056640625,0.020959681165033828,0.041674269703415416
B,wide,1.1,1.0,13,0,float64,1024,0.5029405749446421,記述的評価,4096,-0.0010923133219513442,0.5016564360757133,0.008682771144429724,0.068359375,0.007568359375,0.0012841388689287525,0.0025532616235428925
B,wide,1.1,1.0,13,0,float64,2048,0.5029405749446421,記述的評価,4096,6.354255986545682e-05,0.4988249740644709,0.007539637165289159,0.060546875,0.00732421875,0.004115600880171155,0.008183075864627055
B,wide,1.1,1.0,13,0,float64,4096,0.5029405749446421,記述的評価,4096,0.001987738954495763,0.4844386344018415,0.013407055067229612,0.060546875,0.005859375,0.018501940542800577,0.03678752811867895
B,wide,1.1,1.0,13,1,float64,0,1.0,記述的評価,4096,0.007146805813150426,1.0253006877507789,0.009410685592339263,0.06494140625,0.007080078125,0.025300687750778872,0.025300687750778872
B,wide,1.1,1.0,13,1,float64,1,0.8004990217606297,記述的評価,4096,0.013846028585300848,0.7976277838073568,0.008365851890101417,0.064208984375,0.0048828125,0.0028712379532729315,0.003586810071245168
B,wide,1.1,1.0,13,1,float64,2,0.7066942091576424,記述的評価,4096,0.03199867657076687,0.7062363010512793,0.018161891343946635,0.0673828125,0.00732421875,0.00045790810636303636,0.0006479579150773694
B,wide,1.1,1.0,13,1,float64,4,0.6146184170679442,記述的評価,4096,0.027704223745694923,0.6138611045656523,0.017485285933315442,0.064697265625,0.009033203125,0.0007573125022918292,0.001232166953122901
B,wide,1.1,1.0,13,1,float64,8,0.5453736308529255,記述的評価,4096,0.01692258870755594,0.5369693013978472,0.012909673303660552,0.06396484375,0.0048828125,0.008404329455078297,0.015410223339794638
B,wide,1.1,1.0,13,1,float64,16,0.5109157182789641,記述的評価,4096,0.013822510498750253,0.5314942762228343,0.016448516430532245,0.064697265625,0.00830078125,0.0205785579438702,0.04027779378796513
B,wide,1.1,1.0,13,1,float64,32,0.5032774157688413,記述的評価,4096,0.018310391528184703,0.49390049907605577,0.013449777196522239,0.068359375,0.007080078125,0.009376916692785564,0.018631705693490614
B,wide,1.1,1.0,13,1,float64,64,0.5029412040762983,記述的評価,4096,0.0012054175503969325,0.49292722376136944,0.010596261936292206,0.06005859375,0.006591796875,0.010013980314928839,0.01991083696019799
B,wide,1.1,1.0,13,1,float64,128,0.5029405749468411,記述的評価,4096,0.0020607561573217433,0.4916701310294159,0.012743657969091826,0.057373046875,0.00439453125,0.011270443917425155,0.02240909657888787
B,wide,1.1,1.0,13,1,float64,256,0.5029405749446421,記述的評価,4096,-0.010786073763811424,0.5148159714847008,0.016592676486464897,0.064697265625,0.0048828125,0.011875396540058758,0.023611927793588467
B,wide,1.1,1.0,13,1,float64,512,0.5029405749446421,記述的評価,4096,0.018106191182813765,0.5011813458303216,0.01554480862678248,0.0654296875,0.00634765625,0.0017592291143204708,0.0034978866330562146
B,wide,1.1,1.0,13,1,float64,1024,0.5029405749446421,記述的評価,4096,0.011200301076848485,0.5102180602775253,0.011667180332460836,0.06494140625,0.0087890625,0.0072774853328831934,0.014469871184451992
B,wide,1.1,1.0,13,1,float64,2048,0.5029405749446421,記述的評価,4096,0.014755572171294355,0.4852360771032103,0.015512059925948452,0.054931640625,0.0078125,0.017704497841431743,0.035201967634805466
B,wide,1.1,1.0,13,1,float64,4096,0.5029405749446421,記述的評価,4096,0.019383433278366682,0.5087049848616529,0.018676179529239778,0.0546875,0.00634765625,0.005764409917010882,0.011461413543032121
B,wide,1.1,1.0,13,2,float64,0,1.0,記述的評価,4096,-0.009763656646886418,1.0118730806851883,0.010644271271773198,0.0615234375,0.006591796875,0.01187308068518833,0.01187308068518833
B,wide,1.1,1.0,13,2,float64,1,0.8004990217606297,記述的評価,4096,0.002491285536388663,0.8033734173012532,0.009708629501750998,0.06884765625,0.0068359375,0.00287439554062352,0.0035907545949294614
B,wide,1.1,1.0,13,2,float64,2,0.7066942091576424,記述的評価,4096,0.0303946571964158,0.7164289794396315,0.022657549935424237,0.06103515625,0.007080078125,0.009734770281989102,0.01377508143669756
B,wide,1.1,1.0,13,2,float64,4,0.6146184170679442,記述的評価,4096,0.020640841394402826,0.6161428157413147,0.01873644912571959,0.05419921875,0.004638671875,0.0015243986733705084,0.002480235917177195
B,wide,1.1,1.0,13,2,float64,8,0.5453736308529255,記述的評価,4096,0.020345790088263163,0.566488026176869,0.014859916100077697,0.069091796875,0.005615234375,0.021114395323943547,0.03871546794611639
B,wide,1.1,1.0,13,2,float64,16,0.5109157182789641,記述的評価,4096,0.008135318303866358,0.5288702997457168,0.012297370665001583,0.062255859375,0.0068359375,0.01795458146675266,0.03514196338925184
B,wide,1.1,1.0,13,2,float64,32,0.5032774157688413,記述的評価,4096,-0.014220415528094266,0.49784584066941384,0.011114055319323857,0.060546875,0.00439453125,0.005431575099427488,0.01079240778394524
B,wide,1.1,1.0,13,2,float64,64,0.5029412040762983,記述的評価,4096,-0.006234392587163818,0.501191551737547,0.009754894526405211,0.06689453125,0.007568359375,0.0017496523387512397,0.0034788407165100956
B,wide,1.1,1.0,13,2,float64,128,0.5029405749468411,記述的評価,4096,-0.00448335882657728,0.4917304651268847,0.013248048524075628,0.055419921875,0.00390625,0.011210109819956404,0.022289133902432253
B,wide,1.1,1.0,13,2,float64,256,0.5029405749446421,記述的評価,4096,0.019509384027524463,0.48455115912296265,0.019853718725060532,0.058837890625,0.00830078125,0.01838941582167941,0.036563794487457106
B,wide,1.1,1.0,13,2,float64,512,0.5029405749446421,記述的評価,4096,0.014949577813941253,0.5160725774637147,0.018281487798211593,0.061279296875,0.006103515625,0.01313200251907265,0.02611044559393139
B,wide,1.1,1.0,13,2,float64,1024,0.5029405749446421,記述的評価,4096,0.011244727666029778,0.5201633732516773,0.018172107375316826,0.065673828125,0.00439453125,0.017222798307035214,0.03424420133319111
B,wide,1.1,1.0,13,2,float64,2048,0.5029405749446421,記述的評価,4096,0.0048445029978006135,0.4891951156175922,0.012296657992631521,0.05859375,0.00634765625,0.013745459327049847,0.027330185735288486
B,wide,1.1,1.0,13,2,float64,4096,0.5029405749446421,記述的評価,4096,-0.006784396890246814,0.5114960164498723,0.011914066552323743,0.06591796875,0.005126953125,0.008555441505230243,0.017010839712369455
B,wide,1.1,1.0,13,3,float64,0,1.0,記述的評価,4096,-0.0038944270949551746,0.995273860145053,0.010339191058696073,0.061279296875,0.003662109375,0.004726139854946965,0.004726139854946965
B,wide,1.1,1.0,13,3,float64,1,0.8004990217606297,記述的評価,4096,-0.004126111622943466,0.8350393561999312,0.011081547577137363,0.060791015625,0.00537109375,0.03454033443930149,0.04314850299670942
B,wide,1.1,1.0,13,3,float64,2,0.7066942091576424,記述的評価,4096,0.009169948357193938,0.7197509770482616,0.013145213638627862,0.071533203125,0.005126953125,0.01305676789061927,0.018475838235865176
B,wide,1.1,1.0,13,3,float64,4,0.6146184170679442,記述的評価,4096,0.0030358389386113166,0.6087075434429152,0.010916740539584635,0.068115234375,0.00537109375,0.005910873625028956,0.009617143679532023
B,wide,1.1,1.0,13,3,float64,8,0.5453736308529255,記述的評価,4096,0.0021182456360263778,0.5270960556424586,0.011673494182774857,0.06201171875,0.00537109375,0.0182775752104668,0.033513859446929944
B,wide,1.1,1.0,13,3,float64,16,0.5109157182789641,記述的評価,4096,0.023826790606786163,0.5139058797265017,0.018294723861432605,0.064453125,0.005859375,0.0029901614475376093,0.005852553250093897
B,wide,1.1,1.0,13,3,float64,32,0.5032774157688413,記述的評価,4096,0.005554021309431811,0.5058204939889495,0.0095047534029995,0.056640625,0.004150390625,0.0025430782201081303,0.005053034649335791
B,wide,1.1,1.0,13,3,float64,64,0.5029412040762983,記述的評価,4096,-0.0013997216374582056,0.49780376421614847,0.013340619769670437,0.063720703125,0.005126953125,0.005137439860149806,0.010214792143716336
B,wide,1.1,1.0,13,3,float64,128,0.5029405749468411,記述的評価,4096,-0.005490506206111072,0.5112046288378392,0.010386539157745678,0.059814453125,0.0078125,0.008264053890998158,0.016431471833171618
B,wide,1.1,1.0,13,3,float64,256,0.5029405749446421,記述的評価,4096,0.00023359668455872327,0.5103148807994965,0.01136124853019932,0.06689453125,0.00439453125,0.007374305854854435,0.014662380054872515
B,wide,1.1,1.0,13,3,float64,512,0.5029405749446421,記述的評価,4096,-2.8883817680703265e-05,0.5058172159766621,0.0076507896250326834,0.062744140625,0.006591796875,0.002876641032020011,0.005719643980477492
B,wide,1.1,1.0,13,3,float64,1024,0.5029405749446421,記述的評価,4096,0.022505616016217745,0.4931913385070654,0.01766169860042638,0.058349609375,0.005126953125,0.009749236437576636,0.019384469902134504
B,wide,1.1,1.0,13,3,float64,2048,0.5029405749446421,記述的評価,4096,0.008438532028372529,0.5074081940380737,0.01526205501096789,0.061279296875,0.0078125,0.0044676190934316296,0.008882995956179066
B,wide,1.1,1.0,13,3,float64,4096,0.5029405749446421,記述的評価,4096,0.008708274876422705,0.49818052830884907,0.013611655521943211,0.062744140625,0.00732421875,0.004760046635792992,0.009464431531134514
B,wide,1.1,1.0,13,4,float64,0,1.0,記述的評価,4096,0.008833032824393693,0.9917188232891365,0.008960126587791994,0.06201171875,0.006591796875,0.00828117671086348,0.00828117671086348
B,wide,1.1,1.0,13,4,float64,1,0.8004990217606297,記述的評価,4096,0.02975647243947313,0.7948048157877824,0.016875904895374272,0.057861328125,0.006591796875,0.0056942059728473104,0.007113320339009768
B,wide,1.1,1.0,13,4,float64,2,0.7066942091576424,記述的評価,4096,0.011691148129124982,0.7141886854073483,0.009026121583720181,0.060546875,0.007080078125,0.007494476249705895,0.010604977588027895
B,wide,1.1,1.0,13,4,float64,4,0.6146184170679442,記述的評価,4096,0.010381171589419657,0.6236357847094038,0.011983966184180184,0.060302734375,0.004638671875,0.009017367641459662,0.01467148948200623
B,wide,1.1,1.0,13,4,float64,8,0.5453736308529255,記述的評価,4096,0.003640673754565424,0.5310106972437694,0.008030196606076512,0.060302734375,0.005615234375,0.014362933609156081,0.02633595171569531
B,wide,1.1,1.0,13,4,float64,16,0.5109157182789641,記述的評価,4096,0.003431507497162742,0.5034838408501252,0.008004555076967623,0.06298828125,0.006591796875,0.0074318774288388845,0.014546190619997759
B,wide,1.1,1.0,13,4,float64,32,0.5032774157688413,記述的評価,4096,-0.008105385862516388,0.5188800870354711,0.011692336193184438,0.071044921875,0.00830078125,0.01560267126662973,0.031002128801655073
B,wide,1.1,1.0,13,4,float64,64,0.5029412040762983,記述的評価,4096,-0.0023385521888758436,0.5154847496298393,0.014779480755787167,0.068115234375,0.0068359375,0.01254354555354098,0.024940381603011538
B,wide,1.1,1.0,13,4,float64,128,0.5029405749468411,記述的評価,4096,0.00774380855942345,0.48638212130215785,0.01236891416381286,0.059326171875,0.00537109375,0.016558453644683224,0.03292328054151008
B,wide,1.1,1.0,13,4,float64,256,0.5029405749446421,記述的評価,4096,-0.013772818643650953,0.5139076218263613,0.013589914206035836,0.0634765625,0.005859375,0.010967046881719233,0.02180585028942308
B,wide,1.1,1.0,13,4,float64,512,0.5029405749446421,記述的評価,4096,-0.019380946045663656,0.4833680266379782,0.0201280808145593,0.058837890625,0.0068359375,0.019572548306663884,0.0389162244641292
B,wide,1.1,1.0,13,4,float64,1024,0.5029405749446421,記述的評価,4096,0.00010819677274206582,0.5112749649475135,0.007895308972035942,0.066162109375,0.008056640625,0.008334390002871395,0.016571321579669226
B,wide,1.1,1.0,13,4,float64,2048,0.5029405749446421,記述的評価,4096,-0.0028401571331275613,0.50920918338914,0.009412168564044143,0.0654296875,0.0078125,0.006268608444497947,0.012463914738213205
B,wide,1.1,1.0,13,4,float64,4096,0.5029405749446421,記述的評価,4096,-0.009951960997284123,0.5072328339659108,0.010911910498863753,0.063232421875,0.00634765625,0.0042922590212687295,0.008534326389834767
B,wide,1.1,10.0,14,0,float64,0,10.0,記述的評価,4096,0.03010200688770189,9.66883433065393,0.012646182687955143,0.05712890625,0.004150390625,0.3311656693460705,0.03311656693460705
B,wide,1.1,10.0,14,0,float64,1,0.9999999994421064,記述的評価,4096,0.02566280995113434,1.0085441434015479,0.012143486247604252,0.05615234375,0.00537109375,0.008544143959441475,0.008544143964208198
B,wide,1.1,10.0,14,0,float64,2,0.800499021540194,記述的評価,4096,0.019860251605665985,0.8031371612507674,0.012465367964115792,0.072265625,0.007568359375,0.0026381397105733617,0.0032956189071880054
B,wide,1.1,10.0,14,0,float64,4,0.651190893346382,記述的評価,4096,0.025924585210239773,0.6685755731216819,0.016190345282150798,0.06494140625,0.006103515625,0.017384679775299894,0.02669674891484181
B,wide,1.1,10.0,14,0,float64,8,0.5561568533710587,記述的評価,4096,0.0016377927048452333,0.5607722797921553,0.009149885522058643,0.06494140625,0.007568359375,0.00461542642109658,0.008298785483125645
B,wide,1.1,10.0,14,0,float64,16,0.5126983418448262,記述的評価,4096,0.0008530175573362354,0.511707158431572,0.00860981633933977,0.064697265625,0.005126953125,0.0009911834132542152,0.0019332682249130577
B,wide,1.1,10.0,14,0,float64,32,0.503350571719515,記述的評価,4096,-0.003096926176470776,0.4979164360598024,0.008845650457642962,0.0693359375,0.007080078125,0.0054341356597126245,0.01079592626893989
B,wide,1.1,10.0,14,0,float64,64,0.5029413405393353,記述的評価,4096,-0.006083243243948803,0.4938750141267983,0.011674243316476485,0.06396484375,0.005859375,0.009066326412536962,0.018026608039049995
B,wide,1.1,10.0,14,0,float64,128,0.5029405749473181,記述的評価,4096,-0.013990555043366562,0.5236028632877768,0.014462838239271636,0.06591796875,0.005615234375,0.02066228834045869,0.04108296162548233
B,wide,1.1,10.0,14,0,float64,256,0.5029405749446421,記述的評価,4096,-0.009239917435522103,0.5212444226180897,0.012971903826879738,0.067138671875,0.005859375,0.018303847673447615,0.03639365878456375
B,wide,1.1,10.0,14,0,float64,512,0.5029405749446421,記述的評価,4096,-0.0050261389169876615,0.4935048607552194,0.010691308339004113,0.055908203125,0.005126953125,0.009435714189422684,0.01876109158713484
B,wide,1.1,10.0,14,0,float64,1024,0.5029405749446421,記述的評価,4096,0.016443326520629718,0.5024377357290368,0.012154254537673992,0.059814453125,0.006591796875,0.000502839215605233,0.0009997984665694945
B,wide,1.1,10.0,14,0,float64,2048,0.5029405749446421,記述的評価,4096,0.013607661053472938,0.5011881680582463,0.010274773835299011,0.06103515625,0.005126953125,0.0017524068863957742,0.003484321953122711
B,wide,1.1,10.0,14,0,float64,4096,0.5029405749446421,記述的評価,4096,0.016177510899218872,0.5190958669337973,0.011452104953196873,0.0654296875,0.005615234375,0.016155291989155218,0.032121671612860836
B,wide,1.1,10.0,14,1,float64,0,10.0,記述的評価,4096,0.23341254690128413,10.323540472774534,0.009593888931061167,0.064697265625,0.007080078125,0.3235404727745337,0.03235404727745337
B,wide,1.1,10.0,14,1,float64,1,0.9999999994421064,記述的評価,4096,0.01024542597758269,0.9682666841142071,0.010348688872102607,0.066162109375,0.007080078125,0.03173331532789925,0.031733315345603065
B,wide,1.1,10.0,14,1,float64,2,0.800499021540194,記述的評価,4096,-0.008519034348755991,0.7921330997931437,0.008233938646239447,0.058349609375,0.004638671875,0.008365921747050309,0.010450883164046748
B,wide,1.1,10.0,14,1,float64,4,0.651190893346382,記述的評価,4096,-0.008799927070699761,0.638270676220667,0.00798884343902051,0.066650390625,0.004638671875,0.012920217125715006,0.019840905727842348
B,wide,1.1,10.0,14,1,float64,8,0.5561568533710587,記述的評価,4096,0.0037933049588850486,0.5652039936097731,0.011298154206892841,0.0615234375,0.003173828125,0.009047140238714446,0.016267245802828116
B,wide,1.1,10.0,14,1,float64,16,0.5126983418448262,記述的評価,4096,-0.00646632628234523,0.5038983607505831,0.01529307087869669,0.053955078125,0.004150390625,0.00879998109424307,0.017164052184328073
B,wide,1.1,10.0,14,1,float64,32,0.503350571719515,記述的評価,4096,0.008942656197670328,0.5034035146943505,0.009664291774837963,0.061279296875,0.005615234375,5.2942974835490375e-05,0.00010518111592608281
B,wide,1.1,10.0,14,1,float64,64,0.5029413405393353,記述的評価,4096,-0.00396998576519517,0.4854927803301051,0.010507975084784071,0.058349609375,0.005859375,0.017448560209230135,0.034693032373355824
B,wide,1.1,10.0,14,1,float64,128,0.5029405749473181,記述的評価,4096,-0.016398049545473293,0.5031493080564688,0.014989257356152752,0.06298828125,0.005126953125,0.00020873310915070498,0.00041502539176237527
B,wide,1.1,10.0,14,1,float64,256,0.5029405749446421,記述的評価,4096,0.0026226670375435086,0.47592841092831106,0.012442031167828715,0.064208984375,0.0068359375,0.027012164016330997,0.05370846052598597
B,wide,1.1,10.0,14,1,float64,512,0.5029405749446421,記述的評価,4096,0.009467548512696114,0.48965888447866895,0.013444799433551202,0.059326171875,0.005615234375,0.013281690465973106,0.026408071107476273
B,wide,1.1,10.0,14,1,float64,1024,0.5029405749446421,記述的評価,4096,-0.0018355219929079491,0.49000734470385354,0.01418437907127279,0.068359375,0.0078125,0.012933230240788518,0.025715225386641474
B,wide,1.1,10.0,14,1,float64,2048,0.5029405749446421,記述的評価,4096,0.025441908153441228,0.5107906836583228,0.02579240182948983,0.061279296875,0.007568359375,0.007850108713680748,0.015608421958289601
B,wide,1.1,10.0,14,1,float64,4096,0.5029405749446421,記述的評価,4096,-0.004777199087470723,0.5007226867036663,0.012975145182797743,0.06201171875,0.005859375,0.002217888240975796,0.0044098415428500985
B,wide,1.1,10.0,14,2,float64,0,10.0,記述的評価,4096,0.2601694534286543,9.788510555946324,0.015944850765449936,0.063232421875,0.005859375,0.21148944405367587,0.021148944405367586
B,wide,1.1,10.0,14,2,float64,1,0.9999999994421064,記述的評価,4096,-0.009696355569544669,0.9853714694794571,0.00845327509167837,0.0634765625,0.0068359375,0.014628529962649295,0.014628529970810458
B,wide,1.1,10.0,14,2,float64,2,0.800499021540194,記述的評価,4096,-0.0013049014851652997,0.8082159524372363,0.00911701460593084,0.064697265625,0.005615234375,0.0077169308970422845,0.009640150317978631
B,wide,1.1,10.0,14,2,float64,4,0.651190893346382,記述的評価,4096,-0.016581303936884867,0.6685196467882424,0.016108559100963316,0.0703125,0.005859375,0.017328753441860356,0.02661086575214563
B,wide,1.1,10.0,14,2,float64,8,0.5561568533710587,記述的評価,4096,0.01362645940585256,0.5420512932296869,0.010648336434960659,0.068115234375,0.006103515625,0.014105560141371765,0.025362557443773453
B,wide,1.1,10.0,14,2,float64,16,0.5126983418448262,記述的評価,4096,-0.0035406282386165402,0.523536441337408,0.007179501769489671,0.0654296875,0.00927734375,0.010838099492581743,0.02113933010507378
B,wide,1.1,10.0,14,2,float64,32,0.503350571719515,記述的評価,4096,0.013271153567317288,0.507325161181531,0.014742742091089833,0.058837890625,0.00439453125,0.003974589462016009,0.007896264920169382
B,wide,1.1,10.0,14,2,float64,64,0.5029413405393353,記述的評価,4096,0.0031091398143369697,0.5016433235956662,0.009953726230589488,0.0634765625,0.006591796875,0.0012980169436690447,0.002580851560695131
B,wide,1.1,10.0,14,2,float64,128,0.5029405749473181,記述的評価,4096,0.0014826735580534699,0.526206289566628,0.014368498393942497,0.06494140625,0.0078125,0.02326571461930982,0.046259370944066
B,wide,1.1,10.0,14,2,float64,256,0.5029405749446421,記述的評価,4096,-0.014240314252483174,0.5139116471637899,0.011771084058063597,0.064208984375,0.00634765625,0.010971072219147837,0.021813853893882806
B,wide,1.1,10.0,14,2,float64,512,0.5029405749446421,記述的評価,4096,-0.00289751058901048,0.5125222943835532,0.0119221515063343,0.0673828125,0.0048828125,0.009581719438911174,0.019051394769582508
B,wide,1.1,10.0,14,2,float64,1024,0.5029405749446421,記述的評価,4096,0.0024744233757822125,0.494636706386798,0.009537486277511775,0.06396484375,0.006103515625,0.00830386855784404,0.01651063559299831
B,wide,1.1,10.0,14,2,float64,2048,0.5029405749446421,記述的評価,4096,-0.006720222648914823,0.519738658703244,0.010656638443351074,0.061767578125,0.006103515625,0.016798083758601923,0.03339973864795232
B,wide,1.1,10.0,14,2,float64,4096,0.5029405749446421,記述的評価,4096,-0.003697035349393303,0.4945283766584065,0.010489467600564462,0.06396484375,0.005126953125,0.008412198286235573,0.016726028293027443
B,wide,1.1,10.0,14,3,float64,0,10.0,記述的評価,4096,-0.019960108224187246,10.10633389335476,0.008544241385353313,0.05859375,0.003173828125,0.10633389335476018,0.010633389335476019
B,wide,1.1,10.0,14,3,float64,1,0.9999999994421064,記述的評価,4096,-0.030214648050476245,0.9888923753921433,0.011796510768695034,0.0654296875,0.006103515625,0.011107624049963127,0.01110762405616
B,wide,1.1,10.0,14,3,float64,2,0.800499021540194,記述的評価,4096,-0.05408348284555784,0.8241926573817251,0.026021186060070756,0.058349609375,0.005859375,0.023693635841531058,0.029598581889511245
B,wide,1.1,10.0,14,3,float64,4,0.651190893346382,記述的評価,4096,-0.003051044968800069,0.6489636250301687,0.011559724486741474,0.060791015625,0.00634765625,0.0022272683162133378,0.003420300159247785
B,wide,1.1,10.0,14,3,float64,8,0.5561568533710587,記述的評価,4096,-0.013084804443389124,0.5727557961790577,0.012212577503599609,0.0673828125,0.006103515625,0.016598942807999006,0.02984579387521179
B,wide,1.1,10.0,14,3,float64,16,0.5126983418448262,記述的評価,4096,0.006265917119541304,0.5214197955720272,0.0075912410979559475,0.0615234375,0.005615234375,0.008721453727201012,0.017010887329611563
B,wide,1.1,10.0,14,3,float64,32,0.503350571719515,記述的評価,4096,-0.001172278205142908,0.4859212584251277,0.01256355823926436,0.06494140625,0.006591796875,0.01742931329438735,0.03462658885008595
B,wide,1.1,10.0,14,3,float64,64,0.5029413405393353,記述的評価,4096,0.02656576270173093,0.5084589530190223,0.018945247420527,0.05859375,0.00439453125,0.005517612479687073,0.010970687901237536
B,wide,1.1,10.0,14,3,float64,128,0.5029405749473181,記述的評価,4096,0.003055493025091985,0.514580252521462,0.007826040416702762,0.0634765625,0.006591796875,0.011639677574143859,0.02314324624805443
B,wide,1.1,10.0,14,3,float64,256,0.5029405749446421,記述的評価,4096,0.009085696157552047,0.5046251801023192,0.017762342700472278,0.066162109375,0.006103515625,0.0016846051576770993,0.0033495113371247117
B,wide,1.1,10.0,14,3,float64,512,0.5029405749446421,記述的評価,4096,-0.007418865193559446,0.49141421370455496,0.011899482764718305,0.054931640625,0.00390625,0.011526361240087102,0.02291793864783288
B,wide,1.1,10.0,14,3,float64,1024,0.5029405749446421,記述的評価,4096,-0.005215303970563469,0.4966542062889768,0.008279602167665323,0.060791015625,0.0029296875,0.0062863686556652865,0.012499227481014468
B,wide,1.1,10.0,14,3,float64,2048,0.5029405749446421,記述的評価,4096,-0.005749253685881297,0.47987265816581914,0.01858611674592936,0.06298828125,0.006103515625,0.023067916778822917,0.045866088218000645
B,wide,1.1,10.0,14,3,float64,4096,0.5029405749446421,記述的評価,4096,-0.014193711430611251,0.5164589946069835,0.014750161543171214,0.061767578125,0.006103515625,0.013518419662341463,0.026878761300635597
B,wide,1.1,10.0,14,4,float64,0,10.0,記述的評価,4096,-0.048037060036162205,10.146513566615504,0.011002285363201025,0.0615234375,0.0048828125,0.14651356661550352,0.014651356661550352
B,wide,1.1,10.0,14,4,float64,1,0.9999999994421064,記述的評価,4096,0.035941815906210775,1.0077489842133225,0.014107134051579318,0.06640625,0.006591796875,0.007748984771216105,0.007748984775539215
B,wide,1.1,10.0,14,4,float64,2,0.800499021540194,記述的評価,4096,0.0054292887270910445,0.7854888715377553,0.009461773893386982,0.06787109375,0.007568359375,0.015010150002438771,0.018750991067495133
B,wide,1.1,10.0,14,4,float64,4,0.651190893346382,記述的評価,4096,0.024424467798309486,0.6289028965989683,0.01798822499879793,0.057861328125,0.00634765625,0.022287996747413774,0.034226517869251474
B,wide,1.1,10.0,14,4,float64,8,0.5561568533710587,記述的評価,4096,0.006262014320542169,0.5543176591585391,0.010628848163357962,0.064208984375,0.006103515625,0.001839194212519546,0.0033069703292723175
B,wide,1.1,10.0,14,4,float64,16,0.5126983418448262,記述的評価,4096,0.01573304635322932,0.4956033432651329,0.016928982583302443,0.062255859375,0.00732421875,0.01709499857969332,0.033343190692173744
B,wide,1.1,10.0,14,4,float64,32,0.503350571719515,記述的評価,4096,0.009253150740172779,0.5220346821932316,0.01369485403699644,0.062744140625,0.00634765625,0.018684110473716542,0.03711947800096668
B,wide,1.1,10.0,14,4,float64,64,0.5029413405393353,記述的評価,4096,0.0060035835018283756,0.537670133368703,0.01694579226185866,0.06640625,0.007080078125,0.034728792829367694,0.06905137842143946
B,wide,1.1,10.0,14,4,float64,128,0.5029405749473181,記述的評価,4096,-0.006398166464068784,0.48059375922099645,0.01111653109382471,0.068115234375,0.006591796875,0.02234681572632169,0.04443231832838793
B,wide,1.1,10.0,14,4,float64,256,0.5029405749446421,記述的評価,4096,-0.020461903318953208,0.49764670425241686,0.015767316545994392,0.060546875,0.005859375,0.0052938706922252,0.010525837357242232
B,wide,1.1,10.0,14,4,float64,512,0.5029405749446421,記述的評価,4096,-0.0038952280292864974,0.49566549818691064,0.012808431730154557,0.06396484375,0.0068359375,0.007275076757731425,0.01446508219889036
B,wide,1.1,10.0,14,4,float64,1024,0.5029405749446421,記述的評価,4096,-0.004083329074504675,0.49745961249124115,0.006395775978461304,0.062255859375,0.006591796875,0.005480962453400906,0.010897833116773661
B,wide,1.1,10.0,14,4,float64,2048,0.5029405749446421,記述的評価,4096,0.01478168069356481,0.4878602165692677,0.01782621398162898,0.06103515625,0.005615234375,0.015080358375374359,0.029984374152024287
B,wide,1.1,10.0,14,4,float64,4096,0.5029405749446421,記述的評価,4096,0.00027875832266096635,0.49426652099136686,0.01455116766508735,0.06201171875,0.0078125,0.008674053953275196,0.017246677610431284
