stage,beta,gamma0,condition,seed,dtype,start,stop,status,n,median,estimated_scale,ks,tail10,tail100,theoretical_scale,lyapunov,theoretical_lyapunov,log_sensitivity
C,1.005,0.12192611348882824,5,12,float64,0,50000,記述的評価,50000,-0.014628764020238669,0.11477989706616377,0.06913055156248676,0.06048,0.00652,0.12192611348882824,0.22753169776756832,0.23508144636430392,11376.584888378417
C,1.005,0.12192611348882824,5,12,float64,50000,100000,記述的評価,50000,-0.011213766833486459,0.13549533851403353,0.042912702971331484,0.06852,0.00772,0.12192611348882824,0.2589025806813128,0.23508144636430392,12945.129034065638
C,1.005,0.12192611348882824,5,12,float64,100000,150000,記述的評価,50000,-0.017681121221404646,0.10255887960153949,0.09035413943646042,0.05614,0.00616,0.12192611348882824,0.21115697335908193,0.23508144636430392,10557.848667954097
C,1.005,0.12192611348882824,5,12,float64,150000,200000,記述的評価,50000,0.019792320591255,0.13621340596924897,0.055296906452225125,0.07504,0.00718,0.12192611348882824,0.2719535436096282,0.23508144636430392,13597.677180481409
C,1.005,0.12192611348882824,5,13,float64,0,200000,記述的評価,200000,-0.004164912777996822,0.1228181834974407,0.012093453334330762,0.064105,0.006445,0.12192611348882824,0.23741296457445674,0.23508144636430392,47482.59291489135
C,1.005,0.12192611348882824,5,13,float64,0,50000,記述的評価,50000,-0.015392571620427726,0.1176445223986682,0.06508523275813066,0.06262,0.00668,0.12192611348882824,0.2342831071817006,0.23508144636430392,11714.155359085029
C,1.005,0.12192611348882824,5,13,float64,50000,100000,記述的評価,50000,0.018837973660932546,0.11675203988528811,0.05874508681189489,0.06244,0.00666,0.12192611348882824,0.23318034353736236,0.23508144636430392,11659.017176868118
C,1.005,0.12192611348882824,5,13,float64,100000,150000,記述的評価,50000,-0.004246247150331037,0.13477750768638988,0.021769517370316516,0.07014,0.00662,0.12192611348882824,0.2571111534864796,0.23508144636430392,12855.55767432398
C,1.005,0.12192611348882824,5,13,float64,150000,200000,記述的評価,50000,-0.005572116985719121,0.12096566747035993,0.021728557269101945,0.06122,0.00582,0.12192611348882824,0.22507725409228452,0.23508144636430392,11253.862704614226
C,1.005,0.12192611348882824,5,14,float64,0,200000,記述的評価,200000,-0.0024032432553266385,0.12756529706819297,0.011715752706242144,0.067275,0.006415,0.12192611348882824,0.24589013703114884,0.23508144636430392,49178.02740622977
C,1.005,0.12192611348882824,5,14,float64,0,50000,記述的評価,50000,0.02007979391296171,0.11415944681238684,0.07395478232186231,0.06082,0.00594,0.12192611348882824,0.2250620588558143,0.23508144636430392,11253.102942790714
C,1.005,0.12192611348882824,5,14,float64,50000,100000,記述的評価,50000,0.011651052094905566,0.13675045957155701,0.0388605024248776,0.07114,0.00668,0.12192611348882824,0.25864554104501725,0.23508144636430392,12932.277052250864
C,1.005,0.12192611348882824,5,14,float64,100000,150000,記述的評価,50000,-0.033011045426562996,0.12791835602438362,0.11286215613389228,0.06956,0.00654,0.12192611348882824,0.2529001745532435,0.23508144636430392,12645.008727662174
C,1.005,0.12192611348882824,5,14,float64,150000,200000,記述的評価,50000,-0.0037091199817801384,0.12690232915382008,0.023224116320632704,0.06758,0.0065,0.12192611348882824,0.24695277367052032,0.23508144636430392,12347.638683526016
C,1.005,0.12192611348882824,5,15,float64,0,200000,記述的評価,200000,-0.007546342579566554,0.12619042159452004,0.02201972009024289,0.06516,0.006465,0.12192611348882824,0.2409302500777792,0.23508144636430392,48186.05001555584
C,1.005,0.12192611348882824,5,15,float64,0,50000,記述的評価,50000,-0.018947089035831158,0.12940333780026322,0.055992510345405255,0.06566,0.0064,0.12192611348882824,0.2428646090955871,0.23508144636430392,12143.230454779356
C,1.005,0.12192611348882824,5,15,float64,50000,100000,記述的評価,50000,0.003339969523983395,0.12248571517730569,0.014167739356651166,0.06352,0.0058,0.12192611348882824,0.232687568236499,0.23508144636430392,11634.37841182495
C,1.005,0.12192611348882824,5,15,float64,100000,150000,記述的評価,50000,-0.000775855203473335,0.12241362338744342,0.007898915506480697,0.0633,0.0062,0.12192611348882824,0.2345225121766102,0.23508144636430392,11726.125608830509
C,1.005,0.12192611348882824,5,15,float64,150000,200000,記述的評価,50000,-0.00954638165543063,0.13021225563072084,0.026169579881978267,0.06816,0.00746,0.12192611348882824,0.25364631080242067,0.23508144636430392,12682.315540121033
C,1.005,0.12192611348882824,5,16,float64,0,200000,記述的評価,200000,0.005717228423010218,0.11914592774989913,0.017784431641851672,0.06178,0.006295,0.12192611348882824,0.22940137777361178,0.23508144636430392,45880.27555472236
C,1.005,0.12192611348882824,5,16,float64,0,50000,記述的評価,50000,0.00895029314843183,0.11678104210518739,0.044752543735922634,0.06158,0.00642,0.12192611348882824,0.227541818619277,0.23508144636430392,11377.09093096385
C,1.005,0.12192611348882824,5,16,float64,50000,100000,記述的評価,50000,-0.0015931632875974787,0.11341675046946145,0.01783178397911178,0.0569,0.00572,0.12192611348882824,0.21445093801544218,0.23508144636430392,10722.54690077211
C,1.005,0.12192611348882824,5,16,float64,100000,150000,記述的評価,50000,0.014011856006201525,0.12586761344269748,0.03776770791689715,0.06766,0.00688,0.12192611348882824,0.24929674383115255,0.23508144636430392,12464.837191557628
C,1.005,0.12192611348882824,5,16,float64,150000,200000,記述的評価,50000,-0.0016953470198529915,0.12076581770882616,0.0086972996608633,0.06098,0.00616,0.12192611348882824,0.22631601062857587,0.23508144636430392,11315.800531428793
C,1.005,0.12192611348882824,5,17,float64,0,200000,記述的評価,200000,-0.00800878789197792,0.11631091915171654,0.021031794228477174,0.062985,0.00643,0.12192611348882824,0.23321697061746596,0.23508144636430392,46643.39412349319
C,1.005,0.12192611348882824,5,17,float64,0,50000,記述的評価,50000,0.0231263128698476,0.12766852486948088,0.06228433859172555,0.06786,0.00762,0.12192611348882824,0.2524503869208766,0.23508144636430392,12622.519346043831
C,1.005,0.12192611348882824,5,17,float64,50000,100000,記述的評価,50000,-0.011628973744720134,0.11827644104743112,0.03684962049252222,0.06478,0.00654,0.12192611348882824,0.23839823935055995,0.23508144636430392,11919.911967527998
C,1.005,0.12192611348882824,5,17,float64,100000,150000,記述的評価,50000,-0.007236463312640123,0.10702436201726609,0.03368727403947769,0.0587,0.00592,0.12192611348882824,0.22077197517191235,0.23508144636430392,11038.598758595617
C,1.005,0.12192611348882824,5,17,float64,150000,200000,記述的評価,50000,-0.01881223881111841,0.11156011607609632,0.054979923365698125,0.0606,0.00564,0.12192611348882824,0.22124728102651509,0.23508144636430392,11062.364051325754
C,1.005,0.12192611348882824,5,18,float64,0,200000,記述的評価,200000,-0.00936344194363668,0.12145107697128713,0.026929108884021336,0.062655,0.006235,0.12192611348882824,0.23233963451944772,0.23508144636430392,46467.92690388954
C,1.005,0.12192611348882824,5,18,float64,0,50000,記述的評価,50000,-0.017314233286177417,0.13458096612843534,0.04841258756141864,0.06818,0.00654,0.12192611348882824,0.2507738367286016,0.23508144636430392,12538.69183643008
C,1.005,0.12192611348882824,5,18,float64,50000,100000,記述的評価,50000,0.017622276884306134,0.13307632636619565,0.056339158014434676,0.06528,0.00688,0.12192611348882824,0.24491681568420595,0.23508144636430392,12245.840784210297
C,1.005,0.12192611348882824,5,18,float64,100000,150000,記述的評価,50000,-0.010744507108273094,0.11039440241143399,0.053291366839300136,0.06092,0.00618,0.12192611348882824,0.2244902689275317,0.23508144636430392,11224.513446376586
C,1.005,0.12192611348882824,5,18,float64,150000,200000,記述的評価,50000,-0.011073989108361416,0.10507475766366044,0.05838222606541632,0.05624,0.00534,0.12192611348882824,0.2091776167374516,0.23508144636430392,10458.88083687258
C,1.005,0.12192611348882824,5,19,float64,0,200000,記述的評価,200000,-0.0035988274940808064,0.12203908139586328,0.010523363597791546,0.063285,0.006125,0.12192611348882824,0.23387863790913227,0.23508144636430392,46775.72758182645
C,1.005,0.12192611348882824,5,19,float64,0,50000,記述的評価,50000,-0.005193220291765612,0.11905676893751188,0.016089369284469912,0.062,0.0066,0.12192611348882824,0.2329472761245468,0.23508144636430392,11647.36380622734
C,1.005,0.12192611348882824,5,19,float64,50000,100000,記述的評価,50000,0.006123717618270255,0.13626903050962752,0.034923650753525104,0.07014,0.00672,0.12192611348882824,0.2559214524934891,0.23508144636430392,12796.072624674453
C,1.005,0.12192611348882824,5,19,float64,100000,150000,記述的評価,50000,-0.009473122318959058,0.11681117743414586,0.02511885439806799,0.05876,0.00548,0.12192611348882824,0.21789119645038588,0.23508144636430392,10894.559822519293
C,1.005,0.12192611348882824,5,19,float64,150000,200000,記述的評価,50000,-0.0008772538044714956,0.1162128173490803,0.020683995947396394,0.06224,0.0057,0.12192611348882824,0.2287546265681069,0.23508144636430392,11437.731328405345
C,1.01,0.17166177927933182,6,0,float64,0,200000,記述的評価,200000,-0.003808033655175764,0.1781196774123279,0.014555906489887416,0.06492,0.00618,0.17166177927933182,0.33173277745265384,0.32679646140062063,66346.55549053077
C,1.01,0.17166177927933182,6,0,float64,0,50000,記述的評価,50000,0.014155564718131428,0.17109848993975396,0.029341284005498902,0.06278,0.00546,0.17166177927933182,0.3169469279424887,0.32679646140062063,15847.346397124435
C,1.01,0.17166177927933182,6,0,float64,50000,100000,記述的評価,50000,0.002023638097686249,0.17913310340159322,0.009221676376796495,0.06588,0.0066,0.17166177927933182,0.3410679539235467,0.32679646140062063,17053.397696177337
C,1.01,0.17166177927933182,6,0,float64,100000,150000,記述的評価,50000,-0.0247229678620684,0.1730894596455056,0.04920303868484205,0.06066,0.006,0.17166177927933182,0.3176664880658445,0.32679646140062063,15883.324403292225
C,1.01,0.17166177927933182,6,0,float64,150000,200000,記述的評価,50000,-0.0057898522524500095,0.18970312312849555,0.02184266733681295,0.07036,0.00666,0.17166177927933182,0.3512497398787352,0.32679646140062063,17562.48699393676
C,1.01,0.17166177927933182,6,0,float32,0,200000,記述的評価,200000,-0.0012005864409729838,0.19699640572071075,0.05834361481328465,0.06907,0.00601,0.17166177927933182,0.36134802600844634,0.32679646140062063,72269.60520168926
C,1.01,0.17166177927933182,6,0,float32,0,50000,記述的評価,50000,0.008883851580321789,0.19619322568178177,0.05567889222678679,0.06956,0.00602,0.17166177927933182,0.3603034794871168,0.32679646140062063,18015.17397435584
C,1.01,0.17166177927933182,6,0,float32,50000,100000,記述的評価,50000,-0.0013800536980852485,0.1940852701663971,0.057332252052334276,0.0682,0.0059,0.17166177927933182,0.35782997508295894,0.32679646140062063,17891.498754147946
C,1.01,0.17166177927933182,6,0,float32,100000,150000,記述的評価,50000,-0.0013328325585462153,0.1979389190673828,0.06211861481328462,0.0692,0.00602,0.17166177927933182,0.36310454770253514,0.32679646140062063,18155.227385126756
C,1.01,0.17166177927933182,6,0,float32,150000,200000,記述的評価,50000,-0.001464960747398436,0.19955381751060486,0.05825861481328465,0.06932,0.0061,0.17166177927933182,0.3641541017611741,0.32679646140062063,18207.705088058705
C,1.01,0.17166177927933182,6,1,float64,0,200000,記述的評価,200000,0.007849956060382426,0.17518353586843619,0.015813043795390336,0.064695,0.006345,0.17166177927933182,0.33281565724541834,0.32679646140062063,66563.13144908367
C,1.01,0.17166177927933182,6,1,float64,0,50000,記述的評価,50000,-0.0033765766383147483,0.1691630669055168,0.012577042430278351,0.06448,0.00608,0.17166177927933182,0.32673872410062615,0.32679646140062063,16336.936205031307
C,1.01,0.17166177927933182,6,1,float64,50000,100000,記述的評価,50000,0.009238877654714954,0.1834816338157415,0.027800469782531034,0.06664,0.00618,0.17166177927933182,0.34068079487175923,0.32679646140062063,17034.03974358796
C,1.01,0.17166177927933182,6,1,float64,100000,150000,記述的評価,50000,-0.006700152115779538,0.17277218829708207,0.016946637653409313,0.06542,0.00688,0.17166177927933182,0.33875224669133863,0.32679646140062063,16937.612334566933
C,1.01,0.17166177927933182,6,1,float64,150000,200000,記述的評価,50000,0.02643649801091348,0.17398595519463378,0.06106709709019653,0.06224,0.00624,0.17166177927933182,0.32509086331794934,0.32679646140062063,16254.543165897467
C,1.01,0.17166177927933182,6,1,float32,0,200000,記述的評価,200000,0.0013130696024745703,0.1914464458823204,0.047171845008735225,0.067535,0.00598,0.17166177927933182,0.3516919819048321,0.32679646140062063,70338.39638096641
C,1.01,0.17166177927933182,6,1,float32,0,50000,記述的評価,50000,0.002735198359005153,0.1749087255448103,0.013250902888586158,0.0636,0.00592,0.17166177927933182,0.3239466241393449,0.32679646140062063,16197.331206967245
C,1.01,0.17166177927933182,6,1,float32,50000,100000,記述的評価,50000,0.0011087177554145455,0.19868402928113937,0.06277889222678673,0.06944,0.00606,0.17166177927933182,0.36302667659519444,0.32679646140062063,18151.333829759722
C,1.01,0.17166177927933182,6,1,float32,100000,150000,記述的評価,50000,0.001339463982731104,0.197947658598423,0.05951861481328463,0.06902,0.00604,0.17166177927933182,0.3624150457148952,0.32679646140062063,18120.75228574476
C,1.01,0.17166177927933182,6,1,float32,150000,200000,記述的評価,50000,0.0014008249272592366,0.19370978325605392,0.056892252052334225,0.06808,0.0059,0.17166177927933182,0.35737958116989377,0.32679646140062063,17868.97905849469
C,1.01,0.17166177927933182,6,2,float64,0,200000,記述的評価,200000,-0.002035139619928191,0.17014099710402522,0.010305810573961738,0.062615,0.006325,0.17166177927933182,0.32484455087482,0.32679646140062063,64968.910174963996
C,1.01,0.17166177927933182,6,2,float64,0,50000,記述的評価,50000,0.020227466249059023,0.1827699784728406,0.041503566204823816,0.06648,0.0066,0.17166177927933182,0.34054702152634714,0.32679646140062063,17027.351076317358
C,1.01,0.17166177927933182,6,2,float64,50000,100000,記述的評価,50000,0.0006967202534844329,0.17344942466351682,0.01378125833335242,0.06278,0.00614,0.17166177927933182,0.3246472655105762,0.32679646140062063,16232.36327552881
C,1.01,0.17166177927933182,6,2,float64,100000,150000,記述的評価,50000,-0.012149651651220759,0.15261696145038767,0.04245549971923146,0.05918,0.00618,0.17166177927933182,0.3077323442545268,0.32679646140062063,15386.61721272634
C,1.01,0.17166177927933182,6,2,float64,150000,200000,記述的評価,50000,-0.004877877551781642,0.1709557456730483,0.030148091611563843,0.06202,0.00638,0.17166177927933182,0.32645157220783005,0.32679646140062063,16322.578610391502
C,1.01,0.17166177927933182,6,2,float32,0,200000,記述的評価,200000,-0.007417201995849609,0.15016869455575943,0.024447978374903645,0.0489,0.006595,0.17166177927933182,0.2936626591308471,0.32679646140062063,58732.53182616942
C,1.01,0.17166177927933182,6,2,float32,0,50000,記述的評価,50000,0.007953350432217121,0.15172319114208221,0.02458855516004199,0.0495,0.0067,0.17166177927933182,0.2967235851794927,0.32679646140062063,14836.179258974635
C,1.01,0.17166177927933182,6,2,float32,50000,100000,記述的評価,50000,-0.00896462146192789,0.15011711604893208,0.028648555160041944,0.04884,0.0066,0.17166177927933182,0.2934733162808604,0.32679646140062063,14673.665814043019
C,1.01,0.17166177927933182,6,2,float32,100000,150000,記述的評価,50000,0.009145315736532211,0.14955587685108185,0.029448555160042023,0.04864,0.00652,0.17166177927933182,0.2923040247936304,0.32679646140062063,14615.201239681519
C,1.01,0.17166177927933182,6,2,float32,150000,200000,記述的評価,50000,-0.00896462146192789,0.15008601546287537,0.028748555160041933,0.04862,0.00656,0.17166177927933182,0.2921497102694049,0.32679646140062063,14607.485513470245
C,1.01,0.17166177927933182,6,3,float64,0,200000,記述的評価,200000,0.0013944668219443594,0.16257876916506322,0.013356930807815082,0.060325,0.00542,0.17166177927933182,0.30698303943853444,0.32679646140062063,61396.607887706894
C,1.01,0.17166177927933182,6,3,float64,0,50000,記述的評価,50000,-0.00010211153316397274,0.16116090636078073,0.023473076109558733,0.06258,0.00542,0.17166177927933182,0.312103461795271,0.32679646140062063,15605.17308976355
C,1.01,0.17166177927933182,6,3,float64,50000,100000,記述的評価,50000,0.0015374044915517707,0.16486792843783435,0.013493009292526559,0.06196,0.00608,0.17166177927933182,0.31665527722651915,0.32679646140062063,15832.763861325959
C,1.01,0.17166177927933182,6,3,float64,100000,150000,記述的評価,50000,0.01057317823077114,0.16321504527181946,0.043227332233612026,0.05918,0.00504,0.17166177927933182,0.3023080906008483,0.32679646140062063,15115.404530042413
C,1.01,0.17166177927933182,6,3,float64,150000,200000,記述的評価,50000,-0.011921619224618034,0.16092263094408782,0.030331617614966278,0.05758,0.00514,0.17166177927933182,0.29686532813149946,0.32679646140062063,14843.266406574974
C,1.01,0.17166177927933182,6,3,float32,0,200000,記述的評価,200000,-0.0013262011343613267,0.19699329882860184,0.059142252052334254,0.068805,0.005985,0.17166177927933182,0.3607205579727079,0.32679646140062063,72144.11159454158
C,1.01,0.17166177927933182,6,3,float32,0,50000,記述的評価,50000,-0.0011652758112177253,0.19682113826274872,0.059572252052334185,0.06888,0.006,0.17166177927933182,0.359788418676419,0.32679646140062063,17989.420933820948
C,1.01,0.17166177927933182,6,3,float32,50000,100000,記述的評価,50000,-0.0015093539841473103,0.1937408745288849,0.0560986148132846,0.06814,0.00592,0.17166177927933182,0.35787086587384837,0.32679646140062063,17893.54329369242
C,1.01,0.17166177927933182,6,3,float32,100000,150000,記述的評価,50000,-0.0011769291013479233,0.19708526134490967,0.06315225205233421,0.06884,0.00594,0.17166177927933182,0.3613601849211693,0.32679646140062063,18068.009246058464
C,1.01,0.17166177927933182,6,3,float32,150000,200000,記述的評価,50000,-0.001464960747398436,0.19852446019649506,0.05775861481328459,0.06936,0.00608,0.17166177927933182,0.3638627624193951,0.32679646140062063,18193.138120969754
C,1.01,0.17166177927933182,6,4,float64,0,200000,記述的評価,200000,-0.0065400347552073985,0.1715752571919693,0.01506328934515816,0.064375,0.00623,0.17166177927933182,0.3291132992640829,0.32679646140062063,65822.65985281658
C,1.01,0.17166177927933182,6,4,float64,0,50000,記述的評価,50000,-0.018326180005351134,0.17315672223467826,0.0451500440962721,0.0645,0.00606,0.17166177927933182,0.3288984479321652,0.32679646140062063,16444.92239660826
C,1.01,0.17166177927933182,6,4,float64,50000,100000,記述的評価,50000,-0.0274066561039798,0.1744282251335862,0.05353387103334484,0.06472,0.0066,0.17166177927933182,0.33340352642051196,0.32679646140062063,16670.1763210256
C,1.01,0.17166177927933182,6,4,float64,100000,150000,記述的評価,50000,0.007119383119789583,0.1706548184514756,0.01911927368901012,0.06582,0.00658,0.17166177927933182,0.33387209174696725,0.32679646140062063,16693.604587348364
C,1.01,0.17166177927933182,6,4,float64,150000,200000,記述的評価,50000,0.010784150770695016,0.1673025352165935,0.026779093752020366,0.06246,0.00568,0.17166177927933182,0.3202791309566871,0.32679646140062063,16013.956547834354
C,1.01,0.17166177927933182,6,4,float32,0,200000,記述的評価,200000,-0.001436093240045011,0.19700972735881805,0.05875361481328467,0.06882,0.00601,0.17166177927933182,0.3613027424293508,0.32679646140062063,72260.54848587015
C,1.01,0.17166177927933182,6,4,float32,0,50000,記述的評価,50000,-0.001586352358572185,0.19715753942728043,0.05721861481328461,0.06878,0.00606,0.17166177927933182,0.3611039743846808,0.32679646140062063,18055.19871923404
C,1.01,0.17166177927933182,6,4,float32,50000,100000,記述的評価,50000,-0.0015706446720287204,0.1947009041905403,0.056218614813284606,0.0683,0.00596,0.17166177927933182,0.3588006829495929,0.32679646140062063,17940.034147479644
C,1.01,0.17166177927933182,6,4,float32,100000,150000,記述的評価,50000,-0.0011769291013479233,0.19645757973194122,0.061752252052334256,0.06876,0.00594,0.17166177927933182,0.3607935570856302,0.32679646140062063,18039.677854281512
C,1.01,0.17166177927933182,6,4,float32,150000,200000,記述的評価,50000,-0.0014218735741451383,0.19872717559337616,0.059838614813284674,0.06944,0.00608,0.17166177927933182,0.36451275529749894,0.32679646140062063,18225.637764874948
C,1.01,0.17166177927933182,6,5,float64,0,200000,記述的評価,200000,0.0011707827946017453,0.17038950261503397,0.005925089505254111,0.06298,0.00638,0.17166177927933182,0.32492682591084626,0.32679646140062063,64985.36518216925
C,1.01,0.17166177927933182,6,5,float64,0,50000,記述的評価,50000,-0.000676868577984287,0.18087136173773033,0.016901552631842287,0.066,0.00642,0.17166177927933182,0.33809215410063376,0.32679646140062063,16904.60770503169
C,1.01,0.17166177927933182,6,5,float64,50000,100000,記述的評価,50000,0.008555819678329109,0.16062823652674443,0.029925653292272092,0.06138,0.00634,0.17166177927933182,0.3174309397419445,0.32679646140062063,15871.546987097225
C,1.01,0.17166177927933182,6,5,float64,100000,150000,記述的評価,50000,-0.0037165856240917797,0.1710475467087319,0.013253550871545672,0.06066,0.00606,0.17166177927933182,0.3142619728223385,0.32679646140062063,15713.098641116923
C,1.01,0.17166177927933182,6,5,float64,150000,200000,記述的評価,50000,0.007252460843945973,0.1694202456335185,0.01571799495981896,0.06388,0.0067,0.17166177927933182,0.3299222369784683,0.32679646140062063,16496.111848923414
C,1.01,0.17166177927933182,6,5,float32,0,200000,記述的評価,200000,-0.007242192281410098,0.1949883997440338,0.0535318450087352,0.06882,0.006055,0.17166177927933182,0.3584306405706799,0.32679646140062063,71686.12811413598
C,1.01,0.17166177927933182,6,5,float32,0,50000,記述的評価,50000,-0.02522963657975197,0.18855912052094936,0.047794770900142725,0.0685,0.00618,0.17166177927933182,0.34833945084452267,0.32679646140062063,17416.972542226133
C,1.01,0.17166177927933182,6,5,float32,50000,100000,記述的評価,50000,0.0013065689126960933,0.1980731040239334,0.06217861481328463,0.06934,0.00604,0.17166177927933182,0.3639046844881017,0.32679646140062063,18195.234224405085
C,1.01,0.17166177927933182,6,5,float32,100000,150000,記述的評価,50000,0.001436093240045011,0.19893360882997513,0.05837861481328466,0.06924,0.00606,0.17166177927933182,0.36343710805772267,0.32679646140062063,18171.855402886133
C,1.01,0.17166177927933182,6,5,float32,150000,200000,記述的評価,50000,0.0014796113828197122,0.1937246471643448,0.05589861481328462,0.0682,0.00594,0.17166177927933182,0.3580413188923728,0.32679646140062063,17902.06594461864
C,1.01,0.17166177927933182,6,6,float64,0,200000,記述的評価,200000,0.004386321274816986,0.1727435154118776,0.013085371553330394,0.06314,0.006325,0.17166177927933182,0.32796684949255434,0.32679646140062063,65593.36989851086
C,1.01,0.17166177927933182,6,6,float64,0,50000,記述的評価,50000,0.0024623084548555706,0.17755784192239027,0.009295853145164568,0.06268,0.00624,0.17166177927933182,0.3273003802470742,0.32679646140062063,16365.01901235371
C,1.01,0.17166177927933182,6,6,float64,50000,100000,記述的評価,50000,0.0033703044507685884,0.1828866258115474,0.016565589451561835,0.0672,0.0068,0.17166177927933182,0.3474826248668048,0.32679646140062063,17374.13124334024
C,1.01,0.17166177927933182,6,6,float64,100000,150000,記述的評価,50000,0.005678377547301484,0.162554869513573,0.018139343428884902,0.05856,0.00654,0.17166177927933182,0.3110831435407097,0.32679646140062063,15554.157177035486
C,1.01,0.17166177927933182,6,6,float64,150000,200000,記述的評価,50000,0.009400351041931643,0.16769509650997455,0.028524529082319172,0.06412,0.00572,0.17166177927933182,0.32600124931562857,0.32679646140062063,16300.062465781428
C,1.01,0.17166177927933182,6,6,float32,0,200000,記述的評価,200000,0.005292045185342431,0.19040081463754177,0.05002188826401477,0.06786,0.006095,0.17166177927933182,0.3531765314574114,0.32679646140062063,70635.30629148228
C,1.01,0.17166177927933182,6,6,float32,0,50000,記述的評価,50000,0.0227268161252141,0.1704937443137169,0.047376062498162286,0.06466,0.00626,0.17166177927933182,0.3270849497062246,0.32679646140062063,16354.247485311229
C,1.01,0.17166177927933182,6,6,float32,50000,100000,記述的評価,50000,-0.0014218735741451383,0.19743481278419495,0.06097861481328459,0.06926,0.00608,0.17166177927933182,0.3632308290972147,0.32679646140062063,18161.541454860737
C,1.01,0.17166177927933182,6,6,float32,100000,150000,記述的評価,50000,-0.0014504551654681563,0.19916611164808273,0.05773861481328468,0.06922,0.00608,0.17166177927933182,0.3635844845435447,0.32679646140062063,18179.224227177234
C,1.01,0.17166177927933182,6,6,float32,150000,200000,記述的評価,50000,-0.0015628685941919684,0.1947009041905403,0.056418614813284584,0.0683,0.00596,0.17166177927933182,0.35880586248266133,0.32679646140062063,17940.293124133066
C,1.01,0.17166177927933182,6,7,float64,0,200000,記述的評価,200000,0.005795756500574647,0.17791814180540216,0.010872275153582023,0.0645,0.00656,0.17166177927933182,0.33408570626574524,0.32679646140062063,66817.14125314905
C,1.01,0.17166177927933182,6,7,float64,0,50000,記述的評価,50000,-0.006877684593395822,0.17853687691021186,0.017411678877744752,0.0639,0.00652,0.17166177927933182,0.33037431837835807,0.32679646140062063,16518.715918917904
C,1.01,0.17166177927933182,6,7,float64,50000,100000,記述的評価,50000,0.011295404808952848,0.17327069662749092,0.027087618610323494,0.06218,0.00586,0.17166177927933182,0.32029307869399715,0.32679646140062063,16014.653934699856
C,1.01,0.17166177927933182,6,7,float64,100000,150000,記述的評価,50000,0.011437307669816339,0.17804793395103286,0.027769603183631864,0.06638,0.00676,0.17166177927933182,0.3431500793146352,0.32679646140062063,17157.50396573176
C,1.01,0.17166177927933182,6,7,float64,150000,200000,記述的評価,50000,-0.0023248936315881973,0.1816703693859879,0.01757005042411297,0.06554,0.0071,0.17166177927933182,0.34252534867599055,0.32679646140062063,17126.267433799527
C,1.01,0.17166177927933182,6,7,float32,0,200000,記述的評価,200000,-0.0010392891126684844,0.19096788950264454,0.05069684500873517,0.0677,0.005985,0.17166177927933182,0.3525627708702643,0.32679646140062063,70512.55417405286
C,1.01,0.17166177927933182,6,7,float32,0,50000,記述的評価,50000,0.014874294865876436,0.17392903752624989,0.03487434576831416,0.06432,0.00592,0.17166177927933182,0.3261237358375612,0.32679646140062063,16306.18679187806
C,1.01,0.17166177927933182,6,7,float32,50000,100000,記述的評価,50000,-0.0014504551654681563,0.19912810623645782,0.05913861481328464,0.0694,0.00608,0.17166177927933182,0.36437925929055903,0.32679646140062063,18218.962964527953
C,1.01,0.17166177927933182,6,7,float32,100000,150000,記述的評価,50000,-0.001339463982731104,0.197947658598423,0.05951861481328469,0.06902,0.00604,0.17166177927933182,0.36244915450991555,0.32679646140062063,18122.457725495777
C,1.01,0.17166177927933182,6,7,float32,150000,200000,記述的評価,50000,-0.0014077946543693542,0.19370978325605392,0.05671225205233421,0.06806,0.0059,0.17166177927933182,0.35729893384302086,0.32679646140062063,17864.946692151043
C,1.01,0.17166177927933182,6,8,float64,0,200000,記述的評価,200000,0.00467684301803108,0.16457565948715452,0.020840319165139842,0.06118,0.006145,0.17166177927933182,0.3170244300057178,0.32679646140062063,63404.88600114355
C,1.01,0.17166177927933182,6,8,float64,0,50000,記述的評価,50000,0.004423266224208279,0.16478885441350366,0.012543202446602675,0.06046,0.00564,0.17166177927933182,0.3097505038722929,0.32679646140062063,15487.525193614645
C,1.01,0.17166177927933182,6,8,float64,50000,100000,記述的評価,50000,0.01633639918974208,0.16932669749852636,0.04465232059359725,0.0635,0.00652,0.17166177927933182,0.3306128168929541,0.32679646140062063,16530.640844647703
C,1.01,0.17166177927933182,6,8,float64,100000,150000,記述的評価,50000,0.0014212059594464397,0.16583323451586968,0.01573641516721397,0.06266,0.00618,0.17166177927933182,0.32207863486053984,0.32679646140062063,16103.931743026993
C,1.01,0.17166177927933182,6,8,float64,150000,200000,記述的評価,50000,0.0029637359246074317,0.15752296076912475,0.020857403382305684,0.0581,0.00624,0.17166177927933182,0.30565576439708436,0.32679646140062063,15282.788219854217
C,1.01,0.17166177927933182,6,8,float32,0,200000,記述的評価,200000,-0.0009741842513903975,0.19633197784423828,0.057816845008735185,0.06913,0.006035,0.17166177927933182,0.3601332696308204,0.32679646140062063,72026.65392616407
C,1.01,0.17166177927933182,6,8,float32,0,50000,記述的評価,50000,0.023801537230610847,0.19515239633619785,0.05611845764154644,0.07022,0.0062,0.17166177927933182,0.3578044461853159,0.32679646140062063,17890.222309265795
C,1.01,0.17166177927933182,6,8,float32,50000,100000,記述的評価,50000,-0.0015244486276060343,0.19441138952970505,0.0566586148132846,0.0681,0.00592,0.17166177927933182,0.3576128897718357,0.32679646140062063,17880.644488591784
