stage,group,beta,gamma0,condition,seed,dtype,kind,x,argument,y,step,sample_index,pole_distance_fp,pole_distance_mp,reference,argument_error,multiplication_effect,tan_evaluation_error,total_error,scaled_error
B,wide,1.01,10.0,11,1,float64,large,-34667.41818609287,-35014.0923679538,-1.7124038020776227,831,3012,0.5285526312364244,0.5285526312385727902658995251281096918408834221677864148562926161524526720486487863988646005657812397,-1.712403802074541792793617528782578175538891718781880816963814335461463588555333190445103334122884149,0.00000000000078348511513144038672168478934268692585873861133904938469640910625457763671875,0.000000000003080919501031907497657359158849693298780480729137113848598078920389455021305928432796797330128216939,0.00000000000000005133481693503177899697420015231503629769295144931006166747572264546640926255568094663520810892876824,0.00000000000308086816621497246587836218464954098374418303618566453853641144466680955489666587711585069492010801,1.7991481696563418e-12
B,wide,1.01,10.0,11,1,float64,large,-34601.57903265506,-34947.59482298161,-0.5701005911539331,2330,2808,1.0526518780404128,1.052651878040740263856308506895230465992869519243266195815823640720790331958540271753102018381322631,-0.5701005911553043805603439160659079241456099558878138878493289931562143576167227007815208474091401837,0.0000000000010349195192618682099954104181138291214392399552934875828213989734649658203125,0.000000000001371283559816258766086688386287297817110631841620047559745697769120981395421643340185044045127691205,0.00000000000000001861948346014163174532181502867617200600770894559646865984760171938609920406895513966364521803462434,0.00000000000137130217929971890771843370810232649328263784932899315621435761672270078152084740914018370877290924,1.3713021792997188e-12
B,wide,1.01,10.0,11,1,float64,large,-34268.64006831629,-34611.32646899945,-0.42303417772294133,726,4085,1.1705919260989948,1.170591926097347545301467478277894264557740624900296266750117417842408855138964100682281956774796615,-0.4230341777264740365968202575306093337225230340366121383840524322932169821134970475328800507714669428,0.00000000000299647098305936309337456525611699032808632470192833352484740316867828369140625,0.000000000003532713184113479273523613127421056249878528244110005008857847565580164863256218561120339365256212292,0.000000000000000005734525858130257797840853069820688264860057572715640865452083117330376167789653396570991255225967306,0.000000000003532707449587621143265815286567986429190263384052432293216982113497047532880050771466942794264957066,3.5327074495876213e-12
B,wide,1.01,10.0,11,1,float64,large,33311.23292162949,33644.345250845785,1.6634477646273018,4040,1687,0.5412727741044723,0.5412727741062155443041750647941149919974281585012327924620877016423565386458256165092745014027396721,1.663447764625675526632979607208318484077143462976986350122180952682518805120703446398000900680715363,0.0000000000004317325792723859364923074117455508054430612929763810825534164905548095703125,0.000000000001626361867641006062986546189893040051172314730296579445337057997819624898174620541175820737689049642,0.00000000000000007151416068744233778683403784580159616485247753212785586311852307129617552122189118406612081981568665,0.000000000001626290353480318620648759355855194249576149877819047317481194879296553601999099319284636671568229826,9.776624118078523e-13
B,wide,1.01,10.0,11,1,float64,large,33224.91163029029,33557.160746593196,-4.1073917056214695,399,2490,0.23881727382048545,0.2388172738179444928565767642499724142078412159495741153741248894163320825777202537671068581765383169,-4.107391705643500996349180989469915349264553662583972896498208956019513942531873196258961037305163305,0.00000000000123285460391384401633722122721935885759914075521237464272417128086090087890625,0.00000000002203193362178963804941539127839507077350204313856320602367640506011346991511388336367024691996119521,0.0000000000000004282225571706089446173235948261582791466403542500041624625282402736561528460585069422883558204910236,0.00000000002203150539923246744047077395480024461522289649820895601951394253187319625896103730516330463160537472,5.363867626494321e-12
B,wide,1.01,10.0,11,1,float64,large,-32954.039008478474,-33283.57939856326,-41.711009749462,1636,2144,0.023969893800510178,0.02396989380544395653919882774293565044322014093668284284269270904208401966169189733214458705927661993,-41.71100974313185412892689035381139270834933324662491644710549034129160149056084855643026250146044964,0.0000000000036363264487661830593946485320184613780625237922095038811676204204559326171875,0.000000006330147387359256337063326695029933813520559943982253282094044183587654447165979963578377186819899172,0.0000000000000008321246799116873977404764350288954763910877436233856456741485030035962424650388268292341832418276458,0.00000000633014655523457642537592895455349878462508355289450965870839850943915144356973749853955035758571593,1.5176200706282111e-10
B,wide,1.01,10.0,11,1,float64,large,-32471.09844293295,-32795.80942736228,-0.8836649127973356,4088,113,0.8470797883678873,0.8470797883657123590761195372915030430599359111561579454028377237232813321859891571058872840311311944,-0.8836649128034856908640608919730528785906443697244235797216681587793475729497311946980234810301999075,0.000000000003453442851179504122801845790008865261060122531233673726092092692852020263671875,0.00000000000615011093810995554966731203475142183511041104586237067495438339572340224404919888749329703726803533,0.00000000000000003111286717862495774916466521861459308132419421189560681044599220754602571785729338951290476960973724,0.00000000000615007982524277692470956287008620322051732972166815877934757294973119469802348103019990752436326572,6.150079825242777e-12
B,wide,1.01,10.0,11,1,float64,large,-32047.940564653178,-32368.41997029971,-0.6708024335905587,828,815,0.979935962723113,0.9799359627248541551421661750971963835266332170791538692005382924353766656061393183025260375032097675,-0.6708024335898636747052469804344209921604485946226376560841724826785405627500877106581237287176688754,0.000000000000479332657435687734834526741726755676327453858931448849034495651721954345703125,0.0000000000006950208037184898464978997177594290887115332333713458127677012883034157465049535855233056897866844649,0.000000000000000006717149303795259113760074478789474189317543828491308264038391126404628682303192181076745472156380594,0.0000000000006950140865691860512387859576849502992373439158275173214594372499122893418762712823311246130412123085,6.950140865691861e-13
B,wide,1.01,10.0,11,1,float64,large,-31109.138459314254,-31420.229843907397,-2.3065975453071323,964,2882,0.40908097091927864,0.4090809709204090661999760148652758992133189794469374656079003268666539016230786174016337841838552508,-2.30659754530772881813886501545765355379433011374350766637191394370279416534709497503590646586747668,0.000000000000094405713995675578425867526428870673931015300439639759133569896221160888671875,0.0000000000005966811417740286700391789741900836497141570005470273168523731676242477623289368026255951839178399099,0.0000000000000002094400379578840984409414261320155814906286330836140582078205292727264224709351489150462196445491756,0.0000000000005964717017360707859407380327639516341326663719139437027941653470949750359064658674766801376981953608,2.5859374685864153e-13
B,wide,1.01,10.0,11,1,float64,large,-31086.173820339995,-31397.035558543394,0.041445138671582435,2812,2410,1.5293748937960583,1.529374893796056412274392833844109643355393644095463111018975378319273791497155963175379193553081318,0.04144513867035836034273150194310229125571759994940392008409818629724773588935480185784219980748688368,0.00000000000122197517722657517825318026778629921548502412775860648253001272678375244140625,0.000000000001224074163401284385178568003890709161490300584088261468543114659517645317199525323047981007945273008,0.0000000000000000004132609473794123133591384483964299980818135522342091494511275528249582748694651353121776122294779304,0.000000000001224074576662231764590881363029157557920298665901813702752264110645198142157800192513116320122885238,1.2240745766622318e-12
B,wide,1.01,10.0,11,1,float64,large,31081.281299895185,31392.094112894138,3.6065547902537,3157,1757,0.2704781018700597,0.2704781018718805032657111947852456413991388508058020423520599322371107965890028970833047311048017285,3.606554790245336550169382635075228552822411156235336533094071052373377190860047870061547310684833612,0.0000000000005970576806300515133198324339155950608859502182212963816709816455841064453125,0.000000000008363128706959521818863984655165950961544355564752237139040772947555567529703564735360562231125465417,0.0000000000000001703687526537184071764201279709281191113411767104875820361923965624087491245798058254192164103409385,0.000000000008363299075712175537271161075293921889663466905928947626622809139952129938452689315166387650341875758,2.3189164069633505e-12
B,wide,1.01,10.0,11,1,float64,large,-31047.968462075583,-31358.44814669634,1.340094716544796,2245,900,0.6410748898207128,0.6410748898182746209806401635622018346433733947069367918581164615141469852552761598465627226584859359,1.340094716548195294665581385740176824293600489056074496065912578365878548985669284531289246296406395,0.000000000001215809955272146117845488810266742674311146732435418016393668949604034423828125,0.000000000003399226943484139992239444675116284348359651017068965331660121898308083030739165471515409435638682273,0.000000000000000006991137593174135802527267163692089845048843613034218427087361201500550080824890985144756307546601925,0.000000000003399233934621733166375247202383448040449496065912578365878548985669284531289246296406394580394989819,2.5365624478973033e-12
B,wide,1.01,10.0,11,1,float64,large,-30356.923082262394,-30660.49231308502,8.37713255835465,1,1378,0.11881037543247963,0.1188103754311175034250097919681433685301845502513107448784361333192027735256265225066220736084750038,8.377132558366530617846619174157750127092375822563134336445046269993459468367466609939384106089864548,0.0000000000001669338171493848753137779450622484034294501498152385465800762176513671875,0.0000000000118817397796248372325152222946380911884040240681321648446761807319862909980505344728132982878175152,0.0000000000000003274450381579550241322200845342502696876230858948512167123645196810586664283829487505675112675726899,0.00000000001188141233458667927749109007455355693813433644504626999345946836746660993938410608986454772030624763,1.4183149486777912e-12
B,wide,1.01,10.0,11,1,float64,large,29398.284513596354,29692.26735873232,1.8497567955321166,1939,3527,0.49560667161081007,0.4956066716126159282235953083778665668625459316328254121210219690346722644958338397559173460194680532,1.849756795529249634544466142263498262157882019876410246174386843983312969441654488880639455856099865,0.000000000000648385482961121489852671065967737820158467432207771707908250391483306884765625,0.000000000002866901382831536200217237750032446261100643130395678347893365646424621206353274205408676866143673428,0.00000000000000004630958350749956872436385982585467661069521747766879366491192088991300726993849145857741424105886158,0.000000000002866947692415043699785962113892272115777253825613156016687030558345511119360544143900135443557914487,1.5499052088059809e-12
B,wide,1.01,10.0,11,1,float64,large,28910.37705344199,29199.48082397641,19.17840064739078,2669,398,0.05209481392237869,0.05209481392398775901675471972375486396469111180120552219400147070441747297527810471499664230708848564,19.17840064721713619449855570311752782631570062823857570886204023429758741061244279602059030865946558,0.0000000000004708200313757339017758183737086198801524705714882657048292458057403564453125,0.0000000001736436307864551572082354812235197177477264785338654783339621750973638915832125797631730077739237848,0.000000000000001050127008807821204580339197622763697812604094287368450414290193312396197111577361412263291669770301,0.0000000001736446809134639650294400615627173405114242911379597657024125893875572039794096913405344200372154545,9.05417944424164e-12
B,wide,1.01,10.0,11,1,float64,large,-28716.94985635522,-29004.11935491877,-1.3577323813483928,3779,1145,0.6348193489948297,0.6348193489948322066120721050086984677748803438347250579438132153255045550236856682924624710958300814,-1.357732381351600705565853166558952967637107181270187440418115166157072790440289466971227857429990204,0.0000000000011281726651222642736525388415993868297670932321352665894664824008941650390625,0.000000000003207888145880356336288954934665119347279602421410406796895632468113289584715259868410728248219861924,0.00000000000000001464209260410060091236445988418853283799670475936017715797217617738651259756157947595420182695282133,0.000000000003207902787972960436889867299125003535812440418115166157072790440289466971227857429990204202421688877,2.362691523037511e-12
B,wide,1.01,10.0,11,1,float64,large,28409.37912107635,28693.47291228711,3.7055082781521897,1483,1371,0.2635892752650495,0.2635892752644241279921287099955715697808591887658507421698993402544431554958299786775616372262403998,3.705508278177878618455846093743037104253786479160104065009195208901188057920166523448150959674923152,0.000000000001743897285431795548611088815850003763165132486534503186703659594058990478515625,0.00000000002568898748271603777850569302470333883732530891479168793511518461006498146744450044415858514320152166,0.0000000000000001185038445557881351217642335100678462439055964790339271266898984580192935407692354334206854237731097,0.00000000002568886897887148199037057126046982876947906500919520890118805792016652344815095967492315172251609789,6.932616809994971e-12
B,wide,1.01,10.0,11,1,float64,large,27724.555950475577,28001.801509980334,1.0015819929102048,1727,2052,0.7846077922867085,0.784607792289481990540887106151634179380101496544099106813067346595318763007412231193493811960485474,1.001581992906835753667182017449352630197195593087148831327296005351111588001249192987372073861627782,0.000000000001681885244848796853945419160660166538363846644443810873781330883502960205078125,0.000000000003369096160015015575167881113676662970697806295374029753890452581785683666233858666858488145098330497,0.00000000000000007287961674782879361001807135273753413762267003510500204058303487665360593252848627053311437278228204,0.000000000003369023280398267746374271095605310233163668672703994648888411998750807012627926138372217611983957715,3.3637019278077662e-12
B,wide,1.01,10.0,11,1,float64,large,-27286.069676722836,-27558.930373490064,-1.2087191511622843,714,1823,0.6911801263960253,0.691180126396129706087855846645595637383935677161996561958016052844076924870765903888630313721978809,-1.208719151164671336727184949828734498270990655985113530544219805835450573042132032150080340074778363,0.000000000000969944743871334548827076034620340953817940743419967475347220897674560546875,0.000000000002387035941355271730066862347715493615380886271076750346071075659030546708874114962853835022585179635,0.00000000000000004349497650280595175980960447630214235572685694451062050261689851455879377488807547198901511418868887,0.000000000002386992446378768924115102538111017313238530544219805835450573042132032150080340074778363033570065446,1.9748114721924963e-12
B,wide,1.01,10.0,11,1,float64,large,-27255.828212272194,-27528.386494394916,5.468493961252953,155,50,0.18086731435346515,0.1808673143528524096468640587386994379145446213718105964521831556008961335958391580753116896991919014,5.468493961238726287435769039812711153664858804776776723378695454474448313030629863945387383337524238,0.00000000000046035911271744284365971561140664573656688940417325284215621650218963623046875,0.00000000001422713422639901554079035093211754422197822021807337103987700397658914088373158334659879595988570675,0.0000000000000001379151211022863180100291052552487549435967688255143253170072190048291189666841230336128715052975105,0.00000000001422699631127791325447234090301228897322327662130454552555168696937013605461261666247576234701420146,2.6016297013620925e-12
B,wide,1.01,10.0,11,1,float64,large,-26402.81812068629,-26666.846301893154,-1.5846603059183173,1113,2240,0.5629381038045604,0.5629381038067115307513897758833313253025878473330904466579161363349815856007655486536930415607315708,-1.584660305914414569783968402098673062061506951667105194105356420861761380692255887158033539159244449,0.000000000001111548025883323997415223880141251747329100840744331435416825115680694580078125,0.000000000003902809944938711308441116525667416633433933134626825536787224089291436345577681057130290038382306912,0.00000000000000007738615001095582696859953398744116412723998324639854860478154732350361122021637473895754789106522629,0.000000000003902732558788700352614147926133429192269805894643579138238619307744112841966460840755551080834415847,2.462819661868581e-12
B,wide,1.01,10.0,11,1,float64,large,-26174.810806230445,-26436.55891429275,-0.05679528498471153,3538,3002,1.5140619921547174,1.514061992154860659489960874579945363867133074421862807359868351444794146436455334598166416586185502,-0.05679528498560170302611750710494839609316205421184645479833030756159699093607749616050248142599608279,0.00000000000088731520625478351017034741194736678117360728634821498417295515537261962890625,0.0000000000008901774228167209375627016088515608067983918585820448143741674315123723828275541947405857534717124839,0.000000000000000003427186967121594762516123905246074983935251737252777176495434876222325072768744502962198490312418863,0.0000000000008901739956297538159679390927276555607234079233303075615969909360774961605024814259960827912732221715,8.901739956297538e-13
B,wide,1.01,10.0,11,1,float64,large,26062.088218276243,26322.709100459007,-0.8350388553265748,86,33,0.8750523569258366,0.875052356923441302075633681807851275649513223049368010707994380825382216821727016494590871072145775,-0.8350388553288988173644911843184823656158678066161109359674989613107329805304591646404271091137200069,0.000000000001369232831842415235143634616674112626510950718738968134857714176177978515625,0.000000000002323985042414940832411584273262304220278147117569243891868278463350361447566161258502238512634144926,0.00000000000000001470460091843474492491044625541666721115007028258113529793289119680713905214478223162837604694633956,0.00000000000232397033781402239766665936281604880361093596749896131073298053045916464042710911372000688425809798,2.3239703378140225e-12
B,wide,1.01,10.0,11,1,float64,large,25651.215198466103,25907.727350450765,-1.5146255999325224,1715,2508,0.5835326225358575,0.5835326225344933172907590279034816823256724927590809403338022128518757621267512367623753162315989178,-1.514625599933689340700397158761459142530545827889613482849848239632492845460226926698274578683144687,0.0000000000003542480513510594948314419668755604307663897856173207401297986507415771484375,0.000000000001166925214272968360196771398176210737340322733795768315833417302601594600879566664578496105248749501,0.00000000000000002179921848534888145487547340042585183988394752868334057184237466790260498798143380896972583723066345,0.000000000001166903415054483011315316522702810311488482849848239632492845460226926698274578683144687135522912271,7.704236711076125e-13
B,wide,1.01,10.0,11,1,float64,large,25336.56977337526,25589.935471109013,-10.778636370474786,557,1128,0.09251129335289754,0.09251129335241607516565861456275180802019454735786791660676679005097247145898522026420517578542274139,-10.77863637041431353558032223265988549595957184350929524586197540839690828933168143684016651989748878,0.000000000000516072249586721024979411063537157282332668017943433369509875774383544921875,0.00000000006047283116970268687396581767958447288247613898414035215627769766030230834438508642823863312919891953,0.0000000000000007449408920566977288008217735038917713848461157605531859869919837451845516063257274099636884848358023,0.0000000000604720862288106301762370168578109689907047541380245916030917106683185631598334801025112231655104347,5.6103651844863356e-12
B,wide,1.01,10.0,11,1,float64,large,-25297.40131236925,-25550.375325492943,0.2003438394616684,767,1504,1.3730701739508593,1.373070173948560076078806301532517824930857798663398650654297591083786713458213249791939155232944782,0.2003438394630239622721067808503773514047497008454232065823543320076002993119840383374823700462554428,0.00000000000130326503977711949963191033900178328851227060880546559928916394710540771484375,0.000000000001355575041027692726280699232459265590121538349708541645607293856016699955334072953364077317317641364,0.000000000000000006511065101549030023016250977098213956767354209638006994544032661617851702907108634480150508747940654,0.000000000001355568529962591177250676216208288491907581582354332007600299311984038337482370046255442837167132616,1.3555685299625911e-12
B,wide,1.01,10.0,11,1,float64,large,25209.02908846758,25461.119379352258,-12.209904439134053,326,2321,0.08171833377965676,0.08171833377819693011428471747046826954994966159248446330150207160493237314392113789058613981222253686,-12.20990443920418916507777881529453724732917046361116045069567581936788208782034906016643909551560374,0.000000000000467314817167729211004410740653102862389445260049569697002880275249481201171875,0.00000000007013543323180086882819959398683060258295319348297907941398637418652324572057841648274040243827777362,0.0000000000000002986102286933944930755530332204032072572126967399538957136338258144458606790328633414781103080067418,0.00000000007013573184202956222269266953986382298616045069567581936788208782034906016643909551560374391638808163,5.744167138346648e-12
B,wide,1.01,10.0,11,1,float64,large,24684.34011781646,24931.183518994625,-0.5408354798108311,238,678,1.0750164328217746,1.075016432820985657307482697805925458718315997977741105226806981389293743747075219016752872630006957,-0.5408354798105947338559495124825624141495806504252961867448902213729226966842013665651072950427664829,0.000000000000182861193900909139441911606084739129983451899619240066385827958583831787109375,0.0000000000002363486446668964223468495772727755792694694204409500656868653613277067673854839194002035238714889339,0.00000000000000004981842139725048363638243765065559059383466882856139043795447092666750722103783331357395794324929741,0.0000000000002363984630882936728304859597104262348600632551097786270773033157986334348927049572335170978294321832,2.363984630882937e-13
B,wide,1.01,10.0,11,1,float64,large,-24338.367549488325,-24581.751224983207,2.660706160976411,1894,1198,0.3595069698708304,0.3595069698708523361249062709195984390403529018615892245672670812868353032901464422168997356050017249,2.660706160968492239115017440522724775034038460431892938936797904882898057471057828128273067025620533,0.000000000000980143677771113216087714792318312377085443021229593796306289732456207275390625,0.000000000007918930953581331469859168806818100444850877112050021788142812204709260192135025965841480851941750685,0.00000000000000006464533162704992778443991661947049381604884792667104086967576708832040809299146201404462662225134427,0.000000000007918866308249704419931384366901480974357061063202095117101942528942171871726932974379466807315128434,2.9762272980069513e-12
B,wide,1.01,10.0,11,1,float64,large,-24247.98262446656,-24490.462450711228,5.593186686611865,3306,3447,0.17691965199533932,0.1769196519927082650272420794236418707886225701640629105409718028994848714078305408576440455263966679,5.593186686665984939810110589705597621210035330820129961641387698969253229150121826614443931404212152,0.000000000001676383630804542689651713927324601198509679278458861517719924449920654296875,0.00000000005411992877035157110195204724154159078102194215785075599999118556893641460611069306289465935303832583,0.0000000000000003436948594309800040613464476662108919805164630570307379564188145879916667616586825071397971950042398,0.00000000005411958507549214012194798589509392457012996164138769896925322915012182661444393140421215221324113083,9.675984033308213e-12
B,wide,1.01,10.0,11,1,float64,large,-23672.63833880233,-23909.364722190356,3.5601366176998104,3578,2409,0.273832045235169,0.2738320452335013826214620291692213799803688536390853849363852493347372113899196644854929838180542245,3.560136617709869732872412901845597468112745916254595611110273468973971858698946716701588781744964382,0.00000000000073561922474494484253546871191720211806408524779499202850274741649627685546875,0.00000000001005927859530642808496948372935849488865305196502842563014144403376054949580433340988122513970817168,0.00000000000000007464348833340028750834731564402219255914524504334383041466518616720578444833508315723313177397309848,0.00000000001005935323879476148525699207667413891084561111027346897397185869894671670158878174496438237283994565,2.8255525894019327e-12
B,wide,1.01,10.0,11,1,float64,large,23205.79830491025,23437.856287959356,-232.781223579685,2429,1083,0.004295852703998904,0.004295852701581514729967288073027603138306115306935895924176334730744502833442157665326160135614177783,-232.7812236611698588058257207428800943765881297380771982359126330667507816050797101155028724558428534,0.000000000001503741146669754768458750129389846716086720501692752804956398904323577880859375,0.00000008148487272797091782060575863217626305070612853921776347419322156224656715967411716081379174251173717,0.000000000000004376697659402225748178927977062628930303305130407442439957166857044171244704970938348949671363300533,0.0000000814848683512732584183800104532482859880771982359126330667507816050797101155028724558428533935620658,3.5004914515734507e-10
B,wide,1.01,10.0,11,1,float64,large,22998.81195673305,23228.80007630038,-0.13684915945028717,966,2841,1.4347919842447663,1.43479198424486546625211488379859412125499832867279994820865505940386718765204226422998758305745782,-0.1368491594492637361002537545647013886063763858424064548863565314709521117626708887552858835843548631,0.00000000000100462582214729190668405802695260851768732646149828724446706473827362060546875,0.000000000001023440145563868357720699521326725432404318409479895045634506087337561348342752993711445606499026507,0.000000000000000009584164818344524319660038392646881085795836426516586617850008450103628636578066308709716596930740613,0.000000000001023430561399050013196379861288332785523232613643468529047888237329111244714116415645136896782429576,1.02343056139905e-12
B,wide,1.01,10.0,11,1,float64,large,22662.47793091489,22889.10271022404,-0.601285018526158,1600,1105,1.0294324956027463,1.029432495601218631965542432322502320725015910996997746062635220034864471623859080657358095006101258,-0.601285018527023146618324370953915430162105362295660062710127558008538541548228480496487676218098329,0.000000000000635451887279404463727048297324941669543540978537521368707530200481414794921875,0.0000000000008651954969417820036619566797202975024183394904813360559773167104843694051451399142092171402895801967,0.0000000000000000593664650160132093263051362975114457767803537780474387751622558889086574636961108881152474838355354,0.0000000000008651361304767659904526303745839999909725627101275580085385415482284804964876762180983290250420963611,8.65136130476766e-13
B,wide,1.01,10.0,11,1,float64,large,21831.337301916945,22049.650674936114,-2.4846440140169586,502,2467,0.3826357161512437,0.3826357161506508412927818293586421855227594767290195553779961479202106458162169206414845863513584056,-2.484644014015045410060896748901339243936729909169943421785418329757724616093400230327434998332658065,0.00000000000026666080278940413752554835618899090922406802661726032965816557407379150390625,0.000000000001912879502771339372506373584435523194469074629354988451141594658630925372556263795191024174532878013,0.0000000000000002679699305622058436229344620090418375035852266817911337892479688443000087378721509103331101848881091,0.000000000001913147472701901578349996518897532236306578214581670242275383906599769672565001667341934507643062901,7.699885625105556e-13
B,wide,1.01,10.0,11,1,float64,large,-21453.63434532138,-21668.170688774597,-0.6932138490093644,1417,919,0.9646393610012343,0.9646393610035982670448889493335200371634762294091088545210096694557314291677476938526296722524763501,-0.6932138490071150782646966340846440325243632547087983095811039686083604299927797480309913526643654526,0.000000000001519303488836586335423162187544039616708679840684226292069070041179656982421875,0.000000000002249397853067144982394762125270720026980898074293543804161291313327389087718342989939447762145398109,0.0000000000000000293883994616326645516286226221967167076553975124125217213061071371187096956543049003215442779609283,0.000000000002249368464667683349730210496648097830264190418896031391639570007220251969008647335634547440601120148,2.2493684646676834e-12
B,wide,1.01,10.0,11,1,float64,large,21446.21375357809,21660.67589111387,-0.6921756355995802,402,3911,0.9653409390426919,0.965340939040983048603815264254728488699049976260336689547066178006408103387740569121318553773874746,-0.6921756356008588956227452005966835988517709963436062738932292170918488933024841322087030846851004205,0.000000000000864533211654555971913757666526032072580598697442155753378756344318389892578125,0.000000000001278737220637707765231080333420025654900327159764909809843376234598045310705483331958523619978775562,0.00000000000000001620405270605985005218229447608863780326653569271799448293211391310200239864685810312805223753129093,0.00000000000127872101658500170538102815112554956626252389322921709184889330248413220870308468510042049192653803,1.2787210165850018e-12
B,wide,1.01,10.0,11,1,float64,large,21331.057985235824,21544.36856508818,-0.7985451857530554,1638,647,0.8969430961753471,0.8969430961754606973291786546144885919963734907836405545583345533820913636185791702140758414322062573,-0.7985451857514940359669996330787148014328159561726209876511071521794731327092906668795037110744783262,0.000000000000953433403207844635595099085529705571807890240876304233097471296787261962890625,0.000000000001561413489589090149524149859551726605874643283843609546126041075202531157317203655827978792412532687,0.00000000000000000742156877251986457022699903043474563093495076172559917378449319803682091473030630495904633523184331,0.000000000001561406068020317629659579632552696171129012348892847820526867290709333120496288925521673833366197455,1.5614060680203177e-12
B,wide,1.01,10.0,11,1,float64,large,21297.272747715237,21510.24547519239,-0.24410622736493656,1504,724,1.3313723898720173,1.331372389869767329317157651112598399303841443874847258235942175391996170094358471284568295195493922,-0.2441062273664322186713190715974857873655369507675227231487284162074209660732497912011650552720406047,0.000000000001411552894590471071197913525865734463149436805906589142978191375732421875,0.000000000001495664297077341713161897613395683044125640633660956667836395958296108317036648437014939431536342299,0.000000000000000007777711850839460508535393446021720104984932540460415429885046317115871593164974334773091440544724429,0.000000000001495656519365490873701389078002237022405535648728416207420966073249791201165055272040604658444901754,1.495656519365491e-12
B,wide,1.01,10.0,11,1,float64,large,-21086.105231812533,-21296.96628413066,-0.11012744405951415,2730,136,1.461110881342515,1.461110881344722397793820926318210218176342588413429680572196796202433818903722330353895281882662202,-0.1101274440581204018261108480392187642490837125846323187333585125185872666924398416856362795728088588,0.000000000001377048650825218585145084716399524883516380935333245361107401549816131591796875,0.00000000000139374957113344657268445218979525155517545896833686258079819217271702784642815335902372421222435589,0.000000000000000002897265691598897875967015217496741371451695375099385458865156869532064432931832582989896559570843991,0.000000000001393746673867754973786576222780034058434087516641487481412733307560158314363720427191141222327796319,1.393746673867755e-12
B,wide,1.01,10.0,11,1,float64,large,-21023.20975203139,-21233.441849551706,0.6593155127595942,1567,3512,0.9879002650888982,0.9879002650874568569900758528275125376436651959352418121418450387086921804132805629539766753017961729,0.6593155127604745305687352340762930034224544326183708007510109341396762880221092463710132406881745105,0.00000000000061363172541434182460789703694912741206712869512784891412593424320220947265625,0.0000000000008803755620316408595916162295294752248059488364991987880039948378125329844225475611776357414135479907,0.00000000000000005831447567473365461942938949573143514808548826464832770681570328661340930687300312528844051367928125,0.0000000000008803172475559661259369968001399794933708007510109341396762880221092463710132406881745104529730343114,8.803172475559661e-13
B,wide,1.01,10.0,11,1,float64,large,20473.413553214312,20678.147688746456,0.18697715938471324,1799,2767,1.3859535083572165,1.385953508358859452199258793869816588843741091545431466975093997939344985412231271773612814485600027,0.1869771593838471983446783882044341450906298694422979368453985960808794497199142720180141606521561821,0.000000000000836793625030069493741517226169704911364899402315131737850606441497802734375,0.0000000000008660483135225678276821484194478266572627092442179598872016179380385147387558981079484471505272838868,0.000000000000000009280405675296234760036347608819287208589616555968081067657952786756770058760104629279118102502824551,0.000000000000866039033116892531447388383100217837975500654601403919120550280085727981985839347843817871409181384,8.660390331168926e-13
B,wide,1.01,10.0,11,2,float64,pole,-7.776219554474502,-7.853981750019247,8617364.26525543,1108,2092,1.160447640202733e-07,0.00000011604476407627718817036243690961033508209259929198159145501907268493617217468079270120159209563394,8617364.238361389555346071446007609202758391674318191595126099725531981480899231034828580048772992647,0.000000000000000362165582452385078249627489537561613844418952935788613700651694671250879764556884765625,0.02689404190851065753534986409106583058373200896150783475786755519096595343311721722849737496507085768,0.0000000007505607923968848170438242222580502005566339344833995366718651844679457972772703676119402396831264133,0.026894041157949865138465047047241608325681808404873900274468018519100768965171419951227007353130618,3.1209126612319945e-09
B,wide,1.01,10.0,11,2,float64,pole,-1.5552430048577048,-1.5707954349062818,-1121216.240911832,3392,2552,8.918886147402105e-07,0.0000008918886147210161537348041722445694688638591060060210195295239501543046154506653918004121474011771396,-1121216.241012938666463903786462730175826581081954887527225160065309999600275559793130114512538428904,0.0000000000000000804267142205512971390517141024300094044664527666299580488384890486486256122589111328125,0.0001011065022009633153327356190897892996300324251654176534504410503423568914190202247142371147866464337,0.00000000008497159678216515080673679178232485510205974241185955854993320290171109428782419178969455316600579009,0.0001011065871725600974978864258265810819548875272251600653099996002755597931301145125384289044811995998,9.01758139725282e-11
B,wide,1.01,10.0,11,2,float64,pole,1.5552450809357372,1.5707975317450946,-829909.8183951748,1379,730,1.20495019806377e-06,0.00000120495019797860344553051103291299517855534476045370021450291052799073035738955620694398024761835411,-829909.8184116595682802423171565303099086810750616699374820555066504075340500934193127134913977534289,0.00000000000000002393423165493635796339340410336612413581231320093556380612653811112977564334869384765625,0.00001648470939256878781780689949818594364245268645405533885578390462999694240290244993957870763416820378,0.00000000005195009818906772731666049513141921725102800016779462362942009647690981104145817472127151829043998334,0.00001648476134266697688553421615868107506166993748205550665040753405009341931271349139775342890568649422,1.9863316443486214e-11
