beta,gamma0,t,gamma,fixed,convergence_step,status,A,H,H_over_t,delta_H,Q
0.9998,0.1,32,0.09024995023092959,0.0,,未収束,,,,,
0.9998,0.1,64,0.08280657508218663,0.0,,未収束,,,,,
0.9998,0.1,128,0.07200871384612134,0.0,,未収束,,,,,
0.9998,0.1,256,0.05866519400813805,0.0,,未収束,,,,,
0.9998,0.1,512,0.04464915409489134,0.0,,未収束,,,,,
0.9998,0.1,1024,0.03171137324998768,0.0,,未収束,,,,,
0.9998,0.1,2048,0.020665963255896966,0.0,,未収束,,,,,
0.9998,0.1,4096,0.011603850894696783,0.0,,未収束,,,,,
0.9998,0.1,8192,0.004706631862944999,0.0,,未収束,,,,,
0.9998,0.1,16384,0.000898488286449548,0.0,,未収束,,,,,
0.9998,0.1,32768,3.3883047698993844e-05,0.0,,未収束,,,,,
0.9998,0.1,65536,4.825086217780156e-08,0.0,,未収束,,,,,
0.9998,0.1,100001,4.893434901117045e-11,0.0,,未収束,,,,,
0.9998,1.0,0,1.0,0.0,,未収束,,,,,
0.9998,1.0,1,0.7615101482926132,0.0,,未収束,,,,,
0.9998,1.0,2,0.6418760641416034,0.0,,未収束,,,,,
0.9998,1.0,4,0.5123972746683163,0.0,,未収束,,,,,
0.9998,1.0,8,0.39109470294244225,0.0,,未収束,,,,,
0.9998,1.0,16,0.289153612028942,0.0,,未収束,,,,,
0.9998,1.0,32,0.20942585144842848,0.0,,未収束,,,,,
0.9998,1.0,64,0.14969346921699114,0.0,,未収束,,,,,
0.9998,1.0,128,0.10596382283178381,0.0,,未収束,,,,,
0.9998,1.0,256,0.074258505974034,0.0,,未収束,,,,,
0.9998,1.0,512,0.05125541265946884,0.0,,未収束,,,,,
0.9998,1.0,1024,0.03438147668764194,0.0,,未収束,,,,,
0.9998,1.0,2048,0.021729583773105916,0.0,,未収束,,,,,
0.9998,1.0,4096,0.012021733235163834,0.0,,未収束,,,,,
0.9998,1.0,8192,0.0048489895058099535,0.0,,未収束,,,,,
0.9998,1.0,16384,0.000924690854704413,0.0,,未収束,,,,,
0.9998,1.0,32768,3.4869793410819575e-05,0.0,,未収束,,,,,
0.9998,1.0,65536,4.965602610161177e-08,0.0,,未収束,,,,,
0.9998,1.0,100001,5.035941747133531e-11,0.0,,未収束,,,,,
0.9998,10.0,0,10.0,0.0,,未収束,,,,,
0.9998,10.0,1,0.9999999958611705,0.0,,未収束,,,,,
0.9998,10.0,2,0.7615101465542291,0.0,,未収束,,,,,
0.9998,10.0,4,0.5660883585549652,0.0,,未収束,,,,,
0.9998,10.0,8,0.4131743957499899,0.0,,未収束,,,,,
0.9998,10.0,16,0.29770194605254985,0.0,,未収束,,,,,
0.9998,10.0,32,0.21261330824231112,0.0,,未収束,,,,,
0.9998,10.0,64,0.15085703559125688,0.0,,未収束,,,,,
0.9998,10.0,128,0.10638439219595497,0.0,,未収束,,,,,
0.9998,10.0,256,0.07441033662972432,0.0,,未収束,,,,,
0.9998,10.0,512,0.05131063032921796,0.0,,未収束,,,,,
0.9998,10.0,1024,0.03440191397348519,0.0,,未収束,,,,,
0.9998,10.0,2048,0.021737352266754727,0.0,,未収束,,,,,
0.9998,10.0,4096,0.012024717364084786,0.0,,未収束,,,,,
0.9998,10.0,8192,0.004849997510114198,0.0,,未収束,,,,,
0.9998,10.0,16384,0.0009248760934744695,0.0,,未収束,,,,,
0.9998,10.0,32768,3.487676877863056e-05,0.0,,未収束,,,,,
0.9998,10.0,65536,4.966595929335892e-08,0.0,,未収束,,,,,
0.9998,10.0,100001,5.036949136949669e-11,0.0,,未収束,,,,,
0.9999,0.1,0,0.1,0.0,,未収束,,,,,
0.9999,0.1,1,0.09965809395217988,0.0,,未収束,,,,,
0.9999,0.1,2,0.09931960595669062,0.0,,未収束,,,,,
0.9999,0.1,4,0.09865265817977438,0.0,,未収束,,,,,
0.9999,0.1,8,0.09735736535502384,0.0,,未収束,,,,,
0.9999,0.1,16,0.094910086625292,0.0,,未収束,,,,,
0.9999,0.1,32,0.09051309691423577,0.0,,未収束,,,,,
0.9999,0.1,64,0.08325804816022182,0.0,,未収束,,,,,
0.9999,0.1,128,0.07272359645401794,0.0,,未収束,,,,,
0.9999,0.1,256,0.059713613405075895,0.0,,未収束,,,,,
0.9999,0.1,512,0.0461106615576811,0.0,,未収束,,,,,
0.9999,0.1,1024,0.033700755513725734,0.0,,未収束,,,,,
0.9999,0.1,2048,0.02332405804736122,0.0,,未収束,,,,,
0.9999,0.1,4096,0.014980421346205126,0.0,,未収束,,,,,
0.9999,0.1,8192,0.008351183017610857,0.0,,未収束,,,,,
0.9999,0.1,16384,0.0033781509696824744,0.0,,未収束,,,,,
0.9999,0.1,32768,0.0006445997149460163,0.0,,未収束,,,,,
0.9999,0.1,65536,2.4312113629822342e-05,0.0,,未収束,,,,,
0.9999,0.1,131072,3.463280386776063e-08,0.0,,未収束,,,,,
0.9999,0.1,200001,3.5139010816570947e-11,0.0,,未収束,,,,,
0.9999,1.0,0,1.0,0.0,,未収束,,,,,
0.9999,1.0,1,0.7615521553229998,0.0,,未収束,,,,,
0.9999,1.0,2,0.6419455327565515,0.0,,未収束,,,,,
0.9999,1.0,4,0.512505976356934,0.0,,未収束,,,,,
0.9999,1.0,8,0.39125771545768695,0.0,,未収束,,,,,
0.9999,1.0,16,0.28939142641625737,0.0,,未収束,,,,,
0.9999,1.0,32,0.2097673415694666,0.0,,未収束,,,,,
0.9999,1.0,64,0.1501796492935044,0.0,,未収束,,,,,
0.9999,1.0,128,0.10665264840424364,0.0,,未収束,,,,,
0.9999,1.0,256,0.07523090913528023,0.0,,未収束,,,,,
0.9999,1.0,512,0.05262189179948834,0.0,,未収束,,,,,
0.9999,1.0,1024,0.036285050333211256,0.0,,未収束,,,,,
0.9999,1.0,2048,0.024326953579636563,0.0,,未収束,,,,,
0.9999,1.0,4096,0.015370996816372433,0.0,,未収束,,,,,
0.9999,1.0,8192,0.00850294028249779,0.0,,未収束,,,,,
0.9999,1.0,16384,0.0034296326027933137,0.0,,未収束,,,,,
0.9999,1.0,32768,0.0006540686398313346,0.0,,未収束,,,,,
0.9999,1.0,65536,2.4668745253722353e-05,0.0,,未収束,,,,,
0.9999,1.0,131072,3.514082749755828e-08,0.0,,未収束,,,,,
0.9999,1.0,200001,3.565445992345316e-11,0.0,,未収束,,,,,
0.9999,10.0,0,10.0,0.0,,未収束,,,,,
0.9999,10.0,1,0.9999999958694399,0.0,,未収束,,,,,
0.9999,10.0,2,0.7615521535881797,0.0,,未収束,,,,,
0.9999,10.0,4,0.5661791722437192,0.0,,未収束,,,,,
0.9999,10.0,8,0.4133255564015912,0.0,,未収束,,,,,
0.9999,10.0,16,0.2979317304665859,0.0,,未収束,,,,,
0.9999,10.0,32,0.2129492618713693,0.0,,未収束,,,,,
0.9999,10.0,64,0.1513393593716222,0.0,,未収束,,,,,
0.9999,10.0,128,0.10707052167707745,0.0,,未収束,,,,,
0.9999,10.0,256,0.07538085900405227,0.0,,未収束,,,,,
0.9999,10.0,512,0.052675811357793374,0.0,,未収束,,,,,
0.9999,10.0,1024,0.036304617744349295,0.0,,未収束,,,,,
0.9999,10.0,2048,0.024334187605513622,0.0,,未収束,,,,,
0.9999,10.0,4096,0.01537374491835641,0.0,,未収束,,,,,
0.9999,10.0,8192,0.008503995611779452,0.0,,未収束,,,,,
0.9999,10.0,16384,0.0034299890486695146,0.0,,未収束,,,,,
0.9999,10.0,32768,0.0006541341465167289,0.0,,未収束,,,,,
0.9999,10.0,65536,2.4671212379937097e-05,0.0,,未収束,,,,,
0.9999,10.0,131072,3.514434193171323e-08,0.0,,未収束,,,,,
0.9999,10.0,200001,3.565802572598703e-11,0.0,,未収束,,,,,
1.0,0.1,0,0.1,0.0,,代数緩和,0.0,99.99999999999999,,0.6673322766118446,99.99999999999999
1.0,0.1,1,0.09966799462495582,0.0,,代数緩和,0.0813785768391994,100.66733227661183,100.66733227661183,0.6673278711760844,100.00066560994516
1.0,0.1,2,0.09933927642943538,0.0,,代数緩和,0.11470711597527432,101.33466014778791,50.66733007389396,0.6673235237014552,100.00132681445459
1.0,0.1,4,0.09869148716977952,0.0,,代数緩和,0.16116252368159503,102.66930290454049,25.66732572613512,0.6673149981179023,100.00263623787382
1.0,0.1,8,0.09743306323410574,0.0,,代数緩和,0.2250120211447231,105.33853802856943,13.167317253571179,0.6672985943932161,100.0052046952361
1.0,0.1,16,0.09505427794350066,0.0,,代数緩和,0.3104459717736882,110.67681828460081,6.917301142787551,0.6672681582589632,100.01015161793414
1.0,0.1,32,0.09077688566113973,0.0,,代数緩和,0.41928047498123916,121.35269955751781,3.7922718611724315,0.6672153117890929,100.01936622418448
1.0,0.1,64,0.0837113975900024,0.0,,代数緩和,0.5468005593353475,142.7022479971494,2.2297226249554596,0.6671333207370083,100.03558133048276
1.0,0.1,128,0.07344307881912676,0.0,,代数緩和,0.6784381012214038,185.3950995958332,1.4483992155924468,0.6670259514143879,100.06176626249986
1.0,0.1,256,0.06077188074098574,0.0,,代数緩和,0.793920525464998,270.7663223106183,1.0576809465258528,0.6669127371698096,100.09965564395165
1.0,0.1,512,0.04759305187625156,0.0,,代数緩和,0.8792915619939091,441.48188771357127,0.8622693119405689,0.6668176189635915,100.14855438023795
1.0,0.1,1024,0.03573999421138929,0.0,,代数緩和,0.9338106584312345,782.8725117024132,0.7645239372093879,0.6667518058832229,100.20584503574662
1.0,0.1,2048,0.026121131896239175,0.0,,代数緩和,0.96518672203721,1465.6018879501225,0.7156259218506458,0.6667121493094328,100.26855461678929
1.0,0.1,4096,0.0187944657064536,0.0,,代数緩和,0.9821194873396969,2831.0010601762306,0.6911623682070875,0.6666902141428181,100.33439350956405
1.0,0.1,8192,0.013408952239863027,0.0,,代数緩和,0.9909327597101765,5561.735256114269,0.6789227607561363,0.666678652990413,100.40192278093582
1.0,0.1,16384,0.0095246142910705,0.0,,代数緩和,0.9954323204242458,11023.136998739332,0.6727988890832112,0.6666727144647394,100.47033207266577
1.0,0.1,32768,0.006750307764093783,0.0,,代数緩和,0.9977067532063657,21945.872524008228,0.669734879272712,0.666669704421689,100.53919067489551
1.0,0.1,65536,0.00477866080928499,0.0,,代数緩和,0.9988506143217958,43791.274943063196,0.668201827134143,0.6666681890344238,100.60827639653144
1.0,0.1,131072,0.003380964584295566,0.0,,代数緩和,0.9994244161861817,87482.01080967415,0.6674347748540813,0.6666674287267187,100.67747634081752
1.0,0.1,200000,0.0027375790022730905,0.0,,代数緩和,0.9996225149983055,133434.05302712388,0.6671702651356194,0.6666671662886585,100.71969379053917
1.0,1.0,0,1.0,0.0,,代数緩和,0.0,1.0,,0.7240616609663106,1.0
1.0,1.0,1,0.7615941559557649,0.0,,代数緩和,0.6218390243924193,1.7240616609663106,1.7240616609663106,0.7020437183212456,1.057394994299644
1.0,1.0,2,0.6420149920119997,0.0,,代数緩和,0.741335056923807,2.426105379287556,1.213052689643778,0.6924461804152635,1.092772045954223
1.0,1.0,4,0.5126146671514058,0.0,,代数緩和,0.8370962461250543,3.805554478785726,0.9513886196964315,0.683480223628703,1.1388878121190595
1.0,1.0,8,0.39142072274619333,0.0,,代数緩和,0.9039474385756503,6.526981338134853,0.8158726672668566,0.6766375073686808,1.1936480048015197
1.0,1.0,16,0.28962926538567413,0.0,,代数緩和,0.9459252196960477,11.921066607575833,0.7450666629734896,0.6721854099178088,1.2543999409091668
1.0,1.0,32,0.2101089594126972,0.0,,代数緩和,0.970451714208583,22.652224453033625,0.7078820141573008,0.6695892223065734,1.318891119700293
1.0,1.0,64,0.15066627585378273,0.0,,代数緩和,0.9841479927658177,44.052229472827115,0.6883160855129237,0.6681745860962849,1.3855628061604506
1.0,1.0,128,0.10734286783392079,0.0,,代数緩和,0.9915909382320094,86.7867873492001,0.6780217761656258,0.6674334300643352,1.4534540158667681
1.0,1.0,256,0.0762074983703411,0.0,,代数緩和,0.9955705897670203,172.1886769562102,0.6726120193601961,0.6670534822335981,1.5220102895435446
1.0,1.0,512,0.05400088741430396,0.0,,代数緩和,0.997677660324066,342.92425706918,0.6697739395882422,0.6668609831074264,1.5909237358466726
1.0,1.0,1024,0.038226827737022365,0.0,,代数緩和,0.9987863727037416,684.3266938382925,0.6682877869514575,0.666764063432197,1.6600271716258703
1.0,1.0,2048,0.02704617193931085,0.0,,代数緩和,0.9993673375814413,1367.062564367085,0.6675110177573658,0.6667154273661708,1.7292310337518302
1.0,1.0,4096,0.019130339783990983,0.0,,代数緩和,0.9996708496393146,2732.4651544137723,0.6671057505892999,0.666691063242979,1.7984877471058098
1.0,1.0,8192,0.013529333620581587,0.0,,代数緩和,0.9998290441982762,5463.201105516382,0.6668946662007302,0.6666788691700276,1.8677721830490555
1.0,1.0,16384,0.009567470977814557,0.0,,代数緩和,0.9999113397133866,10924.603737789279,0.6667848961053027,0.6666727690113958,1.937071122612906
1.0,1.0,32768,0.006765512786023478,0.0,,代数緩和,0.9999540808234264,21847.33971096637,0.6667278964528311,0.666669718122047,2.0063776330389373
1.0,1.0,65536,0.004784046013247806,0.0,,代数緩和,0.9999762464813445,43692.74235475519,0.666698339153369,0.6666681924675407,2.075688088523748
1.0,1.0,131072,0.0033828702131429166,0.0,,代数緩和,0.9999877264341143,87383.47833392714,0.6666830317224666,0.6666674295860061,2.1450005938095273
1.0,1.0,200000,0.0027385903251161262,0.0,,代数緩和,0.9999917978876727,133335.52059019744,0.6666776029509872,0.6666671666578694,2.187256864097435
1.0,10.0,0,10.0,0.0,,代数緩和,0.0,0.01,,0.9900000082446145,0.01
1.0,10.0,1,0.9999999958776927,0.0,,代数緩和,0.8164965775618762,1.0000000082446145,1.0000000082446145,0.7240616605600037,0.3333333415779479
1.0,10.0,2,0.7615941542245016,0.0,,代数緩和,0.8794131799095227,1.7240616688046182,0.8620308344023091,0.702043718174234,0.39072833547128494
1.0,10.0,4,0.5662699752701404,0.0,,代数緩和,0.9247149973801952,3.118551567317481,0.7796378918293703,0.6870029190356832,0.45188490065081455
1.0,10.0,8,0.4134767096389462,0.0,,代数緩和,0.9548835584547453,5.849219199012156,0.7311523998765195,0.6777621466033379,0.5158858656788228
1.0,10.0,16,0.2981615347474698,0.0,,代数緩和,0.97379149474189,11.248555865028406,0.7030347415642754,0.6725107499748457,0.5818891983617398
1.0,10.0,32,0.21328533546233355,0.0,,代数緩和,0.9851227667470233,21.982546844554392,0.6869545888923247,0.6696776158767221,0.6492135112210597
1.0,10.0,64,0.15182211785216243,0.0,,代数緩和,0.9916979210839753,43.38403175398221,0.677875496155972,0.6681977262263956,0.7173650873155424
1.0,10.0,128,0.10775802758887958,0.0,,代数緩和,0.9954260197725239,86.1193479949019,0.6728074062101711,0.6674393616714269,0.7860146615685721
1.0,10.0,256,0.07635554169556236,0.0,,代数緩和,0.9975046196689774,171.52162197839434,0.6700063358531029,0.6670549851848193,0.8549553117276787
1.0,10.0,512,0.05405347003374761,0.0,,代数緩和,0.9986491351877615,342.25739571500446,0.6684714760058681,0.6668613615421464,0.9240623816711491
1.0,10.0,1024,0.038245464244496985,0.0,,代数緩和,0.9992733053320123,683.6599296872579,0.6676366500852128,0.6667641583995874,0.9932630205912574
1.0,10.0,2048,0.027052769552090704,0.0,,代数緩和,0.9996111221263666,1366.3958489232953,0.6671854731070778,0.6667154511551416,1.062515589962004
1.0,10.0,4096,0.019132674006053868,0.0,,代数緩和,0.9997928262366568,2731.7984633519272,0.6669429842167791,0.6666910691965313,1.1317966852607242
1.0,10.0,8192,0.013530159193920576,0.0,,代数緩和,0.9998900547569324,5462.534426653062,0.6668132845035476,0.6666788706588704,1.2010933197288978
1.0,10.0,16384,0.009567762918117485,0.0,,代数緩和,0.9999418508505612,10923.937065027008,0.6667442056290899,0.6666727693838082,1.2703983603423694
1.0,10.0,32768,0.006765616012909212,0.0,,代数緩和,0.9999693379294147,21846.6730412556,0.6667075513078491,0.6666697182151641,1.3397079222668253
1.0,10.0,65536,0.004784082511389152,0.0,,代数緩和,0.999983875436895,43692.07568656984,0.6666881666041541,0.6666681924908218,1.4090199031779775
1.0,10.0,131072,0.003382883117540358,0.0,,代数緩和,0.9999915410170706,87382.81166650513,0.666677945453683,0.6666674295918266,1.4783331718062982
1.0,10.0,200000,0.0027385971715103586,0.0,,代数緩和,0.9999942978373785,133334.85392303838,0.6666742696151919,0.6666671666603693,1.5205897050327621
1.0001,0.1,0,0.1,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,1,0.09967789527799618,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,2,0.09935894876558364,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,4,0.09873032717983066,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,8,0.09750880996643226,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,16,0.09519865793687714,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,32,0.09104131727096755,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,64,0.0841666240717587,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,128,0.07416713688105098,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,256,0.06183976991001985,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,512,0.04909501762217398,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,1024,0.03782254734988584,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,2048,0.02902496766269646,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,4096,0.02289001087080447,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,8192,0.019224897782416466,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,16384,0.017644999276055662,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,32768,0.017330931547687143,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,65536,0.0173189664457971,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,131072,0.01731894938697818,0.017318949386946766,88487,整合,,,,,
1.0001,0.1,200001,0.01731894938696,0.017318949386946766,88487,整合,,,,,
1.0001,1.0,0,1.0,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,1,0.7616361501915299,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,2,0.6420844419071079,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,4,0.5127233470429173,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,8,0.39158372476231157,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,16,0.2898671287182144,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,32,0.21045070389568593,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,64,0.15115334329333072,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,128,0.10803445103827664,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,256,0.07718810861511088,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,512,0.05539148404195874,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,1024,0.04020172689662663,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,2048,0.029859406157849093,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,4096,0.02315497207460904,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,8192,0.019293270011718197,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,16384,0.017655224650514258,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,32768,0.017331297014292382,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,65536,0.017318966965552317,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,131072,0.017318949386979223,0.017318949386946766,88637,整合,,,,,
1.0001,1.0,200001,0.01731894938696,0.017318949386946766,88637,整合,,,,,
1.0001,10.0,0,10.0,0.017318949386946766,88638,整合,,,,,
1.0001,10.0,1,0.9999999958859291,0.017318949386946766,88638,整合,,,,,
1.0001,10.0,2,0.7616361484638161,0.017318949386946766,88638,整合,,,,,
1.0001,10.0,4,0.5663607676302287,0.017318949386946766,88638,整合,,,,,
1.0001,10.0,8,0.4136278554283924,0.017318949386946766,88638,整合,,,,,
1.0001,10.0,16,0.29839135870608147,0.017318949386946766,88638,整合,,,,,
1.0001,10.0,32,0.2136215280102144,0.017318949386946766,88638,整合,,,,,
1.0001,10.0,64,0.15230530563635858,0.017318949386946766,88638,整合,,,,,
1.0001,10.0,128,0.10844688041976096,0.017318949386946766,88638,整合,,,,,
