stage,beta,gamma0,condition,seed,dtype,nonfinite,first_failure_step,first_failure_index,zero_count,max_abs,min_pole
C,1.0001,0.017318949386946766,0,10,float64,0,,,0,1005.1590158207697,0.000994867134791022
C,1.0001,0.017318949386946766,0,10,float32,0,,,0,20900.111328125,4.7846636499926376e-05
C,1.0001,0.017318949386946766,0,11,float64,0,,,0,47333.952306469524,2.1126484291311698e-05
C,1.0001,0.017318949386946766,0,11,float32,0,,,0,2157.76708984375,0.0004634420063833744
C,1.0001,0.017318949386946766,0,12,float64,0,,,0,3360.829215722568,0.000297545607438332
C,1.0001,0.017318949386946766,0,12,float32,0,,,0,3413.286865234375,0.0002929727223257572
C,1.0001,0.017318949386946766,0,13,float64,0,,,0,1322.535992767485,0.0007561229447778928
C,1.0001,0.017318949386946766,0,13,float32,0,,,0,20900.111328125,4.7846636499926376e-05
C,1.0001,0.017318949386946766,0,14,float64,0,,,0,2532.9891934497887,0.00039479045178425487
C,1.0001,0.017318949386946766,0,14,float32,0,,,0,1287.1949462890625,0.0007768829518699505
C,1.0001,0.017318949386946766,0,15,float64,0,,,0,1865.8550906161088,0.0005359472497530327
C,1.0001,0.017318949386946766,0,15,float32,0,,,0,20900.111328125,4.7846636499926376e-05
C,1.0001,0.017318949386946766,0,16,float64,0,,,0,1237.045959503514,0.0008083772268063782
C,1.0001,0.017318949386946766,0,16,float32,0,,,0,2157.76708984375,0.0004634420063833744
C,1.0001,0.017318949386946766,0,17,float64,0,,,0,14504.189672564667,6.894559578896065e-05
C,1.0001,0.017318949386946766,0,17,float32,0,,,0,3413.286865234375,0.0002929727223257572
C,1.0001,0.017318949386946766,0,18,float64,0,,,0,1113.4611660455764,0.0008981002316319486
C,1.0001,0.017318949386946766,0,18,float32,0,,,0,3413.286865234375,0.0002929727223257572
C,1.0001,0.017318949386946766,0,19,float64,0,,,0,214.54334798962947,0.0046610289604855915
C,1.0001,0.017318949386946766,0,19,float32,0,,,0,20900.111328125,4.7846636499926376e-05
C,1.0002,0.024490489234231166,1,0,float64,0,,,0,8098.71380412991,0.00012347639626497653
C,1.0002,0.024490489234231166,1,1,float64,0,,,0,21505.182369616985,4.650041939235905e-05
C,1.0002,0.024490489234231166,1,2,float64,0,,,0,14665.265364766456,6.818833301558413e-05
C,1.0002,0.024490489234231166,1,3,float64,0,,,0,390518.70828163903,2.5606967830604788e-06
C,1.0002,0.024490489234231166,1,4,float64,0,,,0,8429.667568809109,0.00011862863954270608
C,1.0002,0.024490489234231166,1,5,float64,0,,,0,1733.7205043222004,0.0005767941756527062
C,1.0002,0.024490489234231166,1,6,float64,0,,,0,8290.265256736437,0.00012062340156582252
C,1.0002,0.024490489234231166,1,7,float64,0,,,0,5030.980295016235,0.00019876841652921584
C,1.0002,0.024490489234231166,1,8,float64,0,,,0,18042.52059102246,5.542462838992179e-05
C,1.0002,0.024490489234231166,1,9,float64,0,,,0,44173.524380278344,2.2637994451679688e-05
