suite,batch,eta,kappa_index,kappa,snapshot,bins,hx_bits,hy_bits,hxy_bits,hcond_bits,mi_bits,mismatch_probability,fano_bound_bits,sync_fraction,median_logd,invalid_count,valid_count,shuffle_mi_bits,ever_entered_fraction,reexit_fraction,mean_exit_count
main,0,1e-06,3,0.3465318486896931,0,32,4.996865693713506,4.996865693713506,9.899219601407005,4.902353907693499,0.0945117860200071,0.969482421875,4.999987120016078,0.0,-0.4111378241339217,0,4096,0.0916604867229509,0.0,0.0,0.0
main,0,1e-06,3,0.3465318486896931,100,8,2.9992606068741203,2.9992606068741203,3.445682999537935,0.4464223926638149,2.5528382142103054,0.0615234375,0.5061810706499611,0.569580078125,-13.612523579113054,0,4096,0.0029449539613732867,0.902099609375,0.67138671875,1.335693359375
main,0,1e-06,3,0.3465318486896931,100,16,3.998602796280769,3.998602796280769,4.655936631299546,0.6573338350187767,3.341268961261992,0.090576171875,0.7922612794462991,0.569580078125,-13.612523579113054,0,4096,0.023267471974650178,0.902099609375,0.67138671875,1.335693359375
main,0,1e-06,3,0.3465318486896931,100,32,4.99597948015319,4.99597948015319,5.894218791544523,0.8982393113913325,4.097740168761858,0.124755859375,1.1609436787063099,0.569580078125,-13.612523579113054,0,4096,0.09826526625920629,0.902099609375,0.67138671875,1.335693359375
main,0,1e-06,3,0.3465318486896931,1000,8,2.9996888087098528,2.9996888087098528,3.1941947706599607,0.19450596195010794,2.805182846759745,0.02294921875,0.22212040822483903,0.83251953125,-41.096931484166575,0,4096,0.004989655686651773,1.0,0.94677734375,9.59228515625
main,0,1e-06,3,0.3465318486896931,1000,16,3.9958997602702286,3.9958997602702286,4.285781218373137,0.2898814581029088,3.70601830216732,0.03466796875,0.35273052242516034,0.83251953125,-41.096931484166575,0,4096,0.022672635172590105,1.0,0.94677734375,9.59228515625
main,0,1e-06,3,0.3465318486896931,1000,32,4.99326464319613,4.99326464319613,5.35902930411447,0.36576466091834003,4.62749998227779,0.04541015625,0.4915408121055983,0.83251953125,-41.096931484166575,0,4096,0.09226406461507786,1.0,0.94677734375,9.59228515625
main,0,1e-06,3,0.3465318486896931,7500,8,2.999400252475085,2.999400252475085,3.1064757576549455,0.10707550517986064,2.8923247472952243,0.011962890625,0.12712576388159658,0.914306640625,-85.24768808524041,0,4096,0.005090357400717949,1.0,0.989501953125,38.703857421875
main,0,1e-06,3,0.3465318486896931,7500,16,3.9985230420495474,3.9985230420495474,4.157784023471168,0.15926098142162015,3.8392620606279273,0.017822265625,0.19866172892047623,0.914306640625,-85.24768808524041,0,4096,0.023836466386606858,1.0,0.989501953125,38.703857421875
main,0,1e-06,3,0.3465318486896931,7500,32,4.996188883185438,4.996188883185438,5.198488517784627,0.2022996345991892,4.7938892485862485,0.0234375,0.2764427019237209,0.914306640625,-85.24768808524041,0,4096,0.09447664296895297,1.0,0.989501953125,38.703857421875
main,0,1e-06,3,0.3465318486896931,30000,8,2.999800568440577,2.999800568440577,3.091817554303484,0.09201698586290696,2.90778358257767,0.00927734375,0.10200819331416276,0.939453125,-117.5439337877109,0,4096,0.005426955000085165,1.0,0.997802734375,107.811767578125
main,0,1e-06,3,0.3465318486896931,30000,16,3.998315366175264,3.998315366175264,4.141190097308872,0.14287473113360782,3.8554406350416563,0.015625,0.17716024086115284,0.939453125,-117.5439337877109,0,4096,0.021437108448328246,1.0,0.997802734375,107.811767578125
main,0,1e-06,3,0.3465318486896931,30000,32,4.99628175699946,4.99628175699946,5.174876039399117,0.1785942823996569,4.817687474599803,0.02001953125,0.24073087866296286,0.939453125,-117.5439337877109,0,4096,0.097895081869666,1.0,0.997802734375,107.811767578125
main,0,1e-06,4,0.3485318486896931,0,8,2.9993464780137975,2.9993464780137975,5.994935507461548,2.9955890294477507,0.0037574485660467616,0.876708984375,2.9999806621697496,0.0,-0.4111378241339217,0,4096,0.005327479394600765,0.0,0.0,0.0
main,0,1e-06,4,0.3485318486896931,0,16,3.9980458527873255,3.9980458527873255,7.978138575876775,3.9800927230894496,0.01795312969787588,0.937744140625,3.9999992653138405,0.0,-0.4111378241339217,0,4096,0.018846050271021042,0.0,0.0,0.0
main,0,1e-06,4,0.3485318486896931,0,32,4.996865693713506,4.996865693713506,9.899219601407005,4.902353907693499,0.0945117860200071,0.969482421875,4.999987120016078,0.0,-0.4111378241339217,0,4096,0.0896634047175695,0.0,0.0,0.0
main,0,1e-06,4,0.3485318486896931,100,8,2.9981508398682584,2.9981508398682584,3.3953292200730347,0.39717838020477636,2.600972459663482,0.054931640625,0.461200441082908,0.591064453125,-14.527446783281992,0,4096,0.005060694809214894,0.921630859375,0.680419921875,1.392578125
main,0,1e-06,4,0.3485318486896931,100,16,3.996733329925859,3.996733329925859,4.578559662398627,0.5818263324727679,3.414906997453091,0.08056640625,0.7189359550762959,0.591064453125,-14.527446783281992,0,4096,0.024742820153468514,0.921630859375,0.680419921875,1.392578125
main,0,1e-06,4,0.3485318486896931,100,32,4.9952591785551785,4.9952591785551785,5.772488359945236,0.7772291813900578,4.218029997165121,0.1064453125,1.016450925370751,0.591064453125,-14.527446783281992,0,4096,0.08247218654127764,0.921630859375,0.680419921875,1.392578125
main,0,1e-06,4,0.3485318486896931,1000,8,2.9986536462334032,2.9986536462334032,3.128610856509202,0.12995721027579865,2.8686964359576046,0.014892578125,0.15352038243599295,0.863037109375,-45.78510674506758,0,4096,0.0034711185012525902,1.0,0.93896484375,9.138671875
main,0,1e-06,4,0.3485318486896931,1000,16,3.997825250053073,3.997825250053073,4.224866438895809,0.22704118884273594,3.770784061210337,0.02685546875,0.283289692773618,0.863037109375,-45.78510674506758,0,4096,0.023527861164230224,1.0,0.93896484375,9.138671875
main,0,1e-06,4,0.3485318486896931,1000,32,4.995035225907179,4.995035225907179,5.28520617905701,0.2901709531498309,4.704864272757348,0.03515625,0.3937958421058035,0.863037109375,-45.78510674506758,0,4096,0.09050162449289623,1.0,0.93896484375,9.138671875
main,0,1e-06,4,0.3485318486896931,7500,8,2.998939475387891,2.998939475387891,3.072406721360963,0.07346724597307208,2.9254722294148188,0.00732421875,0.08304098960566172,0.95068359375,-130.40031093062302,0,4096,0.00473071074458975,1.0,0.97900390625,29.701904296875
main,0,1e-06,4,0.3485318486896931,7500,16,3.998006996358453,3.998006996358453,4.100156176848503,0.10214918049005028,3.8958578158684025,0.0107421875,0.12764272459094772,0.95068359375,-130.40031093062302,0,4096,0.02393818971135353,1.0,0.97900390625,29.701904296875
main,0,1e-06,4,0.3485318486896931,7500,32,4.995695922545083,4.995695922545083,5.116667891753895,0.12097196920881181,4.874723953336272,0.013427734375,0.169267359865738,0.95068359375,-130.40031093062302,0,4096,0.08561784001891581,1.0,0.97900390625,29.701904296875
main,0,1e-06,4,0.3485318486896931,30000,8,2.9982978589550617,2.9982978589550617,3.0607730538483375,0.0624751948932758,2.935822664061786,0.006103515625,0.07081165791286377,0.971923828125,-254.82379184505874,0,4096,0.007082792414021988,1.0,0.988525390625,63.903076171875
main,0,1e-06,4,0.3485318486896931,30000,16,3.997893482704938,3.997893482704938,4.074023696124482,0.07613021341954385,3.9217632692853943,0.0078125,0.09643699512143325,0.971923828125,-254.82379184505874,0,4096,0.026065755914901345,1.0,0.988525390625,63.903076171875
main,0,1e-06,4,0.3485318486896931,30000,32,4.995757592635751,4.995757592635751,5.092299838560734,0.09654224592498295,4.899215346710768,0.010498046875,0.1360864673644043,0.971923828125,-254.82379184505874,0,4096,0.09238875754446241,1.0,0.988525390625,63.903076171875
main,0,1e-06,5,0.3505318486896931,0,8,2.9993464780137975,2.9993464780137975,5.994935507461548,2.9955890294477507,0.0037574485660467616,0.876708984375,2.9999806621697496,0.0,-0.4111378241339217,0,4096,0.006222665055842569,0.0,0.0,0.0
main,0,1e-06,5,0.3505318486896931,0,16,3.9980458527873255,3.9980458527873255,7.978138575876775,3.9800927230894496,0.01795312969787588,0.937744140625,3.9999992653138405,0.0,-0.4111378241339217,0,4096,0.020240216679620282,0.0,0.0,0.0
main,0,1e-06,5,0.3505318486896931,0,32,4.996865693713506,4.996865693713506,9.899219601407005,4.902353907693499,0.0945117860200071,0.969482421875,4.999987120016078,0.0,-0.4111378241339217,0,4096,0.08859293487517128,0.0,0.0,0.0
main,0,1e-06,5,0.3505318486896931,100,8,2.9995745919049264,2.9995745919049264,3.372565240581779,0.37299064867685283,2.6265839432280735,0.04931640625,0.4219346288434927,0.6103515625,-15.139724172795916,0,4096,0.004356407376170601,0.92529296875,0.677978515625,1.376953125
main,0,1e-06,5,0.3505318486896931,100,16,3.997488588996223,3.997488588996223,4.57106149070156,0.5735729017053366,3.4239156872908865,0.07861328125,0.7044075426144911,0.6103515625,-15.139724172795916,0,4096,0.021602243497694573,0.92529296875,0.677978515625,1.376953125
main,0,1e-06,5,0.3505318486896931,100,32,4.995898508301691,4.995898508301691,5.759938330386225,0.7640398220845341,4.231858686217157,0.106201171875,1.014491576561316,0.6103515625,-15.139724172795916,0,4096,0.0917946913495431,0.92529296875,0.677978515625,1.376953125
main,0,1e-06,5,0.3505318486896931,1000,8,2.9983497618890675,2.9983497618890675,3.112891758713138,0.1145419968240704,2.883807765064997,0.01220703125,0.12936220961214143,0.89208984375,-53.262283234525825,0,4096,0.005300236383058099,1.0,0.91748046875,8.128173828125
main,0,1e-06,5,0.3505318486896931,1000,16,3.996959024895323,3.996959024895323,4.162466801126005,0.1655077762306818,3.8314512486646413,0.01806640625,0.20102528020956123,0.89208984375,-53.262283234525825,0,4096,0.018554953758459725,1.0,0.91748046875,8.128173828125
main,0,1e-06,5,0.3505318486896931,1000,32,4.99499157271112,4.99499157271112,5.212490350514313,0.21749877780319338,4.777492794907927,0.025634765625,0.29900375738823104,0.89208984375,-53.262283234525825,0,4096,0.08776348275342194,1.0,0.91748046875,8.128173828125
main,0,1e-06,5,0.3505318486896931,7500,8,2.9997845237645517,2.9997845237645517,3.035446639059873,0.03566211529532115,2.9641224084692306,0.00341796875,0.042520306047959075,0.977294921875,-194.30035704010652,0,4096,0.004313568996135331,1.0,0.958984375,21.954345703125
main,0,1e-06,5,0.3505318486896931,7500,16,3.998730368834399,3.998730368834399,4.038078503096981,0.039348134262581436,3.9593822345718177,0.00390625,0.05213579764296776,0.977294921875,-194.30035704010652,0,4096,0.022019716940913092,1.0,0.958984375,21.954345703125
main,0,1e-06,5,0.3505318486896931,7500,32,4.99501264083386,4.99501264083386,5.04991735666613,0.05490471583227041,4.940107925001589,0.005859375,0.08090445659466455,0.977294921875,-194.30035704010652,0,4096,0.08634318556979892,1.0,0.958984375,21.954345703125
main,0,1e-06,5,0.3505318486896931,30000,8,2.9997039111640373,2.9997039111640373,3.0181111240272984,0.01840721286326108,2.9812966983007763,0.001708984375,0.022971247794113955,0.994140625,-536.391812034695,0,4096,0.0071692145722375145,1.0,0.96337890625,33.29150390625
main,0,1e-06,5,0.3505318486896931,30000,16,3.998353126958298,3.998353126958298,4.018249971188062,0.019896844229764454,3.9784562827285335,0.001953125,0.02802378093063284,0.994140625,-536.391812034695,0,4096,0.019713982756810466,1.0,0.96337890625,33.29150390625
main,0,1e-06,5,0.3505318486896931,30000,32,4.995222939135212,4.995222939135212,5.013159079308068,0.017936140172855275,4.977286798962357,0.001953125,0.03006929990480932,0.994140625,-536.391812034695,0,4096,0.09267541861893314,1.0,0.96337890625,33.29150390625
main,0,1e-06,6,0.3585318486896931,0,8,2.9993464780137975,2.9993464780137975,5.994935507461548,2.9955890294477507,0.0037574485660467616,0.876708984375,2.9999806621697496,0.0,-0.4111378241339217,0,4096,0.004827792835607525,0.0,0.0,0.0
main,0,1e-06,6,0.3585318486896931,0,16,3.9980458527873255,3.9980458527873255,7.978138575876775,3.9800927230894496,0.01795312969787588,0.937744140625,3.9999992653138405,0.0,-0.4111378241339217,0,4096,0.018848781999269093,0.0,0.0,0.0
main,0,1e-06,6,0.3585318486896931,0,32,4.996865693713506,4.996865693713506,9.899219601407005,4.902353907693499,0.0945117860200071,0.969482421875,4.999987120016078,0.0,-0.4111378241339217,0,4096,0.08143124793825685,0.0,0.0,0.0
main,0,1e-06,6,0.3585318486896931,100,8,2.9990025641685483,2.9990025641685483,3.2840356404667848,0.2850330762982365,2.713969487870312,0.035400390625,0.32017168607261004,0.671142578125,-18.660564672630237,0,4096,0.005797090093149215,0.9501953125,0.6640625,1.36474609375
main,0,1e-06,6,0.3585318486896931,100,16,3.9977725092166985,3.9977725092166985,4.44253535718676,0.44476284797006116,3.5530096612466373,0.05712890625,0.5391370940289222,0.671142578125,-18.660564672630237,0,4096,0.024647613533000268,0.9501953125,0.6640625,1.36474609375
main,0,1e-06,6,0.3585318486896931,100,32,4.995057564830033,4.995057564830033,5.597654042851067,0.6025964780210344,4.392461086808998,0.080078125,0.7991771600955069,0.671142578125,-18.660564672630237,0,4096,0.08422494871796005,0.9501953125,0.6640625,1.36474609375
main,0,1e-06,6,0.3585318486896931,1000,8,2.999560320369397,2.999560320369397,3.0466764638338555,0.04711614346445847,2.9524441769049385,0.004638671875,0.055658362357143165,0.96533203125,-93.31036695458259,0,4096,0.004645799847625476,1.0,0.858642578125,5.770751953125
main,0,1e-06,6,0.3585318486896931,1000,16,3.9986014350578816,3.9986014350578816,4.07157354158326,0.07297210652537833,3.9256293285325032,0.007568359375,0.09377133754632695,0.96533203125,-93.31036695458259,0,4096,0.020882433375225773,1.0,0.858642578125,5.770751953125
main,0,1e-06,6,0.3585318486896931,1000,32,4.996425567229024,4.996425567229024,5.092517975040969,0.09609240781194472,4.900333159417079,0.010498046875,0.1360864673644043,0.96533203125,-93.31036695458259,0,4096,0.08875466689263156,1.0,0.858642578125,5.770751953125
main,0,1e-06,6,0.3585318486896931,7500,8,2.9990457176716783,2.9990457176716783,2.9990457176716783,0.0,2.9990457176716783,0.0,0.0,0.999755859375,-542.4489448911296,0,4096,0.005298562984242139,1.0,0.87158203125,7.609619140625
main,0,1e-06,6,0.3585318486896931,7500,16,3.9976736550866017,3.9976736550866017,3.9976736550866017,0.0,3.9976736550866017,0.0,0.0,0.999755859375,-542.4489448911296,0,4096,0.02186080355432729,1.0,0.87158203125,7.609619140625
main,0,1e-06,6,0.3585318486896931,7500,32,4.995246855608233,4.995246855608233,4.995246855608233,0.0,4.995246855608233,0.0,0.0,0.999755859375,-542.4489448911296,0,4096,0.09735851306561827,1.0,0.87158203125,7.609619140625
main,0,1e-06,6,0.3585318486896931,30000,8,2.9976488348343553,2.9976488348343553,2.9976488348343553,0.0,2.9976488348343553,0.0,0.0,1.0,-2070.424831197617,0,4096,0.0034580590365429487,1.0,0.87158203125,7.634033203125
main,0,1e-06,6,0.3585318486896931,30000,16,3.997161083970755,3.997161083970755,3.997161083970755,0.0,3.997161083970755,0.0,0.0,1.0,-2070.424831197617,0,4096,0.023758805506442826,1.0,0.87158203125,7.634033203125
main,0,1e-06,6,0.3585318486896931,30000,32,4.995978473636212,4.995978473636212,4.995978473636212,0.0,4.995978473636212,0.0,0.0,1.0,-2070.424831197617,0,4096,0.0929670448380353,1.0,0.87158203125,7.634033203125
main,0,1e-06,7,0.3985318486896931,0,8,2.9993464780137975,2.9993464780137975,5.994935507461548,2.9955890294477507,0.0037574485660467616,0.876708984375,2.9999806621697496,0.0,-0.4111378241339217,0,4096,0.007546226881889773,0.0,0.0,0.0
main,0,1e-06,7,0.3985318486896931,0,16,3.9980458527873255,3.9980458527873255,7.978138575876775,3.9800927230894496,0.01795312969787588,0.937744140625,3.9999992653138405,0.0,-0.4111378241339217,0,4096,0.023427715415410333,0.0,0.0,0.0
main,0,1e-06,7,0.3985318486896931,0,32,4.996865693713506,4.996865693713506,9.899219601407005,4.902353907693499,0.0945117860200071,0.969482421875,4.999987120016078,0.0,-0.4111378241339217,0,4096,0.09124700703827493,0.0,0.0,0.0
main,0,1e-06,7,0.3985318486896931,100,8,2.998895708100753,2.998895708100753,3.0197736820665115,0.020877973965758745,2.978017734134994,0.001953125,0.02587625031822871,0.95849609375,-45.57308638090262,0,4096,0.004584122081059405,0.99853515625,0.4794921875,0.906982421875
main,0,1e-06,7,0.3985318486896931,100,16,3.996257498650066,3.996257498650066,4.032998847495485,0.03674134884541935,3.9595161498046467,0.003662109375,0.049218933679612234,0.95849609375,-45.57308638090262,0,4096,0.023456050634425907,0.99853515625,0.4794921875,0.906982421875
main,0,1e-06,7,0.3985318486896931,100,32,4.993688241849359,4.993688241849359,5.051415179475105,0.057726937625746544,4.935961304223612,0.00634765625,0.08691124004960941,0.95849609375,-45.57308638090262,0,4096,0.09882207088233841,0.99853515625,0.4794921875,0.906982421875
main,0,1e-06,7,0.3985318486896931,1000,8,2.998977288034916,2.998977288034916,2.998977288034916,0.0,2.998977288034916,0.0,0.0,1.0,-406.33472155892287,0,4096,0.005144186139180107,1.0,0.490478515625,1.039794921875
main,0,1e-06,7,0.3985318486896931,1000,16,3.995110810444587,3.995110810444587,3.995110810444587,0.0,3.995110810444587,0.0,0.0,1.0,-406.33472155892287,0,4096,0.02651645424340554,1.0,0.490478515625,1.039794921875
main,0,1e-06,7,0.3985318486896931,1000,32,4.99176803702643,4.99176803702643,4.99176803702643,0.0,4.99176803702643,0.0,0.0,1.0,-406.33472155892287,0,4096,0.08447380224098033,1.0,0.490478515625,1.039794921875
main,0,1e-06,7,0.3985318486896931,7500,8,2.999596969314571,2.999596969314571,2.999596969314571,0.0,2.999596969314571,0.0,0.0,1.0,-3011.7390965687987,0,4096,0.004616496088869937,1.0,0.490478515625,1.039794921875
main,0,1e-06,7,0.3985318486896931,7500,16,3.9976011595124943,3.9976011595124943,3.9976011595124943,0.0,3.9976011595124943,0.0,0.0,1.0,-3011.7390965687987,0,4096,0.016992309213148538,1.0,0.490478515625,1.039794921875
main,0,1e-06,7,0.3985318486896931,7500,32,4.99386943758296,4.99386943758296,4.99386943758296,0.0,4.99386943758296,0.0,0.0,1.0,-3011.7390965687987,0,4096,0.0889857516325403,1.0,0.490478515625,1.039794921875
main,0,1e-06,7,0.3985318486896931,30000,8,2.9987785369495064,2.9987785369495064,2.9987785369495064,0.0,2.9987785369495064,0.0,0.0,1.0,-12032.391568516681,0,4096,0.0046183693250823055,1.0,0.490478515625,1.039794921875
main,0,1e-06,7,0.3985318486896931,30000,16,3.998130060471497,3.998130060471497,3.998130060471497,0.0,3.998130060471497,0.0,0.0,1.0,-12032.391568516681,0,4096,0.019952261669903493,1.0,0.490478515625,1.039794921875
main,0,1e-06,7,0.3985318486896931,30000,32,4.992229058988661,4.992229058988661,4.992229058988661,0.0,4.992229058988661,0.0,0.0,1.0,-12032.391568516681,0,4096,0.08646387667403665,1.0,0.490478515625,1.039794921875
main,0,1e-06,8,0.5,0,8,2.9993464780137975,2.9993464780137975,5.994935507461548,2.9955890294477507,0.0037574485660467616,0.876708984375,2.9999806621697496,0.0,-0.4111378241339217,0,4096,0.003841238367543909,0.0,0.0,0.0
main,0,1e-06,8,0.5,0,16,3.9980458527873255,3.9980458527873255,7.978138575876775,3.9800927230894496,0.01795312969787588,0.937744140625,3.9999992653138405,0.0,-0.4111378241339217,0,4096,0.022896808886127218,0.0,0.0,0.0
main,0,1e-06,8,0.5,0,32,4.996865693713506,4.996865693713506,9.899219601407005,4.902353907693499,0.0945117860200071,0.969482421875,4.999987120016078,0.0,-0.4111378241339217,0,4096,0.09341805152559246,0.0,0.0,0.0
main,0,1e-06,8,0.5,100,8,2.9996483889864027,2.9996483889864027,2.9996483889864027,0.0,2.9996483889864027,0.0,0.0,1.0,-inf,0,4096,0.004327742352698394,1.0,0.0,0.0
main,0,1e-06,8,0.5,100,16,3.9960567959742237,3.9960567959742237,3.9960567959742237,0.0,3.9960567959742237,0.0,0.0,1.0,-inf,0,4096,0.022375588832927562,1.0,0.0,0.0
main,0,1e-06,8,0.5,100,32,4.993268488530977,4.993268488530977,4.993268488530977,0.0,4.993268488530977,0.0,0.0,1.0,-inf,0,4096,0.09163708780670454,1.0,0.0,0.0
main,0,1e-06,8,0.5,1000,8,2.998525917532252,2.998525917532252,2.998525917532252,0.0,2.998525917532252,0.0,0.0,1.0,-inf,0,4096,0.0034349304276686254,1.0,0.0,0.0
main,0,1e-06,8,0.5,1000,16,3.996846358423494,3.996846358423494,3.996846358423494,0.0,3.996846358423494,0.0,0.0,1.0,-inf,0,4096,0.020629594933833317,1.0,0.0,0.0
main,0,1e-06,8,0.5,1000,32,4.994643685484141,4.994643685484141,4.994643685484141,0.0,4.994643685484141,0.0,0.0,1.0,-inf,0,4096,0.09235958733075122,1.0,0.0,0.0
main,0,1e-06,8,0.5,7500,8,2.999269808209745,2.999269808209745,2.999269808209745,0.0,2.999269808209745,0.0,0.0,1.0,-inf,0,4096,0.0043847621317558705,1.0,0.0,0.0
main,0,1e-06,8,0.5,7500,16,3.9984131660718036,3.9984131660718036,3.9984131660718036,0.0,3.9984131660718036,0.0,0.0,1.0,-inf,0,4096,0.019719130813770747,1.0,0.0,0.0
main,0,1e-06,8,0.5,7500,32,4.993341615347271,4.993341615347271,4.993341615347271,0.0,4.993341615347271,0.0,0.0,1.0,-inf,0,4096,0.08579931011959019,1.0,0.0,0.0
main,0,1e-06,8,0.5,30000,8,2.9985498384986817,2.9985498384986817,2.9985498384986817,0.0,2.9985498384986817,0.0,0.0,1.0,-inf,0,4096,0.003371892656858222,1.0,0.0,0.0
main,0,1e-06,8,0.5,30000,16,3.9974395562431666,3.9974395562431666,3.9974395562431666,0.0,3.9974395562431666,0.0,0.0,1.0,-inf,0,4096,0.02626252886727176,1.0,0.0,0.0
main,0,1e-06,8,0.5,30000,32,4.995018568880155,4.995018568880155,4.995018568880155,0.0,4.995018568880155,0.0,0.0,1.0,-inf,0,4096,0.09474709744833554,1.0,0.0,0.0
main,1,1e-06,0,0.0,0,8,2.999458830488709,2.999458830488709,5.993278730777529,2.99381990028882,0.005638930199888925,0.86376953125,2.999188613569403,0.0,-0.41984138284523786,0,4096,0.004817517162929441,0.0,0.0,0.0
main,1,1e-06,0,0.0,0,16,3.998859270821984,3.998859270821984,7.9720505245403235,3.9731912537183396,0.025668017103644303,0.936279296875,3.9999817655730334,0.0,-0.41984138284523786,0,4096,0.01628859718835418,0.0,0.0,0.0
main,1,1e-06,0,0.0,0,32,4.997426633458533,4.997426633458533,9.901812493060312,4.9043858596017795,0.09304077385675313,0.967529296875,4.999964932761817,0.0,-0.41984138284523786,0,4096,0.09018465194801983,0.0,0.0,0.0
main,1,1e-06,0,0.0,100,8,2.999650229179721,2.999650229179721,5.9932118334473685,2.9935616042676476,0.006088624912073293,0.8798828125,2.999840967860524,0.0,-0.4009954600972805,0,4096,0.004719668022722168,0.000244140625,0.000244140625,0.000244140625
main,1,1e-06,0,0.0,100,16,3.9988443040433888,3.9988443040433888,7.976664284618602,3.9778199805752132,0.02102432346817551,0.93994140625,3.9999257110525597,0.0,-0.4009954600972805,0,4096,0.02150346018598004,0.000244140625,0.000244140625,0.000244140625
main,1,1e-06,0,0.0,100,32,4.997631147476656,4.997631147476656,9.90574756475003,4.908116417273374,0.08951473020328216,0.9697265625,4.999977043375487,0.0,-0.4009954600972805,0,4096,0.08298335774367338,0.000244140625,0.000244140625,0.000244140625
main,1,1e-06,0,0.0,1000,8,2.999350987704476,2.999350987704476,5.99460065583938,2.995249668134904,0.004101319569572048,0.874755859375,2.9999996071159445,0.0,-0.46175645863946957,0,4096,0.00421374184553347,0.003662109375,0.003662109375,0.003662109375
main,1,1e-06,0,0.0,1000,16,3.998547750975887,3.998547750975887,7.98015320920795,3.981605458232063,0.016942292743824083,0.935302734375,3.9999412016450075,0.0,-0.46175645863946957,0,4096,0.023130589032899884,0.003662109375,0.003662109375,0.003662109375
main,1,1e-06,0,0.0,1000,32,4.99706003391264,4.99706003391264,9.90326944265384,4.9062094087412005,0.0908506251714396,0.967041015625,4.999931603191492,0.0,-0.46175645863946957,0,4096,0.08880012441779428,0.003662109375,0.003662109375,0.003662109375
main,1,1e-06,0,0.0,7500,8,2.9998860296097583,2.9998860296097583,5.995931606204661,2.996045576594903,0.0038404530148552496,0.868408203125,2.9997176325322985,0.0,-0.4244434703873763,0,4096,0.0052770066104157465,0.02734375,0.02734375,0.027587890625
main,1,1e-06,0,0.0,7500,16,3.998347240904499,3.998347240904499,7.97731036511618,3.978963124211681,0.0193841166928177,0.927978515625,3.9989330872971514,0.0,-0.4244434703873763,0,4096,0.02159504982955962,0.02734375,0.02734375,0.027587890625
main,1,1e-06,0,0.0,7500,32,4.996207546138823,4.996207546138823,9.90977106585155,4.913563519712726,0.08264402642609703,0.962890625,4.999227240099592,0.0,-0.4244434703873763,0,4096,0.08997489833521755,0.02734375,0.02734375,0.027587890625
main,1,1e-06,0,0.0,30000,8,2.999374049511787,2.999374049511787,5.9941290017761295,2.9947549522643424,0.004619097247444692,0.870361328125,2.999859566409288,0.0,-0.4373920997547373,0,4096,0.0034081067671509757,0.10302734375,0.10302734375,0.107177734375
main,1,1e-06,0,0.0,30000,16,3.9986277708973446,3.9986277708973446,7.975502469999623,3.9768746991022783,0.021753071795066248,0.931396484375,3.999554667381689,0.0,-0.4373920997547373,0,4096,0.023987892647876485,0.10302734375,0.10302734375,0.107177734375
main,1,1e-06,0,0.0,30000,32,4.998198032853963,4.998198032853963,9.908567900455191,4.910369867601228,0.08782816525273418,0.9658203125,4.999801394959751,0.0,-0.4373920997547373,0,4096,0.08638331976098534,0.10302734375,0.10302734375,0.107177734375
main,1,1e-06,1,0.3285318486896931,0,8,2.999458830488709,2.999458830488709,5.993278730777529,2.99381990028882,0.005638930199888925,0.86376953125,2.999188613569403,0.0,-0.41984138284523786,0,4096,0.004481217498214285,0.0,0.0,0.0
main,1,1e-06,1,0.3285318486896931,0,16,3.998859270821984,3.998859270821984,7.9720505245403235,3.9731912537183396,0.025668017103644303,0.936279296875,3.9999817655730334,0.0,-0.41984138284523786,0,4096,0.019042453136668414,0.0,0.0,0.0
main,1,1e-06,1,0.3285318486896931,0,32,4.997426633458533,4.997426633458533,9.901812493060312,4.9043858596017795,0.09304077385675313,0.967529296875,4.999964932761817,0.0,-0.41984138284523786,0,4096,0.09803286238859421,0.0,0.0,0.0
main,1,1e-06,1,0.3285318486896931,100,8,2.9984355087866854,2.9984355087866854,3.6375911969451,0.6391556881584144,2.359279820628271,0.0947265625,0.7179838053823918,0.389404296875,-8.779102592450801,0,4096,0.004434983207647569,0.799072265625,0.64013671875,1.183837890625
main,1,1e-06,1,0.3285318486896931,100,16,3.9960529709877592,3.9960529709877592,4.975896305617921,0.9798433346301616,3.0162096363575976,0.148681640625,1.1874141562344391,0.389404296875,-8.779102592450801,0,4096,0.025325066893946868,0.799072265625,0.64013671875,1.183837890625
main,1,1e-06,1,0.3285318486896931,100,32,4.99401279134151,4.99401279134151,6.325195608940367,1.3311828175988571,3.662829973742653,0.199951171875,1.7124277858484473,0.389404296875,-8.779102592450801,0,4096,0.09560573013848206,0.799072265625,0.64013671875,1.183837890625
main,1,1e-06,1,0.3285318486896931,1000,8,2.999508411825907,2.999508411825907,3.561437208701975,0.5619287968760678,2.4375796149498394,0.080810546875,0.6318926695452024,0.51904296875,-12.234016713096308,0,4096,0.00397263252043345,1.0,0.99658203125,13.443115234375
main,1,1e-06,1,0.3285318486896931,1000,16,3.9980877059986932,3.9980877059986932,4.844453922272039,0.8463662162733456,3.1517214897253476,0.123046875,1.0187867350470057,0.51904296875,-12.234016713096308,0,4096,0.02054429093659227,1.0,0.99658203125,13.443115234375
main,1,1e-06,1,0.3285318486896931,1000,32,4.995549506715188,4.995549506715188,6.121059675950898,1.1255101692357101,3.8700393374794775,0.164794921875,1.4620845081733094,0.51904296875,-12.234016713096308,0,4096,0.08955620927814323,1.0,0.99658203125,13.443115234375
